"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"114";0,0456916;0,0533497;0,0988588;0,012728;0,3353153;0,5184485;0,0051504;0,0369801;0,0451375;0,0838745;0,0101175;0,278986;0,4328325;0,0046558;0,0338819;0,0406705;0,0755333;0,0093477;0,2533152;0,3924357;0,0040405;0,0493938;0,0470515;0,0285247;0,0237091;0,1862565;0,3894842;0,0055903;0,0005147;0,0004917;0,0002986;0,0002469;0,0019438;0,0040641;5,82e-05;0,0048202;0,0046319;0,0028243;0,0023101;0,0183099;0,0382318;0,0005462;0,0048106;0,0046236;0,0028236;0,0023218;0,018351;0,0382703;0,000544;0,0039458;0,0038071;0,0023316;0,001904;0,0151193;0,0314958;0,0004472;2014-04-01;0,1800387
"115";0,0625964;0,0776046;0,1435696;0,017516;0,4750548;0,7374363;0,0071315;0,0527128;0,0702506;0,1315226;0,0141966;0,4210681;0,6569042;0,0074274;0,0478104;0,0636174;0,1191795;0,0129423;0,3823356;0,5962064;0,0065333;0,0824503;0,0784016;0,0471935;0,038615;0,3069535;0,6441763;0,0093773;0,000831;0,0007948;0,0004812;0,0003898;0,0031117;0,0065221;9,45e-05;0,0077425;0,0074488;0,0045322;0,003631;0,0291713;0,0610533;0,0008837;0,0070097;0,0067476;0,0041156;0,003322;0,0265781;0,0555207;0,0007999;0,0060871;0,0058312;0,003545;0,0028877;0,0230062;0,0480837;0,0006943;2014-05-01;0,2672402
"116";0,0752601;0,0977399;0,1815848;0,0210132;0,5895835;0,9176615;0,0088242;0,0586024;0,0850895;0,1599243;0,0155406;0,4954924;0,7772081;0,0090775;0,0543719;0,0747567;0,1410031;0,0148648;0,4477454;0,6987057;0,0070484;0,1033278;0,0986538;0,0594087;0,0477433;0,3835984;0,8060445;0,0117254;0,0009719;0,0009447;0,0005789;0,00045;0,0036871;0,0077052;0,0001117;0,0093321;0,0090747;0,0055588;0,0043158;0,0353577;0,0739243;0,0010729;0,0083344;0,0080886;0,0049598;0,0039051;0,0317809;0,0663001;0,0009583;0,0066615;0,0065159;0,0040185;0,003117;0,0256051;0,0533149;0,0007703;2014-06-01;0,3168621
"117";0,0891648;0,1259508;0,2385201;0,0241708;0,7470279;1,1677033;0,0123227;0,064262;0,0964177;0,1820237;0,0171055;0,5584934;0,8770257;0,0097895;0,0613048;0,0831435;0,1567304;0,0169884;0,5014463;0,7814081;0,0073074;0,1061543;0,1041104;0,0642814;0,0489673;0,4081154;0,8498213;0,0122267;0,0011231;0,0011045;0,0006837;0,0005183;0,0043353;0,0090178;0,0001296;0,0104805;0,0103277;0,0063989;0,0048254;0,040393;0,0840734;0,0012156;0,0103573;0,0100593;0,0061591;0,0048115;0,0395707;0,0824898;0,0011907;0,0083275;0,0081242;0,0050001;0,0038804;0,0320286;0,0666534;0,0009593;2014-07-01;0,3511743
"118";0,0690413;0,1127539;0,2057051;0,0164155;0,6095578;0,9705166;0,0159293;0,0718162;0,1084549;0,2057918;0,0192723;0,6304159;0,9893762;0,0105124;0,0689434;0,0940563;0,1774521;0,019136;0,5659781;0,8821997;0,0082087;0,1179985;0,1166141;0,0724036;0,054028;0,4555148;0,9478389;0,0136695;0,0011456;0,0011511;0,000723;0,0005219;0,0044975;0,0093197;0,0001353;0,0121411;0,0119941;0,0074405;0,0055505;0,046751;0,0973526;0,0014088;0,0106679;0,0105503;0,0065655;0,004944;0,0415549;0,086227;0,0012388;0,0085332;0,0084988;0,0053172;0,0039516;0,0335012;0,0693814;0,0009975;2014-08-01;0,3602872
"119";0,0645895;0,0936795;0,1767897;0,017475;0,5514482;0,8635218;0,0088762;0,0554249;0,0809914;0,1527877;0,0149182;0,4746221;0,7437889;0,007875;0,0512042;0,0679246;0,1266019;0,0142955;0,4098395;0,6383225;0,0058312;0,0896443;0,0893718;0,0557769;0,0410757;0,3489043;0,7245613;0,0105409;0,0008633;0,0008784;0,000554;0,0003916;0,0034215;0,0070752;0,0001039;0,0101079;0,0099375;0,0061449;0,0046552;0,0388349;0,0808969;0,0011705;0,009724;0,00971;0,0060809;0,0044901;0,0381821;0,0790851;0,0011417;0,0081533;0,0081416;0,0051009;0,003769;0,0320555;0,0663695;0,0009564;2014-09-01;0,2897114
"120";0,0406061;0,0524442;0,0973346;0,0109687;0,3170666;0,4939823;0,0055071;0,0346845;0,0476879;0,0881592;0,0091121;0,2795194;0,437972;0,0054874;0,0316836;0,0434018;0,0803916;0,0083882;0,2556551;0,4002323;0,0048166;0,0691899;0,0661743;0,0400544;0,0325411;0,261216;0,5458346;0,0079606;0,0006892;0,0006632;0,0004048;0,0003265;0,0026261;0,0054755;7,91e-05;0,0061759;0,0060047;0,0036969;0,0029282;0,0237948;0,0494847;0,0007116;0,0075354;0,0074679;0,0046555;0,0035307;0,0295061;0,0611392;0,0008804;0,006053;0,0060463;0,0037912;0,002836;0,0239455;0,0494883;0,0007115;2014-10-01;0,1966176
"121";0,0297871;0,0349381;0,0643964;0,0081378;0,2183484;0,3381478;0,0037121;0,0259367;0,0325034;0,0598614;0,0069504;0,1972849;0,3071544;0,0036438;0,0239026;0,0296416;0,0546728;0,0064618;0,181257;0,2818291;0,0031869;0,0470576;0,0444017;0,0267443;0,0226883;0,1770194;0,3699693;0,005381;0,0004924;0,0004652;0,0002807;0,0002379;0,0018554;0,0038767;5,61e-05;0,0042935;0,0041221;0,0025231;0,0020828;0,016486;0,0342955;0,0004892;0,0059737;0,0057922;0,0035602;0,0028504;0,0229759;0,0478044;0,0006856;0,004791;0,0046787;0,0028897;0,0022835;0,018558;0,0385498;0,0005519;2014-11-01;0,1422346
"122";0,0255559;0,0280856;0,0515479;0,0070545;0,180011;0,2775377;0,002941;0,0222739;0,0255878;0,0469965;0,0060864;0,1609503;0,2489901;0,0027494;0,0205944;0,0231326;0,0425041;0,0056873;0,1472117;0,2272583;0,0023664;0,0329776;0,0311735;0,0189288;0,0163273;0,1256644;0,2617963;0,0037018;0,0003638;0,0003418;0,0002065;0,0001799;0,0013762;0,002872;4,08e-05;0,0032489;0,0030949;0,0018894;0,0016092;0,012472;0,025944;0,0003638;0,0047283;0,0045359;0,0027719;0,0022955;0,0180912;0,0376838;0,0005352;0,003749;0,0036312;0,0022322;0,0018172;0,0144712;0,0300866;0,0004254;2014-12-01;0,1134918
"123";0,0261995;0,0281489;0,051623;0,0073215;0,1823919;0,2806181;0,0027717;0,0222447;0,0254347;0,0467203;0,0060904;0,1603689;0,2479851;0,0027101;0,0205609;0,0229704;0,042201;0,0056888;0,146537;0,2261153;0,0023315;0,032099;0,0300909;0,0181676;0,0159468;0,1214775;0,2534341;0,0035987;0,0003361;0,0003158;0,000191;0,0001671;0,0012744;0,002658;3,76e-05;0,0030653;0,0029098;0,0017734;0,0015257;0,0117487;0,0244471;0,0003417;0,004035;0,0038533;0,0023517;0,0019815;0,0154492;0,0321678;0,0004533;0,0032161;0,0030983;0,0019014;0,0015779;0,0124168;0,0258077;0,0003617;2015-01-01;0,1117566
"124";0,0243237;0,0271876;0,0499564;0,0066898;0,1730331;0,2671079;0,0028791;0,0210184;0,0241208;0,0443407;0,0057471;0,1518285;0,2348414;0,0025891;0,0193711;0,021772;0,0400331;0,0053519;0,1385436;0,213871;0,0022245;0,0302389;0,0284215;0,0171775;0,0149699;0,1144686;0,2388514;0,0033898;0,0003229;0,0003032;0,000183;0,0001598;0,0012199;0,002547;3,61e-05;0,0029204;0,0027742;0,0016895;0,0014471;0,0111676;0,0232556;0,0003258;0,0036987;0,0035259;0,0021481;0,0018148;0,0141192;0,029423;0,0004149;0,0029658;0,002849;0,0017443;0,0014542;0,0114053;0,0237296;0,000333;2015-02-01;0,1048599
"125";0,0311118;0,0339918;0,0624307;0,0087221;0,2187364;0,3368399;0,0032675;0,0263852;0,0306217;0,0564512;0,0072357;0,1923178;0,2975666;0,0032088;0,0240483;0,0276439;0,0509603;0,0066363;0,1745519;0,2698142;0,0028027;0,037791;0,0355433;0,0214498;0,018552;0,1425587;0,2977595;0,0042572;0,0003914;0,0003694;0,0002236;0,0001923;0,001481;0,0030917;4,39e-05;0,0035986;0,0034265;0,0020871;0,0017688;0,0137396;0,0286268;0,0004037;0,0041715;0,003991;0,0024367;0,0020413;0,0159655;0,0332521;0,0004691;0,0033934;0,0032637;0,0019997;0,0016599;0,0130586;0,0271639;0,0003822;2015-03-01;0,1308912
"126";0,0448792;0,052485;0,0970896;0,0125389;0,3294544;0,5094423;0,0049703;0,0362839;0,0450969;0,0838037;0,0098911;0,2768415;0,4300599;0,0046702;0,0332063;0,0407048;0,0756409;0,0091245;0,2516549;0,3904246;0,0040594;0,0517609;0,0490311;0,0295978;0,0248374;0,1943797;0,4067268;0,005876;0,0005148;0,0004925;0,0002997;0,0002472;0,0019519;0,0040759;5,84e-05;0,0048575;0,0046668;0,0028482;0,0023311;0,0184919;0,0385801;0,0005518;0,0048504;0,004661;0,0028496;0,0023445;0,0185498;0,0386481;0,0005503;0,0038545;0,0037383;0,0022988;0,0018602;0,0148693;0,030921;0,0004386;2015-04-01;0,1802075
"127";0,0645896;0,0800397;0,149164;0,0179824;0,4932147;0,7651585;0,0074723;0,051155;0,0679988;0,1274218;0,0138853;0,4092632;0,6380399;0,0068736;0,0461198;0,0584232;0,1091481;0,0127928;0,3584587;0,5567529;0,0054007;0,0791397;0,0754894;0,0455966;0,0371209;0,2955452;0,6198413;0,0089957;0,0007361;0,0007177;0,000441;0,0003444;0,0028115;0,0058651;8,48e-05;0,007259;0,0070518;0,0043216;0,0033977;0,0276141;0,0576626;0,000834;0,0065781;0,0064012;0,0039369;0,0031149;0,0252555;0,0525938;0,0007561;0,0052924;0,0051857;0,0032019;0,0025001;0,0204351;0,0425043;0,0006109;2015-05-01;0,2608697
"128";0,0718609;0,1065921;0,2003066;0,01892;0,6153711;0,9668018;0,0115724;0,0502194;0,0779978;0,145002;0,0128273;0,4385603;0,6926107;0,0091822;0,0507735;0,0672306;0,1250169;0,0141855;0,4049582;0,630805;0,0057885;0,0937592;0,0907778;0,0554502;0,0434639;0,3552113;0,7423618;0,0107374;0,0009862;0,0009583;0,0005873;0,0004574;0,003755;0,0078374;0,0001132;0,0093715;0,0091042;0,0055771;0,0043424;0,0355709;0,0743189;0,0010763;0,0086749;0,0083826;0,0051224;0,0040665;0,0330375;0,0689156;0,0009962;0,0070204;0,0068111;0,0041784;0,0032944;0,0268589;0,0559665;0,0008077;2015-06-01;0,292666
"129";0,067963;0,1095453;0,2027389;0,0169256;0,604477;0,9582206;0,013682;0,0587805;0,0924899;0,1729675;0,0151363;0,5209292;0,8224182;0,0104518;0,0578737;0,0782633;0,1454005;0,0161636;0,4670794;0,7286506;0,0067059;0,0942551;0,0938954;0,0585681;0,0431744;0,366448;0,7612121;0,0110734;0,0009854;0,0009869;0,0006181;0,0004512;0,0038576;0,007999;0,0001163;0,009753;0,0097107;0,0060503;0,0044604;0,0378273;0,0786337;0,0011463;0,0084241;0,0084257;0,0052827;0,0039131;0,0332194;0,0687252;0,0009919;0,0067736;0,0068211;0,004292;0,0031371;0,0268675;0,055511;0,0008032;2015-07-01;0,3048084
"130";0,0919126;0,1370409;0,2604621;0,0247755;0,800864;1,2555239;0,0131656;0,0680283;0,1073835;0,2020104;0,0176622;0,6072635;0,9579074;0,0117592;0,0618682;0,0867068;0,160132;0,0172623;0,5080147;0,7948633;0,0073872;0,1002268;0,101487;0,063666;0,0449325;0,3916493;0,8131019;0,0120504;0,0010268;0,0010499;0,0006622;0,0004585;0,004054;0,0083948;0,0001249;0,0115305;0,0114657;0,0071348;0,0052407;0,044511;0,0926539;0,0013522;0,0092594;0,0093605;0,0058953;0,0042424;0,0366611;0,0758034;0,0011041;0,0075029;0,0076282;0,0048166;0,0034264;0,0298448;0,0616448;0,0009007;2015-08-01;0,3513555
"131";0,071538;0,0941957;0,1770473;0,01979;0,5719371;0,8900514;0,0086155;0,0537061;0,0811756;0,1524171;0,0141527;0,4666572;0,7338934;0,0085585;0,0435125;0,062053;0,1124745;0,012156;0,3569404;0,5601103;0,0051942;0,0739198;0,0762755;0,0478184;0,0325119;0,2908104;0,6033102;0,0091275;0,0007887;0,0008156;0,0005138;0,000349;0,0031286;0,0064748;9,74e-05;0,0096848;0,0095718;0,0059339;0,0044411;0,0372787;0,0776391;0,0011296;0,008697;0,0088457;0,0055783;0,0039578;0,0345031;0,0713264;0,0010461;0,0071129;0,0072644;0,0045885;0,0032284;0,0283103;0,058482;0,0008599;2015-09-01;0,2689598
"132";0,0402968;0,0520197;0,0965732;0,0109063;0,3148351;0,4904198;0,0053991;0,0324249;0,0457143;0,084165;0,0084036;0,2643377;0,4152638;0,0054574;0,032576;0,0420415;0,0782534;0,0088996;0,2556264;0,3978693;0,0041223;0,049611;0,0497165;0,0310474;0,0231818;0,1952543;0,4043919;0,0058362;0,0004606;0,0004758;0,0002976;0,000209;0,0018388;0,0038004;5,59e-05;0,006023;0,0058651;0,0036122;0,0028513;0,0231864;0,0482417;0,0006939;0,0065565;0,0066616;0,0041949;0,0030265;0,0261227;0,0539394;0,0007848;0,0054137;0,0055136;0,0034752;0,002496;0,0216143;0,0446093;0,0006496;2015-10-01;0,1733625
"133";0,0292849;0,0349999;0,0644753;0,0079526;0,2168667;0,3363805;0,0037898;0,025526;0,0323875;0,0595832;0,0068052;0,1953508;0,3044947;0,0036899;0,023852;0,0295543;0,054524;0,006458;0,1809012;0,2812291;0,0031499;0,043752;0,0416913;0,0253667;0,0212046;0,1667128;0,3473827;0,004988;0,0004577;0,0004367;0,0002659;0,0002219;0,0017437;0,0036346;5,2e-05;0,0041164;0,0039728;0,002439;0,0019948;0,0158603;0,0329775;0,0004685;0,0058072;0,0056432;0,0034718;0,0027673;0,0223491;0,0465026;0,0006665;0,0045824;0,0044983;0,0027847;0,0021784;0,0178046;0,0369671;0,0005291;2015-11-01;0,1373786
"134";0,0257145;0,0281193;0,0516094;0,0071034;0,1805791;0,2783139;0,0029456;0,0224642;0,0256614;0,0471342;0,0061418;0,1617507;0,2501318;0,0027639;0,0208279;0,0231088;0,0424549;0,0057679;0,1477982;0,2279513;0,0023489;0,0315802;0,0300535;0,0183259;0,0156361;0,1209831;0,2518235;0,0035292;0,0003574;0,0003365;0,0002036;0,0001768;0,0013534;0,0028244;3,99e-05;0,0031925;0,0030484;0,0018618;0,0015797;0,0122565;0,0255047;0,000356;0,0047306;0,0045328;0,0027646;0,0022939;0,0180321;0,0376065;0,0005334;0,0037166;0,0036017;0,0022107;0,0017972;0,0143033;0,0297715;0,0004202;2015-12-01;0,1125839
