"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"group_id";"Date"
"542";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;2;0,0003416;0,000332;0,0002031;0,0001638;0,0013102;0,0027302;3,89e-05;"Layer 5";2006-02-01
"543";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;3;0,0004248;0,000415;0,0002539;0,0001993;0,0016234;0,0033857;4,96e-05;"Layer 5";2006-03-01
"544";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;4;0,0005728;0,0005663;0,0003468;0,0002576;0,0021745;0,0045447;6,94e-05;"Layer 5";2006-04-01
"545";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;5;0,0008337;0,0008322;0,000508;0,0003313;0,0030721;0,0064361;0,0001264;"Layer 5";2006-05-01
"546";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;6;0,0009962;0,0010148;0,000628;0,0003931;0,0037507;0,007825;0,0001484;"Layer 5";2006-06-01
"547";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;7;0,0011126;0,0011375;0,0007065;0,000425;0,0041878;0,0087124;0,0001796;"Layer 5";2006-07-01
"548";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;8;0,0009349;0,0009359;0,0005794;0,0003129;0,0034744;0,0070941;0,000223;"Layer 5";2006-08-01
"549";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;9;0,0006625;0,000656;0,0004037;0,0002128;0,0024671;0,0049851;0,0001794;"Layer 5";2006-09-01
"550";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;10;0,0004413;0,0004616;0,0002914;0,0001627;0,0017631;0,003569;9,16e-05;"Layer 5";2006-10-01
"551";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;11;0,000378;0,0003911;0,0002416;0,0001737;0,0015134;0,0031278;4,52e-05;"Layer 5";2006-11-01
"552";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2006;12;0,0003183;0,0003197;0,0001953;0,0001513;0,001248;0,0025924;3,61e-05;"Layer 5";2006-12-01
"553";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;1;0,0003364;0,0003292;0,0002025;0,0001642;0,0013093;0,0027196;3,76e-05;"Layer 5";2007-01-01
"554";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;2;0,0003543;0,0003455;0,0002105;0,0001638;0,0013444;0,0028071;4,27e-05;"Layer 5";2007-02-01
"555";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;3;0,0004239;0,000416;0,0002549;0,0001966;0,0016225;0,0033815;5,06e-05;"Layer 5";2007-03-01
"556";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;4;0,000568;0,0005643;0,0003463;0,0002527;0,0021617;0,0045136;7,02e-05;"Layer 5";2007-04-01
"557";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;5;0,0008494;0,0008558;0,0005263;0,0003537;0,0032;0,0066935;0,0001139;"Layer 5";2007-05-01
"558";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;6;0,0009535;0,0009693;0,0005999;0,0003672;0,0035753;0,0074438;0,0001537;"Layer 5";2007-06-01
"559";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;7;0,0010852;0,0011112;0,0006914;0,0004115;0,0040947;0,0085043;0,0001797;"Layer 5";2007-07-01
"560";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;8;0,0009204;0,0009237;0,0005725;0,0003075;0,0034334;0,0070021;0,0002207;"Layer 5";2007-08-01
"561";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;9;0,0006519;0,0006449;0,0003966;0,0002082;0,0024278;0,0049006;0,0001789;"Layer 5";2007-09-01
"562";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;10;0,0004254;0,000442;0,0002779;0,0001541;0,0016899;0,0034143;9,32e-05;"Layer 5";2007-10-01
"563";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;11;0,0003743;0,0003882;0,0002402;0,0001721;0,001504;0,0031052;4,49e-05;"Layer 5";2007-11-01
"564";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2007;12;0,000315;0,0003173;0,0001941;0,0001498;0,00124;0,0025731;3,59e-05;"Layer 5";2007-12-01
"565";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;1;0,0003434;0,0003348;0,0002055;0,0001674;0,0013302;0,002766;3,84e-05;"Layer 5";2008-01-01
"566";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;2;0,0003477;0,0003384;0,0002068;0,0001643;0,001329;0,0027709;4,05e-05;"Layer 5";2008-02-01
"567";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;3;0,0004248;0,0004164;0,000255;0,0001974;0,0016247;0,003387;5,05e-05;"Layer 5";2008-03-01
"568";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;4;0,0005682;0,0005639;0,0003461;0,0002538;0,0021629;0,0045161;6,98e-05;"Layer 5";2008-04-01
"569";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;5;0,0008514;0,0008575;0,0005273;0,0003555;0,0032083;0,0067114;0,0001135;"Layer 5";2008-05-01
"570";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;6;0,0009571;0,0009735;0,0006026;0,0003694;0,0035914;0,0074782;0,000153;"Layer 5";2008-06-01
"571";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;7;0,001081;0,0011066;0,0006884;0,0004091;0,0040775;0,0084668;0,0001802;"Layer 5";2008-07-01
"572";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;8;0,0009142;0,0009165;0,0005678;0,0003045;0,0034078;0,0069469;0,000221;"Layer 5";2008-08-01
"573";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;9;0,0006481;0,0006407;0,0003939;0,0002065;0,002413;0,0048689;0,0001787;"Layer 5";2008-09-01
"574";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;10;0,0004221;0,000438;0,0002752;0,0001524;0,0016752;0,0033831;9,34e-05;"Layer 5";2008-10-01
"575";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;11;0,0003732;0,0003873;0,0002397;0,0001716;0,0015012;0,0030985;4,48e-05;"Layer 5";2008-11-01
"576";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2008;12;0,0003141;0,0003166;0,0001938;0,0001493;0,0012377;0,0025675;3,58e-05;"Layer 5";2008-12-01
"577";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;1;0,0003298;0,0003236;0,000199;0,0001611;0,0012855;0,00267;3,67e-05;"Layer 5";2009-01-01
"578";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;2;0,0003409;0,0003329;0,0002042;0,0001619;0,001312;0,0027306;3,96e-05;"Layer 5";2009-02-01
"579";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;3;0,0004258;0,0004186;0,0002563;0,0001953;0,0016262;0,0033902;5,17e-05;"Layer 5";2009-03-01
"580";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;4;0,0005445;0,0005421;0,000335;0,000249;0,002103;0,0043762;6,51e-05;"Layer 5";2009-04-01
"581";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;5;0,0008387;0,0008467;0,0005213;0,000346;0,003161;0,0066071;0,0001151;"Layer 5";2009-05-01
"582";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;6;0,0009348;0,0009513;0,0005896;0,0003578;0,0035112;0,0073005;0,0001539;"Layer 5";2009-06-01
"583";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;7;0,0010607;0,0010877;0,0006778;0,0003996;0,0040119;0,0083193;0,0001796;"Layer 5";2009-07-01
"584";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;8;0,0009012;0,0009035;0,0005598;0,000299;0,0033629;0,0068487;0,0002202;"Layer 5";2009-08-01
"585";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;9;0,0006407;0,0006326;0,0003886;0,0002032;0,0023842;0,0048072;0,0001785;"Layer 5";2009-09-01
"586";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;10;0,0004178;0,0004336;0,0002724;0,0001504;0,0016595;0,0033492;9,31e-05;"Layer 5";2009-10-01
"587";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;11;0,0003717;0,0003862;0,0002392;0,0001709;0,0014975;0,0030899;4,47e-05;"Layer 5";2009-11-01
"588";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2009;12;0,0003137;0,0003163;0,0001937;0,0001492;0,0012368;0,0025654;3,58e-05;"Layer 5";2009-12-01
"589";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;1;0,0003462;0,0003381;0,000208;0,000168;0,0013444;0,0027926;3,92e-05;"Layer 5";2010-01-01
"590";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;2;0,0003531;0,0003455;0,0002106;0,0001609;0,0013382;0,0027937;4,37e-05;"Layer 5";2010-02-01
"591";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;3;0,0004241;0,0004173;0,0002558;0,0001944;0,0016219;0,0033799;5,16e-05;"Layer 5";2010-03-01
"592";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;4;0,0005653;0,0005633;0,000346;0,0002488;0,0021515;0,0044906;7,13e-05;"Layer 5";2010-04-01
"593";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;5;0,000835;0,0008438;0,0005199;0,0003442;0,0031513;0,006584;0,0001148;"Layer 5";2010-05-01
"594";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;6;0,0009298;0,0009468;0,000587;0,0003554;0,0034954;0,0072647;0,0001538;"Layer 5";2010-06-01
"595";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;7;0,0010523;0,0010793;0,0006727;0,0003955;0,003982;0,0082531;0,0001798;"Layer 5";2010-07-01
"596";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;8;0,0008982;0,0009013;0,0005586;0,000298;0,0033558;0,0068325;0,0002194;"Layer 5";2010-08-01
"597";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;9;0,0006385;0,0006304;0,0003872;0,0002023;0,0023762;0,00479;0,0001783;"Layer 5";2010-09-01
"598";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;10;0,0004097;0,0004227;0,0002647;0,0001458;0,0016185;0,0032632;9,45e-05;"Layer 5";2010-10-01
"599";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;11;0,0003732;0,0003873;0,0002397;0,0001716;0,0015012;0,0030986;4,48e-05;"Layer 5";2010-11-01
"600";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2010;12;0,0003142;0,0003167;0,0001938;0,0001494;0,001238;0,0025683;3,58e-05;"Layer 5";2010-12-01
"601";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;1;0,0003526;0,0003429;0,0002102;0,0001709;0,0013603;0,0028306;3,98e-05;"Layer 5";2011-01-01
"602";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;2;0,0003506;0,0003415;0,0002085;0,0001643;0,0013365;0,002788;4,14e-05;"Layer 5";2011-02-01
"603";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;3;0,000427;0,0004187;0,0002563;0,0001972;0,0016298;0,003399;5,12e-05;"Layer 5";2011-03-01
"604";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;4;0,0005695;0,0005656;0,000347;0,0002528;0,0021646;0,0045208;7,06e-05;"Layer 5";2011-04-01
"605";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;5;0,0008472;0,000854;0,0005253;0,0003521;0,0031923;0,0066763;0,0001141;"Layer 5";2011-05-01
"606";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;6;0,0009484;0,0009647;0,0005974;0,0003647;0,0035592;0,0074071;0,0001535;"Layer 5";2011-06-01
"607";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;7;0,0010693;0,0010952;0,0006818;0,0004034;0,0040374;0,0083773;0,0001802;"Layer 5";2011-07-01
"608";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;8;0,0009068;0,0009093;0,0005634;0,0003014;0,0033831;0,0068927;0,0002204;"Layer 5";2011-08-01
"609";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;9;0,0006437;0,0006362;0,000391;0,0002046;0,002397;0,0048343;0,0001784;"Layer 5";2011-09-01
"610";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;10;0,0004166;0,0004313;0,0002706;0,0001495;0,0016504;0,0033307;9,39e-05;"Layer 5";2011-10-01
"611";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;11;0,0003737;0,0003877;0,0002399;0,0001718;0,0015026;0,0031019;4,49e-05;"Layer 5";2011-11-01
"612";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2011;12;0,0003145;0,0003169;0,0001939;0,0001495;0,0012387;0,00257;3,59e-05;"Layer 5";2011-12-01
"613";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;1;0,000336;0,0003287;0,0002021;0,0001641;0,0013067;0,0027149;3,75e-05;"Layer 5";2012-01-01
"614";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;2;0,0003431;0,000335;0,0002053;0,0001623;0,0013179;0,0027441;4,01e-05;"Layer 5";2012-02-01
"615";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;3;0,0004272;0,0004199;0,000257;0,0001954;0,001629;0,0033974;5,21e-05;"Layer 5";2012-03-01
"616";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;4;0,0005471;0,0005446;0,0003363;0,0002497;0,0021103;0,0043928;6,56e-05;"Layer 5";2012-04-01
"617";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;5;0,0008383;0,0008461;0,0005207;0,0003451;0,0031567;0,0065985;0,0001156;"Layer 5";2012-05-01
"618";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;6;0,0009325;0,0009484;0,0005876;0,0003562;0,0034997;0,0072759;0,0001545;"Layer 5";2012-06-01
"619";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;7;0,0010581;0,0010847;0,0006758;0,0003982;0,0040009;0,0082955;0,00018;"Layer 5";2012-07-01
"620";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;8;0,0008988;9e-04;0,0005572;0,0002975;0,0033498;0,006821;0,0002208;"Layer 5";2012-08-01
"621";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;9;0,0006403;0,0006323;0,0003885;0,000203;0,0023832;0,0048049;0,0001784;"Layer 5";2012-09-01
"622";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;10;0,0004172;0,0004328;0,0002719;0,0001501;0,0016564;0,0033428;9,33e-05;"Layer 5";2012-10-01
"623";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;11;0,0003727;0,0003869;0,0002395;0,0001714;0,0014999;0,0030956;4,48e-05;"Layer 5";2012-11-01
"624";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2012;12;0,0003144;0,0003168;0,0001939;0,0001495;0,0012386;0,0025696;3,59e-05;"Layer 5";2012-12-01
"625";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;1;0,0003512;0,0003425;0,0002104;0,0001698;0,0013597;0,0028261;4e-05;"Layer 5";2013-01-01
"626";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;2;0,000354;0,0003462;0,0002109;0,0001608;0,0013392;0,0027967;4,4e-05;"Layer 5";2013-02-01
"627";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;3;0,0004256;0,0004187;0,0002565;0,0001945;0,0016249;0,0033875;5,2e-05;"Layer 5";2013-03-01
"628";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;4;0,0005666;0,0005644;0,0003465;0,0002487;0,0021535;0,0044961;7,17e-05;"Layer 5";2013-04-01
"629";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;5;0,0008355;0,0008441;0,0005199;0,0003441;0,003151;0,0065844;0,0001151;"Layer 5";2013-05-01
"630";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;6;0,0009301;0,0009466;0,0005867;0,0003553;0,0034941;0,0072626;0,0001541;"Layer 5";2013-06-01
"631";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;7;0,0010503;0,0010762;0,0006705;0,000394;0,0039696;0,0082273;0,0001806;"Layer 5";2013-07-01
"632";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;8;0,000898;0,0009003;0,0005577;0,0002976;0,0033516;0,006824;0,00022;"Layer 5";2013-08-01
"633";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;9;0,0006384;0,0006295;0,0003865;0,0002019;0,0023729;0,0047834;0,0001788;"Layer 5";2013-09-01
"634";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;10;0,0004096;0,0004223;0,0002644;0,0001456;0,0016167;0,0032596;9,48e-05;"Layer 5";2013-10-01
"635";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;11;0,000374;0,000388;0,0002401;0,000172;0,0015034;0,0031039;4,49e-05;"Layer 5";2013-11-01
"636";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2013;12;0,0003149;0,0003172;0,0001941;0,0001497;0,0012397;0,0025724;3,59e-05;"Layer 5";2013-12-01
"637";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;1;0,0003563;0,0003461;0,0002119;0,0001723;0,0013714;0,0028551;4,03e-05;"Layer 5";2014-01-01
"638";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;2;0,0003522;0,000343;0,0002092;0,0001646;0,0013403;0,0027969;4,17e-05;"Layer 5";2014-02-01
"639";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;3;0,0004284;0,00042;0,0002569;0,0001974;0,0016329;0,0034064;5,15e-05;"Layer 5";2014-03-01
"640";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;4;0,0005708;0,0005668;0,0003475;0,000253;0,0021674;0,0045277;7,09e-05;"Layer 5";2014-04-01
"641";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;5;0,000848;0,0008544;0,0005254;0,0003519;0,003192;0,0066769;0,0001146;"Layer 5";2014-05-01
"642";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;6;0,0009494;0,0009655;0,0005977;0,0003652;0,0035617;0,0074131;0,0001537;"Layer 5";2014-06-01
"643";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;7;0,0010684;0,0010935;0,0006805;0,0004025;0,0040302;0,0083628;0,0001808;"Layer 5";2014-07-01
"644";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;8;0,0009065;0,0009082;0,0005625;0,000301;0,0033788;0,0068839;0,0002209;"Layer 5";2014-08-01
"645";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;9;0,0006443;0,0006366;0,0003912;0,0002048;0,0023984;0,0048375;0,0001786;"Layer 5";2014-09-01
"646";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;10;0,000417;0,0004316;0,0002708;0,0001496;0,0016514;0,0033328;9,4e-05;"Layer 5";2014-10-01
"647";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;11;0,0003745;0,0003883;0,0002403;0,0001722;0,0015046;0,0031067;4,49e-05;"Layer 5";2014-11-01
"648";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2014;12;0,0003151;0,0003173;0,0001942;0,0001498;0,0012403;0,0025737;3,59e-05;"Layer 5";2014-12-01
"649";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;1;0,000343;0,0003346;0,0002055;0,0001672;0,0013298;0,0027644;3,84e-05;"Layer 5";2015-01-01
"650";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;2;0,0003456;0,0003374;0,0002065;0,0001628;0,0013245;0,0027592;4,06e-05;"Layer 5";2015-02-01
"651";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;3;0,0004286;0,0004212;0,0002576;0,0001953;0,0016315;0,0034037;5,25e-05;"Layer 5";2015-03-01
"652";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;4;0,0005497;0,000547;0,0003376;0,0002503;0,0021174;0,004409;6,6e-05;"Layer 5";2015-04-01
"653";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;5;0,0008382;0,0008457;0,0005203;0,0003444;0,0031532;0,0065921;0,0001161;"Layer 5";2015-05-01
"654";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;6;0,0009334;0,0009491;0,0005879;0,0003566;0,0035018;0,007281;0,0001546;"Layer 5";2015-06-01
"655";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;7;0,0010571;0,0010829;0,0006744;0,0003973;0,0039933;0,0082798;0,0001805;"Layer 5";2015-07-01
"656";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;8;0,0008997;0,0009006;0,0005576;0,0002978;0,003352;0,0068261;0,000221;"Layer 5";2015-08-01
"657";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;9;0,0006408;0,0006327;0,0003887;0,0002032;0,0023845;0,0048079;0,0001785;"Layer 5";2015-09-01
"658";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;10;0,000417;0,0004323;0,0002715;0,0001499;0,0016545;0,0033389;9,35e-05;"Layer 5";2015-10-01
"659";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;11;0,0003734;0,0003875;0,0002398;0,0001717;0,0015019;0,0031003;4,49e-05;"Layer 5";2015-11-01
"660";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 5.csv";2015;12;0,000315;0,0003173;0,0001941;0,0001498;0,0012401;0,0025733;3,59e-05;"Layer 5";2015-12-01
"661";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 6.csv";2005;1;0,0003704;0,0003599;0,0002185;0,0001703;0,0013965;0,0029199;4,51e-05;"Layer 6";2005-01-01
