"";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"N_W";"Ca_W";"Mg_W";"K_W";"S_W";"P_W";"WoodBiomass";"FoliarBiomass";"TotBiomass"
"113";174,4614258;45,7101288;13,3707275;46,3770561;6,0272641;11,5512991;69,1279678;51,824585;9,1932278;51,2953987;5,467248;10,1214476;"  22803.6093750";"    109.0472031";"     38.3765945";"     10.3203230";"     25.6688843";"      3.4898157";"      6.7983656";"     34.8301315";"     35.0732498";"      5.7199531";"     22.8859253";"      2.5517452";"      4.8017831";" 222589.0625000";"    155.5667114";"    169.6574554";"     24.1340485";"    110.5893860";"     14.3091335";"     20.9927063";NA;"     67.2710342";"     19.0017300";"      5.6509576";"     25.9915104";"      4.7248287";"      6.8277864";"     51.6086006";"     82.7596283";"      9.2208662";"     36.4080696";"      6.2901402";"      6.0694752";1714964,6875;93382,861328;3429929,375
"114";174,3748779;45,6835365;13,3627949;46,3718529;6,0247931;11,5456896;69,137886;51,8275757;9,1936522;51,322464;5,4685035;10,1230068;"  22859.6445312";"    108.8439560";"     38.2911758";"     10.2968950";"     25.6102848";"      3.4843931";"      6.7855883";"     34.8506470";"     35.0811806";"      5.7209921";"     22.8897858";"      2.5540407";"      4.8045359";" 222789.6875000";"    155.6057129";"    169.6738739";"     24.1360016";"    110.6424637";"     14.3143511";"     20.9980984";NA;"     68.3285828";"     19.0757046";"      5.6637883";"     26.0455532";"      4.8346972";"      6.9280181";"     51.6171608";"     82.7651291";"      9.2213573";"     36.4302292";"      6.2918062";"      6.0705562";1716229,53125;97728,623047;3432459,0625
"115";173,99617;45,5729065;13,3491936;46,2981071;6,0270557;11,5385599;69,9861603;52,4503212;9,3172131;51,9824219;5,5497298;10,2631693;"  22971.7109375";"    108.7946930";"     38.2492905";"     10.2945566";"     25.6000881";"      3.4852121";"      6.7832265";"     35.0056458";"     35.2145996";"      5.7477331";"     22.9928417";"      2.5671651";"      4.8264093";" 226174.0312500";"    157.3409729";"    171.5775909";"     24.4292755";"    111.9459000";"     14.5164814";"     21.2573605";NA;"     68.2247086";"     19.0326080";"      5.6549540";"     26.0049133";"      4.8284841";"      6.9173117";"     52.3491707";"     83.9126740";"      9.3643274";"     36.9706268";"      6.3995857";"      6.1677818";1744855,46875;97433,369141;3489710,9375
"116";173,8342896;45,5836411;13,3517323;46,3068657;6,0279684;11,5156317;70,3318939;52,7709427;9,3737431;52,2977562;5,5831852;10,3029613;"  23043.4355469";"    108.6349487";"     38.2566948";"     10.2964563";"     25.6053314";"      3.4857318";"      6.7756319";"     35.0633850";"     35.3313866";"      5.7667432";"     23.0693569";"      2.5755644";"      4.8360581";" 227593.5156250";"    158.0428009";"    172.6058197";"     24.5702229";"    112.5959396";"     14.6027298";"     21.3344021";NA;"     68.1884384";"     19.1209145";"      5.6786542";"     26.1254272";"      4.8464856";"      6.9201455";"     52.6475296";"     84.5034866";"      9.4297380";"     37.2288284";"      6.4439793";"      6.1953835";1756645,9375;97466,09375;3513291,875
"117";173,7542725;45,5889549;13,3529882;46,3111916;6,0284204;11,493392;70,5043106;52,9308395;9,4019346;52,4550056;5,5998688;10,3130198;"  23115.1582031";"    108.3867950";"     38.2640533";"     10.2983446";"     25.6105423";"      3.4862487";"      6.7614393";"     35.0921783";"     35.4481735";"      5.7857537";"     23.1458702";"      2.5839639";"      4.8409491";" 228337.3593750";"    158.3928070";"    173.1771088";"     24.6500435";"    112.9584656";"     14.6499500";"     21.3563290";NA;"     68.0626297";"     19.2264519";"      5.7076197";"     26.2694874";"      4.8691096";"      6.9107718";"     52.7963104";"     84.7981186";"      9.4623575";"     37.3575897";"      6.4661169";"      6.2023606";1762525,625;97610,986328;3525051,25
"118";173,6682587;45,5946579;13,3543377;46,3158417;6,0289054;11,4716806;70,690773;53,1037521;9,4324217;52,6250687;5,6179113;10,3258715;"  23177.9179688";"    108.1892242";"     38.2704582";"     10.2999878";"     25.6150761";"      3.4866982";"      6.7501745";"     35.1233101";"     35.5503654";"      5.8023877";"     23.2128220";"      2.5913138";"      4.8460054";" 229126.9687500";"    158.7713013";"    173.7708435";"     24.7324429";"    113.3347092";"     14.6992836";"     21.3831558";NA;"     67.7896729";"     19.2454948";"      5.7115192";"     26.2954044";"      4.8708897";"      6.8853359";"     52.9572144";"     85.1167374";"      9.4976320";"     37.4968376";"      6.4900579";"      6.2112756";1768884,21875;97417,792969;3537768,4375
"119";173,5697327;45,6011925;13,3558846;46,3211708;6,0294614;11,4503393;70,9057922;53,303154;9,4675798;52,8211784;5,6387186;10,3438816;"  23236.1933594";"    108.0282135";"     38.2763748";"     10.3015051";"     25.6192608";"      3.4871132";"      6.7411718";"     35.1592216";"     35.6452599";"      5.8178339";"     23.2749863";"      2.5981383";"      4.8517103";" 230023.5000000";"    159.2077942";"    174.4326172";"     24.8237247";"    113.7535934";"     14.7545252";"     21.4193592";NA;"     67.2001953";"     19.2010651";"      5.6958208";"     26.2345562";"      4.8552837";"      6.8288321";"     53.1427727";"     85.4841919";"      9.5383139";"     37.6574211";"      6.5176678";"      6.2237682";1776217,1875;96777,431641;3552434,375
"120";173,5615997;45,6017303;13,3560114;46,3216057;6,0295072;11,4510508;70,923584;53,3196564;9,4704885;52,8374023;5,6404405;10,3476048;"  23238.4355469";"    108.0269241";"     38.2766037";"     10.3015633";"     25.6194229";"      3.4871294";"      6.7412834";"     35.1621933";"     35.6489143";"      5.8184276";"     23.2773819";"      2.5984008";"      4.8522587";" 230095.0937500";"    159.2438965";"    174.4831543";"     24.8305969";"    113.7854919";"     14.7587929";"     21.4262123";NA;"     65.8047791";"     18.8613834";"      5.5901313";"     25.7701645";"      4.7608438";"      6.7232947";"     53.1581268";"     85.5145950";"      9.5416784";"     37.6707115";"      6.5199523";"      6.2263503";1776823,75;94251,083984;3553647,5
"121";173,5604553;45,6002922;13,355711;46,3201828;6,0292988;11,4506578;70,9261017;53,3202171;9,4706745;52,8380051;5,6404829;10,3476839;"  23240.6757812";"    108.0177994";"     38.2738571";"     10.3010473";"     25.6176434";"      3.4868548";"      6.7407489";"     35.1626091";"     35.6497955";"      5.8186970";"     23.2780094";"      2.5984468";"      4.8523421";" 230107.1250000";"    159.2490082";"    174.4856415";"     24.8312664";"    113.7872086";"     14.7589397";"     21.4264317";NA;"     65.3481903";"     18.8788300";"      5.6665888";"     25.8300781";"      4.7403069";"      6.6972475";"     53.1603012";"     85.5156250";"      9.5418940";"     37.6712036";"      6.5200086";"      6.2264056";1776909,53125;96578,789062;3553819,0625
"122";173,5604553;45,6002922;13,355711;46,3201828;6,0292988;11,4506578;70,9261017;53,3202171;9,4706745;52,8380051;5,6404829;10,3476839;"  23242.9179688";"    108.0088043";"     38.2701645";"     10.3000536";"     25.6151791";"      3.4865384";"      6.7402029";"     35.1630745";"     35.6497955";"      5.8186970";"     23.2780113";"      2.5984619";"      4.8524165";" 230109.3593750";"    159.2494812";"    174.4856415";"     24.8312664";"    113.7872162";"     14.7589550";"     21.4265041";NA;"     64.9781570";"     18.7719326";"      5.6345024";"     25.6838188";"      4.7134647";"      6.6593246";"     53.1603012";"     85.5156250";"      9.5418940";"     37.6712036";"      6.5200086";"      6.2264056";1776909,53125;96031,914062;3553819,0625
"123";173,5605774;45,6003265;13,3557215;46,3201828;6,0293031;11,4506664;70,9260941;53,3202171;9,4706745;52,8379669;5,6404829;10,3476839;"  23245.0468750";"    107.9994278";"     38.2666626";"     10.2991104";"     25.6128273";"      3.4862282";"      6.7396235";"     35.1632423";"     35.6497955";"      5.8186970";"     23.2780094";"      2.5984685";"      4.8524442";" 230111.3125000";"    159.2496490";"    174.4856415";"     24.8312664";"    113.7871552";"     14.7589617";"     21.4265347";NA;"     64.7067566";"     18.6956768";"      5.6116138";"     25.5766411";"      4.6940489";"      6.6314149";"     53.1602974";"     85.5156250";"      9.5418940";"     37.6711769";"      6.5200086";"      6.2264051";1776907,96875;95516,230469;3553815,9375
"124";173,5606689;45,6003494;13,3557281;46,3201866;6,0293064;11,4506721;70,9260941;53,3202171;9,4706745;52,837944;5,6404829;10,3476839;"  23247.1757812";"    107.9900436";"     38.2631569";"     10.2981672";"     25.6104794";"      3.4859250";"      6.7390523";"     35.1634064";"     35.6497955";"      5.8186970";"     23.2780037";"      2.5984805";"      4.8524766";" 230113.3437500";"    159.2498016";"    174.4856415";"     24.8312683";"    113.7871017";"     14.7589722";"     21.4265652";NA;"     64.3860397";"     18.6045456";"      5.5842614";"     25.4498768";"      4.6708288";"      6.5983243";"     53.1602974";"     85.5156250";"      9.5418949";"     37.6711578";"      6.5200086";"      6.2264051";1776907,03125;94958,378906;3553814,0625
"125";173,5608215;45,6003952;13,3557415;46,3201942;6,0293117;11,4506817;70,9260941;53,3202171;9,4706745;52,8379021;5,6404824;10,347683;"  23251.4335938";"    107.9713821";"     38.2561493";"     10.2962818";"     25.6057816";"      3.4853549";"      6.7379436";"     35.1637688";"     35.6497955";"      5.8186970";"     23.2779999";"      2.5985312";"      4.8525677";" 230117.3437500";"    159.2501526";"    174.4856415";"     24.8312683";"    113.7870331";"     14.7590208";"     21.4266567";NA;"     64.0586395";"     18.5119228";"      5.5564594";"     25.3207359";"      4.6467309";"      6.5642552";"     53.1602859";"     85.5156250";"      9.5418949";"     37.6711197";"      6.5200081";"      6.2264047";1776904,84375;94378,046875;3553809,6875
"126";173,47789;45,5748024;13,3480959;46,3152046;6,0269341;11,4453335;70,935997;53,3232079;9,4710999;52,8648415;5,6417413;10,3492393;"  23304.6660156";"    107.7846069";"     38.1768799";"     10.2745171";"     25.5513535";"      3.4803319";"      6.7261853";"     35.1833076";"     35.6573753";"      5.8196907";"     23.2816982";"      2.6007268";"      4.8551898";" 230316.3750000";"    159.2882385";"    174.5018158";"     24.8331852";"    113.8400345";"     14.7641706";"     21.4319286";NA;"     65.1333466";"     18.5886726";"      5.5698991";"     25.3784027";"      4.7580404";"      6.6660047";"     53.1689568";"     85.5212250";"      9.5423927";"     37.6935005";"      6.5217028";"      6.2274995";1778182,5;98734,0625;3556365
"127";173,1446991;45,4691811;13,337554;46,2531967;6,0290956;11,4414988;71,7914963;53,9448433;9,5961847;53,5335922;5,7228212;10,4906931;"  23411.1308594";"    107.7481384";"     38.1398163";"     10.2730703";"     25.5437355";"      3.4811137";"      6.7245698";"     35.3320808";"     35.7854958";"      5.8454542";"     23.3810863";"      2.6131949";"      4.8761983";" 233730.5468750";"    161.0414734";"    176.4136047";"     25.1308556";"    115.1636963";"     14.9668617";"     21.6939297";NA;"     65.0557251";"     18.5501556";"      5.5622835";"     25.3449364";"      4.7525420";"      6.6575966";"     53.9178886";"     86.6832733";"      9.6892195";"     38.2490158";"      6.6308455";"      6.3270407";1807170,3125;98435,771484;3614340,625
"128";173,0534515;45,4757767;13,3390703;46,2584419;6,0296202;11,4152451;71,9982834;54,1365929;9,6299934;53,7221832;5,7428298;10,5023022;"  23479.2675781";"    107.5364609";"     38.1470413";"     10.2749043";"     25.5487881";"      3.4816105";"      6.7112036";"     35.3652992";"     35.8964462";"      5.8635139";"     23.4537735";"      2.6211746";"      4.8806701";" 234614.9687500";"    161.4624786";"    177.0747833";"     25.2224102";"    115.5816193";"     15.0217838";"     21.7181797";NA;"     64.8977432";"     18.6433201";"      5.5871062";"     25.4720840";"      4.7714596";"      6.6400719";"     54.0988998";"     87.0417252";"      9.7289038";"     38.4056740";"      6.6577797";"      6.3352089";1814323,75;98468,828125;3628647,5
"129";172,979126;45,4811516;13,3403063;46,2627106;6,0300469;11,3922958;72,1677475;54,2937584;9,6577024;53,8767471;5,7592287;10,5103731;"  23547.4042969";"    107.3078384";"     38.1542244";"     10.2767277";"     25.5538120";"      3.4821043";"      6.6969843";"     35.3925247";"     36.0073929";"      5.8815737";"     23.5264626";"      2.6291542";"      4.8844633";" 235352.0937500";"    161.8075256";"    177.6366730";"     25.3007050";"    115.9372940";"     15.0682364";"     21.7357235";NA;"     64.7872009";"     18.7528744";"      5.6170216";"     25.6216354";"      4.7948604";"      6.6282887";"     54.2472649";"     87.3355103";"      9.7614298";"     38.5340691";"      6.6798544";"      6.3408895";1820186,71875;98615,214844;3640373,4375
"130";172,8996429;45,4869003;13,3416271;46,2672844;6,0305037;11,3712568;72,350029;54,4627991;9,6875067;54,0430031;5,7768674;10,5222969;"  23607.0234375";"    107.1253967";"     38.1604767";"     10.2783155";"     25.5581837";"      3.4825342";"      6.6863055";"     35.4218102";"     36.1044769";"      5.8973761";"     23.5900612";"      2.6361361";"      4.8890214";" 236131.3125000";"    162.1786804";"    178.2187958";"     25.3812962";"    116.3052292";"     15.1166019";"     21.7605972";NA;"     64.5349579";"     18.7763519";"      5.6219044";"     25.6536179";"      4.7974439";"      6.6038852";"     54.4068375";"     87.6515198";"      9.7964153";"     38.6721725";"      6.7035985";"      6.3492794";1826492,96875;98420,029297;3652985,9375
"131";172,8097229;45,4934006;13,3431225;46,2724495;6,0310206;11,3510199;72,5575714;54,655262;9,7214403;54,2322884;5,7969508;10,5391836;"  23662.3847656";"    106.9753571";"     38.1662560";"     10.2797823";"     25.5622234";"      3.4829314";"      6.6778460";"     35.4551506";"     36.1946297";"      5.9120493";"     23.6491222";"      2.6426196";"      4.8942866";" 237005.9375000";"    162.6012421";"    178.8611603";"     25.4697361";"    116.7108002";"     15.1702003";"     21.7946301";NA;"     63.9837608";"     18.7400398";"      5.6079512";"     25.6038647";"      4.7832656";"      6.5504041";"     54.5885239";"     88.0112915";"      9.8362465";"     38.8294029";"      6.7306314";"      6.3611612";1833672,8125;97773,085938;3667345,625
"132";172,8026581;45,4939117;13,3432407;46,2728577;6,0310612;11,3515739;72,5739212;54,6704254;9,7241154;54,2472076;5,7985325;10,5425014;"  23664.5136719";"    106.9736633";"     38.1664772";"     10.2798386";"     25.5623779";"      3.4829464";"      6.6779346";"     35.4577789";"     36.1980934";"      5.9126134";"     23.6513939";"      2.6428688";"      4.8947921";" 237072.6406250";"    162.6345367";"    178.9081726";"     25.4761143";"    116.7403870";"     15.1741629";"     21.8007946";NA;"     62.6411285";"     18.4222965";"      5.5068307";"     25.1694736";"      4.6925645";"      6.4524989";"     54.6028404";"     88.0396500";"      9.8393860";"     38.8417969";"      6.7327619";"      6.3634982";1834238,75;95220,742188;3668477,5
"133";172,8016357;45,4926949;13,3429842;46,2716255;6,0308795;11,3512087;72,5762787;54,6710625;9,7243013;54,2478409;5,7985802;10,5425673;"  23666.6425781";"    106.9651871";"     38.1640968";"     10.2793894";"     25.5608063";"      3.4827013";"      6.6774287";"     35.4581566";"     36.1990929";"      5.9128876";"     23.6520672";"      2.6429205";"      4.8948612";" 237084.0468750";"    162.6393585";"    178.9109802";"     25.4767933";"    116.7422333";"     15.1743269";"     21.8009739";NA;"     62.2096596";"     18.5089607";"      5.5971899";"     25.3008499";"      4.6828728";"      6.4221697";"     54.6049042";"     88.0408325";"      9.8396053";"     38.8423271";"      6.7328267";"      6.3635440";1834320,15625;97572,392578;3668640,3125
"134";172,8016357;45,4926949;13,3429842;46,2716255;6,0308795;11,3512087;72,5762787;54,6710625;9,7243013;54,2478409;5,7985802;10,5425673;"  23668.7714844";"    106.9568329";"     38.1606674";"     10.2784643";"     25.5585175";"      3.4824066";"      6.6769214";"     35.4585762";"     36.1990967";"      5.9128876";"     23.6520748";"      2.6429346";"      4.8949299";" 237086.1718750";"    162.6397705";"    178.9109802";"     25.4767933";"    116.7422409";"     15.1743422";"     21.8010426";NA;"     61.8573990";"     18.4041557";"      5.5654960";"     25.1575851";"      4.6563563";"      6.3858047";"     54.6049042";"     88.0408325";"      9.8396053";"     38.8423271";"      6.7328267";"      6.3635440";1834320,15625;97019,902344;3668640,3125
