"";"YEAR";"Month";"DW_F";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"DW_Brk";"N_Brk";"Ca_Brk";"Mg_Brk";"K_Brk";"S_Brk";"P_Brk";"DW_Brh";"Ca_Brh";"Mg_Brh";"K_Brh";"S_Brh";"P_Brh";"DW_Bol";"N_Bol";"Ca_Bol";"Mg_Bol";"K_Bol";"S_Bol";"P_Bol"
"1368";2118;10;12207,6416016;43,4220352;40,5052757;11,5140219;55,2866058;9,2933769;7,9525146;124182,9609375;291,1285706;235,8816833;41,1303711;229,5079803;24,6043911;47,3951035;49733;80,9695435;13,1067524;52,6810722;5,8171701;10,4160004;966835,0625;278,5309143;484,2781067;53,0082779;209,3370667;36,3753319;36,5068588
"1369";2118;11;12340,3798828;43,3233414;40,9457245;11,6393099;55,8882599;9,3959675;7,9522367;124183,5078125;291,1296997;235,8827515;41,1305504;229,5090027;24,6044998;47,3951454;49734,2265625;80,97155;13,1070786;52,6823845;5,8173151;10,4160566;966839,9375;278,532135;484,2804871;53,0085526;209,3381195;36,375515;36,5069008
"1370";2118;12;12392,3554688;43,3190155;41,118187;11,6883688;56,1238518;9,4361277;7,9497566;124184,28125;291,1312866;235,8842163;41,1308098;229,5104523;24,6046505;47,3951988;49735,4609375;80,9735641;13,1074066;52,6837006;5,8174601;10,4161053;966846,75;278,533844;484,2838745;53,008934;209,3395996;36,3757744;36,5069427
"1371";2119;1;12401,5517578;43,3274269;41,1486969;11,6970549;56,1655655;9,4433479;7,9489489;124185,953125;291,1347351;235,8874207;41,1313744;229,5135651;24,6049862;47,3954353;49736,6875;80,9755707;13,1077318;52,6850166;5,8176041;10,4162035;966861,5;278,5376282;484,2913208;53,0097542;209,342865;36,3763275;36,5071487
"1372";2119;2;12397,2861328;43,3242798;41,1345482;11,6930408;56,1463013;9,4387465;7,9520798;124188,4296875;291,139801;235,8920898;41,1321983;229,5181885;24,6054306;47,3961639;49737,921875;80,9775848;13,108058;52,6863251;5,8177361;10,4164124;966883,25;278,5431213;484,3022156;53,0109596;209,3476257;36,3770714;36,5077934
"1373";2119;3;12396,8867188;43,3607368;41,1332245;11,6926746;56,144558;9,4386292;7,9692383;124194,4921875;291,1521912;235,9036407;41,1342316;229,5295258;24,6066341;47,3987694;49740,3867188;80,9816055;13,1087112;52,6889572;5,8180246;10,4170151;966936,75;278,5566711;484,32901;53,0139351;209,359314;36,3790855;36,5100746
"1374";2119;4;12405,9492188;43,6396599;41,1632957;11,7012348;56,1856308;9,4457169;7,9927192;124351,390625;291,5540466;236,201767;41,1867943;229,8226318;24,6377411;47,4660301;49771,2070312;81,0317841;13,1168804;52,7218285;5,8216333;10,4245529;968320,75;278,9944458;485,022583;53,0907135;209,6623383;36,4311981;36,5689735
"1375";2119;5;12389,1123047;43,6624146;41,1074257;11,6853609;56,109417;9,4330215;7,9934831;124602,6640625;292,0689392;236,679245;41,270977;230,2922516;24,6875629;47,5737534;49832,84375;81,1321564;13,1332178;52,7875786;5,8288522;10,4396276;970537,4375;279,5553284;486,1333313;53,2136841;210,1477509;36,5146599;36,6633148
"1376";2119;6;12390,9785156;43,8330345;41,1136169;11,6871347;56,1179466;9,4346857;8,0173836;124765,640625;292,4028625;236,9889221;41,3255844;230,596817;24,7198792;47,6436234;49872,2890625;81,1963806;13,1436739;52,8296547;5,8334723;10,449275;971975,125;279,9191284;486,8537903;53,2934456;210,4626312;36,5687904;36,7245026
"1377";2119;7;12399,2421875;43,8598251;41,1410408;11,6949415;56,1554375;9,4412069;8,0242882;124833,625;292,5421448;237,1180878;41,3483582;230,7238617;24,7333565;47,6591263;49911,7382812;81,2606354;13,1541309;52,8717384;5,8380919;10,4544086;972574,875;280,0708618;487,1542969;53,3267059;210,5939484;36,5913658;36,7380867
"1378";2119;8;12388,2236328;43,8279228;41,1044807;11,6845608;56,1055984;9,4329872;8,0185518;124899,40625;292,6769104;237,2430878;41,3703957;230,8467865;24,746397;47,6743431;49946,2539062;81,3168411;13,1632776;52,9085617;5,842135;10,4589624;973155,125;280,2177429;487,4450378;53,358902;210,7210236;36,6132202;36,7514114
"1379";2119;9;12351,7080078;43,7141953;40,983326;11,6501322;55,9402962;9,4054289;7,9943953;124962,859375;292,8069763;237,363678;41,3916512;230,9653778;24,7589798;47,6875191;49978,3046875;81,3690262;13,171773;52,9427528;5,8458886;10,462759;973715;280,3594055;487,7255249;53,3899612;210,8436279;36,6342964;36,7629471
"1380";2119;10;12207,6416016;43,3281212;40,5053177;11,5142775;55,2879868;9,2962208;7,9476638;124966,109375;292,8136292;237,3698273;41,3927422;230,9714508;24,7596245;47,6889114;49979,5351562;81,3710327;13,1720991;52,9440613;5,8460326;10,4630594;973743,6875;280,3666687;487,7399292;53,3915482;210,8499146;36,635376;36,7641678
"1381";2119;11;12340,3798828;43,2297745;40,9457664;11,6395655;55,8896408;9,3987923;7,94593;124966,65625;292,8147583;237,3708954;41,3929214;230,9724579;24,7597313;47,6889534;49980,765625;81,3730392;13,1724262;52,9453773;5,8461776;10,4631147;973748,5;280,3678894;487,7423096;53,3918228;210,8509369;36,6355553;36,7642021
"1382";2119;12;12392,3554688;43,2255745;41,1182327;11,6886225;56,1252251;9,4389448;7,9434562;124967,4296875;292,8163147;237,3723755;41,393177;230,9739075;24,7598839;47,6890106;49981,9960938;81,375061;13,1727524;52,9466896;5,8463221;10,4631643;973755,3125;280,3695679;487,7457275;53,3922043;210,8524475;36,6358147;36,7642517
"1383";2120;1;12401,5517578;43,2340851;41,1487465;11,6973076;56,1669464;9,4461603;7,9426551;124969,109375;292,8197327;237,3755493;41,3937454;230,9770508;24,7602177;47,6892395;49983,2265625;81,3770676;13,1730795;52,9480057;5,846467;10,4632616;973770,0625;280,3733215;487,7531433;53,3930206;210,8556671;36,6363678;36,7644539
"1384";2120;2;12397,2861328;43,2310524;41,1346016;11,6932936;56,1476784;9,4415951;7,9457917;124971,578125;292,8247986;237,3802185;41,3945694;230,9816437;24,7606621;47,6899796;49984,4570312;81,3790741;13,1734056;52,9493141;5,8465986;10,4634714;973791,875;280,3788452;487,7640686;53,3942261;210,8604279;36,6371193;36,7650986
"1385";2120;3;12396,8867188;43,2676277;41,1332779;11,6929255;56,1459274;9,4414711;7,9629641;124977,640625;292,8371582;237,3917542;41,3965988;230,9929657;24,7618637;47,6925735;49986,921875;81,3830872;13,1740608;52,9519501;5,8468871;10,4640732;973845,3125;280,3923645;487,7908325;53,3971939;210,8721466;36,6391335;36,7673721
"1386";2120;4;12405,9492188;43,5466843;41,1633415;11,7014847;56,1869926;9,448555;7,986454;125134,53125;293,2390137;237,6898804;41,4491615;231,2861023;24,7929707;47,7598381;50017,7421875;81,4332733;13,18223;52,9848213;5,8504963;10,471611;975229,375;280,8301086;488,484375;53,4739761;211,1751404;36,6912384;36,8262749
"1387";2120;5;12389,1123047;43,6503029;41,1074753;11,6856098;56,110775;9,435853;7,9872351;125448,3203125;294,0427551;238,2861328;41,554287;231,8724976;24,8551884;47,8943558;50079,3789062;81,533638;13,1985664;53,0505676;5,8577147;10,4866858;977997,4375;281,705719;489,8714294;53,6275406;211,7813416;36,7954597;36,9440804
"1388";2120;6;12390,9785156;43,8871307;41,1136703;11,6873837;56,1193047;9,4375105;8,0111523;125649,140625;294,4542236;238,6677094;41,6215668;232,2477875;24,8950043;47,9804535;50118,828125;81,5978775;13,2090216;53,0926476;5,8623347;10,4963341;979769;282,1539612;490,7590637;53,7258263;212,1692963;36,8621635;37,019474
"1389";2120;7;12399,2421875;43,9137573;41,1410828;11,6951914;56,1567917;9,444025;8,0306864;125717,078125;294,5934448;238,7967987;41,6443291;232,3747559;24,9084759;48,0046082;50158,2773438;81,6621094;13,2194796;53,1347351;5,8669548;10,5043344;980368,375;282,305603;491,0594482;53,7590752;212,3005371;36,8847275;37,0406342
"1390";2120;8;12388,2236328;43,8817177;41,1045303;11,6848087;56,1069489;9,4357967;8,0251112;125782,875;294,7282715;238,9218292;41,6663742;232,4977264;24,9215202;48,0199814;50192,7929688;81,7183151;13,2286272;53,1715508;5,870997;10,5089369;980948,75;282,4524536;491,3502502;53,7912674;212,4276276;36,9065781;37,0540962
"1391";2120;9;12351,7080078;43,7677269;40,9833679;11,6503792;55,9416313;9,4082232;8,0008993;125846,359375;294,8583374;239,0424652;41,6876411;232,6163483;24,9341049;48,0331535;50224,84375;81,7705078;13,2371235;53,2057419;5,8747501;10,5127306;981508,75;282,5941772;491,6308594;53,8223457;212,5502777;36,9276619;37,0656242
"1392";2120;10;12207,6416016;43,3906136;40,505352;11,5145206;55,2893066;9,2989655;7,9540544;125849,6875;294,8651733;239,0488129;41,6887589;232,6226044;24,9347668;48,034584;50226,0742188;81,7725143;13,2374496;53,2070541;5,8748951;10,513032;981538,125;282,6016235;491,6455688;53,8239784;212,5567169;36,9287758;37,0668755
"1393";2120;11;12340,3798828;43,292038;40,9458008;11,6398048;55,8909416;9,4015188;7,9581804;125850,234375;294,8663025;239,0498505;41,6889381;232,6236267;24,9348736;48,034626;50227,3046875;81,7745285;13,2377758;53,2083702;5,8750396;10,513093;981543;282,6028442;491,6479492;53,8242455;212,557785;36,9289551;37,0669136
"1394";2120;12;12392,3554688;43,2877541;41,1182632;11,6888628;56,1265221;9,4416656;7,9556928;125851,0078125;294,8678894;239,0513458;41,6891937;232,625061;24,9350262;48,0346794;50228,5351562;81,7765427;13,238101;53,2096825;5,8751845;10,5131416;981549,75;282,6045837;491,6513367;53,8246269;212,5592651;36,9292068;37,0669632
"1395";2121;1;12401,5517578;43,2961998;41,1487808;11,6975479;56,1682358;9,4488764;7,9548817;125852,6875;294,8713074;239,0545044;41,6897583;232,6281891;24,9353619;48,0349159;50229,765625;81,7785492;13,2384291;53,2109947;5,875329;10,5132399;981564,5;282,6083374;491,6588135;53,8254433;212,5625153;36,9297638;37,0671654
"1396";2121;2;12397,2861328;43,293087;41,1346283;11,693532;56,1489601;9,4430981;7,9580059;125855,15625;294,8764038;239,0591888;41,6905861;232,6328125;24,9357738;48,0356483;50230,9960938;81,780571;13,2387543;53,2123108;5,8754506;10,5134497;981586,3125;282,6138611;491,6697083;53,8266563;212,5672913;36,9304581;37,0678139
"1397";2121;3;12396,8867188;43,3295822;41,1333046;11,6931648;56,1472092;9,4429712;7,9751525;125861,21875;294,8887939;239,0707245;41,6926155;232,6441193;24,9369755;48,03825;50233,4609375;81,7845688;13,2394085;53,2149391;5,8757391;10,5140524;981639,75;282,6273804;491,6965332;53,8296165;212,5789948;36,9324722;37,0700912
"1398";2121;4;12405,9492188;43,6085472;41,1633797;11,7017221;56,1882782;9,4500542;7,9986248;126018,1171875;295,2906799;239,368866;41,745182;232,9372406;24,9680862;48,1055107;50264,28125;81,8347626;13,2475786;53,2478104;5,8793483;10,5215902;983023,8125;283,065155;492,3900757;53,9063988;212,8820038;36,984581;37,128994
"1399";2121;5;12389,1123047;43,711998;41,1075134;11,6858473;56,1120529;9,4373465;7,9993725;126331,90625;296,0943909;239,9650726;41,8503075;233,5236359;25,0303001;48,2400322;50325,9179688;81,9351273;13,2639141;53,3135643;5,8865666;10,5366631;985791,875;283,9407043;493,7770996;54,0599594;213,4881897;37,0888062;37,2467995
"1400";2121;6;12390,9785156;43,9302254;41,1137085;11,6876202;56,1205788;9,4389982;8,0232582;126522,1796875;296,4842529;240,3266449;41,9140549;233,8792114;25,0680275;48,3216057;50365,3671875;81,9993591;13,2743711;53,3556404;5,8911867;10,5463114;987470,375;284,3654175;494,6181946;54,1530762;213,8557587;37,1519966;37,3182373
"1401";2121;7;12399,2421875;43,9770851;41,1411209;11,6954269;56,1580658;9,4455099;8,0316896;126602,40625;296,6486206;240,4790649;41,9409332;234,0291138;25,0839329;48,3411522;50404,8125;82,0635986;13,2848263;53,3977242;5,8958073;10,5517941;988178,0625;284,5445251;494,9727783;54,1923409;214,0107422;37,1786423;37,33535
"1402";2121;8;12388,2236328;43,9448891;41,1045685;11,6850424;56,1082115;9,4372787;8,0259991;126668,2109375;296,7834778;240,6040955;41,9629745;234,1521149;25,096983;48,3564301;50439,3320312;82,1198044;13,2939749;53,4345398;5,8998494;10,5563669;988758,625;284,6913757;495,2636719;54,2245407;214,1378784;37,2005005;37,3487282
"1403";2121;9;12351,7080078;43,8507538;40,9834061;11,6506119;55,9428978;9,4096956;8,0100918;126740,875;296,932373;240,7421875;41,9873238;234,2879181;25,1113892;48,3771477;50471,3828125;82,1719818;13,3024712;53,4687347;5,9036026;10,5615797;989399,625;284,8536072;495,5849304;54,2601051;214,2782593;37,2246361;37,3668747
"1404";2121;10;12207,6416016;43,4761391;40,505394;11,5147486;55,2905388;9,3004131;7,9630866;126744,25;296,93927;240,7485809;41,9884529;234,29422;25,1120586;48,3785934;50472,6132812;82,1740036;13,3027973;53,470047;5,9037476;10,5618801;989429,3125;284,8611145;495,5997925;54,2617493;214,2847595;37,2257538;37,3681374
"1405";2121;11;12340,3798828;43,3772621;40,9458389;11,6400318;55,89217;9,402957;7,9668317;126744,796875;296,9403687;240,749649;41,988636;234,2952576;25,1121693;48,3786392;50473,84375;82,1760101;13,3031244;53,4713631;5,903892;10,5619421;989434,125;284,8623657;495,6022949;54,2620163;214,2858124;37,2259369;37,3681793
"1406";2121;12;12392,3554688;43,3728561;41,118309;11,6890888;56,1277504;9,4431;7,964334;126745,5625;296,9419556;240,7511139;41,9888916;234,2966919;25,1123219;48,3786926;50475,0742188;82,1780243;13,3034506;53,4726715;5,904037;10,5619898;989440,9375;284,8641052;495,6056824;54,2623978;214,2872925;37,2261963;37,3682251
"1407";2122;1;12401,5517578;43,3812103;41,1488228;11,6977739;56,1694679;9,4503078;7,9635143;126747,25;296,9453735;240,7543182;41,9894524;234,2998047;25,1126556;48,3789291;50476,3046875;82,1800308;13,3037777;53,4739876;5,904181;10,562089;989455,6875;284,8678589;495,6130981;54,2632217;214,2905579;37,2267494;37,3684311
"1408";2122;2;12397,2861328;43,3779945;41,1346703;11,693759;56,1501923;9,4455872;7,9666286;126749,71875;296,9504395;240,7589874;41,990284;234,3044281;25,1131001;48,3796654;50477,5351562;82,182045;13,3041039;53,4752998;5,9043117;10,5622978;989477,5;284,8733826;495,6240234;54,264431;214,2953491;37,2274933;37,3690758
"1409";2122;3;12396,8867188;43,4143829;41,1333466;11,6933918;56,1484413;9,4454556;7,9837565;126755,78125;296,9628906;240,7705383;41,9923134;234,3157654;25,1143017;48,3822632;50480;82,186058;13,3047571;53,477932;5,9046001;10,5629005;989531;284,8869019;495,6508179;54,2673988;214,3070526;37,2295074;37,3713531
"1410";2122;4;12405,9492188;43,6932297;41,1634178;11,7019482;56,1895065;9,4525347;8,0072184;126912,671875;297,3647461;241,0686493;42,0448799;234,6088715;25,1454086;48,4495316;50510,8203125;82,2362442;13,3129263;53,5108032;5,9082088;10,5704384;990915,0625;285,324707;496,3443604;54,3441811;214,6100464;37,28162;37,4302597
"1411";2122;5;12389,1123047;43,7964401;41,1075478;11,6860723;56,1132889;9,4398203;8,0079412;127226,46875;298,168457;241,6649017;42,1500053;235,1952972;25,2076244;48,5840492;50572,4570312;82,3366165;13,3292627;53,5765533;5,9154277;10,5855122;993683,125;286,2002563;497,7314148;54,4977417;215,2162323;37,3858376;37,5480652
"1412";2122;6;12390,9785156;43,9971848;41,113739;11,6878452;56,1218033;9,4414663;8,031805;127406,8671875;298,5381165;242,0076904;42,2104416;235,5324097;25,2433949;48,6613922;50611,90625;82,4008408;13,3397179;53,6186333;5,9200478;10,5951605;995274,5;286,6029968;498,5288696;54,5860252;215,5647583;37,445755;37,6157913
"1413";2122;7;12399,2421875;44,0235977;41,1411591;11,6956501;56,1592979;9,4479723;8,0497046;127474,8125;298,6773071;242,136795;42,2332077;235,6593781;25,2568665;48,6844559;50651,3515625;82,4650879;13,350174;53,6607132;5,9246674;10,6027985;995873,875;286,7546692;498,8291931;54,6192856;215,6960297;37,4683228;37,6359901
"1414";2122;8;12388,2236328;43,9912796;41,1046028;11,6852665;56,1094398;9,4397345;8,0444241;127540,6328125;298,8121643;242,2618561;42,2552528;235,7823792;25,2699165;48,7001534;50685,8671875;82,521286;13,3593235;53,6975327;5,9287105;10,6074944;996454,5;286,9015808;499,1201477;54,6514931;215,8231812;37,490181;37,6497345
"1415";2122;9;12351,7080078;43,8767586;40,9834404;11,6508341;55,9441109;9,412137;8,0234375;127604,15625;298,9423523;242,3825531;42,2765388;235,9010773;25,2825108;48,7153091;50717,921875;82,5734711;13,3678188;53,7317238;5,9324641;10,6118574;997014,9375;287,0433655;499,4009094;54,6825867;215,9458923;37,5112801;37,6630058
"1416";2122;10;12207,6416016;43,5018997;40,5054245;11,5149679;55,2917442;9,3028126;7,9762001;127607,53125;298,9492188;242,3889771;42,277668;235,9073792;25,2831783;48,7167549;50719,1484375;82,5754852;13,368144;53,7330437;5,9326081;10,6121588;997044,625;287,0509033;499,415802;54,684227;215,9523926;37,5124016;37,6642685
"1417";2122;11;12340,3798828;43,4029274;40,9458733;11,6402493;55,8933678;9,4053392;7,9800367;127608,078125;298,9503479;242,3900299;42,2778511;235,9084015;25,2832909;48,7168007;50720,3828125;82,5774918;13,3684721;53,7343521;5,9327531;10,6122198;997049,4375;287,052124;499,4182434;54,6845055;215,9534607;37,5125809;37,6643105
"1418";2122;12;12392,3554688;43,3984871;41,1183357;11,6893044;56,1289406;9,4454756;7,9775229;127608,84375;298,9519043;242,39151;42,2781105;235,9098358;25,2834435;48,7168579;50721,609375;82,5795059;13,3687983;53,7356606;5,9328976;10,6122694;997056,25;287,053833;499,4216309;54,6848831;215,9549408;37,5128365;37,66436
"1419";2123;1;12401,5517578;43,406826;41,1488533;11,6979885;56,1706505;9,4526787;7,9766912;127610,53125;298,9553528;242,3946991;42,2786713;235,9129944;25,2837772;48,7170906;50722,84375;82,5815125;13,3691254;53,7369804;5,9330425;10,6123667;997071;287,0575867;499,4290771;54,6857071;215,9581757;37,5133934;37,6645622
"1420";2123;2;12397,2861328;43,4035797;41,1347008;11,6939726;56,1513786;9,4481974;7,9797912;127613;298,9604492;242,3994141;42,2794991;235,9176025;25,2842293;48,7178307;50724,0703125;82,5835342;13,3694515;53,7382889;5,9331751;10,6125774;997092,8125;287,0631104;499,4399719;54,6869125;215,9629822;37,5141487;37,6652107
"1421";2123;3;12396,8867188;43,4399338;41,1333809;11,6936045;56,1496162;9,4480581;7,9968905;127619,0625;298,9728699;242,4109192;42,2815323;235,9289551;25,2854309;48,7204323;50726,5390625;82,5875473;13,3701048;53,7409286;5,9334636;10,6131802;997146,3125;287,0766296;499,4667664;54,6898766;215,9746704;37,5161591;37,6674881
"1422";2123;4;12405,9492188;43,7187386;41,1634521;11,7021627;56,1906891;9,4551344;8,0203333;127775,953125;299,3747253;242,7090454;42,334095;236,2220612;25,3165379;48,787693;50757,359375;82,6377335;13,378274;53,7737923;5,9370728;10,620718;998530,375;287,5144348;500,1603394;54,7666512;216,2776947;37,5682678;37,7263947
"1423";2123;5;12389,1123047;43,821888;41,1075859;11,686286;56,11446;9,4424133;8,0210199;128089,75;300,1784058;243,3052826;42,4392204;236,8085022;25,3787556;48,9222145;50818,9921875;82,7380981;13,3946104;53,8395424;5,9442916;10,6357918;1001298,4375;288,3900146;501,5473938;54,9202194;216,8838806;37,672493;37,8442001
"1424";2123;6;12390,9785156;43,9148102;41,1137772;11,6880589;56,1229782;9,4440517;8,0321598;128208,546875;300,4218445;243,5310211;42,4790192;237,0304871;25,4023075;48,9587364;50858,4414062;82,80233;13,4050655;53,8816261;5,9489117;10,6427107;1002346,375;288,6551819;502,0724792;54,9783516;217,1134033;37,7119522;37,8761864
"1425";2123;7;12399,2421875;43,9413643;41,1411934;11,6958637;56,1604614;9,4505548;8,0324202;128276,484375;300,5610352;243,6601105;42,5017815;237,1574249;25,4157753;48,969696;50897,890625;82,8665695;13,4155207;53,9237061;5,9535313;10,6463404;1002945,6875;288,8068237;502,3727722;55,0115967;217,2446289;37,7345161;37,8857841
"1426";2123;8;12388,2236328;43,9092522;41,104641;11,6854792;56,1106071;9,4423084;8,0245056;128342,28125;300,6958313;243,7851105;42,5238228;237,2803955;25,4288235;48,9829941;50932,40625;82,9227753;13,4246693;53,9605217;5,9575739;10,6503201;1003526,1875;288,9536743;502,6636963;55,0438004;217,3717499;37,7563667;37,8974266
"1427";2123;9;12351,7080078;43,7951279;40,9834785;11,6510458;55,9452782;9,4146957;8,0017776;128405,78125;300,8259277;243,9057617;42,5450974;237,3990479;25,441412;48,9970436;50964,4570312;82,974968;13,4331665;53,9947128;5,9613266;10,6543655;1004086,25;289,0954285;502,9443054;55,0748749;217,4944153;37,7774582;37,909729
"1428";2123;10;12207,6416016;43,3968964;40,5054665;11,5151758;55,292881;9,3053274;7,9549165;128408,9375;300,8323669;243,9117432;42,546154;237,404953;25,4420376;48,998394;50965,6875;82,9769745;13,4334917;53,9960327;5,9614716;10,6546669;1004114,0625;289,102478;502,9582214;55,0764122;217,5005188;37,7785034;37,9109116
"1429";2123;11;12340,3798828;43,2982979;40,9459114;11,6404572;55,8944893;9,4078379;7,9532456;128409,484375;300,8334961;243,912796;42,5463333;237,4059906;25,4421444;48,998436;50966,9179688;82,9789886;13,4338198;53,9973412;5,9616165;10,6547232;1004118,875;289,1037292;502,9606323;55,0766907;217,5015869;37,7786827;37,9109535
"1430";2123;12;12392,3554688;43,2940102;41,1183815;11,6895123;56,1300621;9,4479675;7,9507637;128410,25;300,835083;243,9142609;42,5465927;237,4074249;25,4422989;48,9984894;50968,1484375;82,9809952;13,434145;53,9986572;5,961761;10,6547699;1004125,6875;289,1054077;502,9640198;55,0770607;217,5030518;37,7789383;37,9109917
"1431";2124;1;12401,5517578;43,3024445;41,1488953;11,6981974;56,1717682;9,4551678;7,9499559;128411,9375;300,8385315;243,91745;42,5471535;237,4105377;25,4426308;48,9987221;50969,3789062;82,9830017;13,434473;53,9999695;5,9619055;10,6548681;1004140,5;289,1091614;502,9714966;55,0778847;217,5063171;37,7794952;37,9112015
"1432";2124;2;12397,2861328;43,2993317;41,1347427;11,6941805;56,1524925;9,4509249;7,953084;128414,40625;300,8435974;243,9221344;42,5479813;237,4151611;25,4430904;48,9994583;50970,609375;82,9850082;13,4347992;54,0012817;5,9620404;10,6550779;1004162,25;289,1146851;502,9823608;55,0790901;217,5110931;37,780262;37,9118462
"1433";2124;3;12396,8867188;43,3358154;41,133419;11,6938124;56,1507301;9,4507818;7,9702415;128420,46875;300,8560181;243,9336548;42,5500145;237,4264679;25,444294;49,0020599;50973,078125;82,9890213;13,4354525;54,0039177;5,9623294;10,6556797;1004215,6875;289,1282043;503,0092163;55,082058;217,5227814;37,7822723;37,9141197
"1434";2124;4;12405,9492188;43,6147728;41,1634903;11,7023697;56,1917953;9,4578533;7,9937215;128577,359375;301,2578735;244,2318115;42,6025772;237,7196198;25,4754009;49,0693207;51003,8984375;83,0391998;13,4436197;54,0367813;5,9659386;10,6632185;1005599,75;289,565979;503,7027283;55,1588326;217,8257904;37,8343887;37,9730263
"1435";2124;5;12389,1123047;43,7182083;41,1076202;11,6864929;56,1155663;9,4451237;7,994482;128891,15625;302,0615845;244,8280182;42,7077065;238,306015;25,5376167;49,2038422;51065,53125;83,1395645;13,4599571;54,1025352;5,9731569;10,6782923;1008367,8125;290,4415588;505,0897827;55,3123932;218,4319916;37,9386063;38,0908318
"1436";2124;6;12390,9785156;43,7935486;41,1138115;11,6882639;56,1240845;9,4467583;8,0097036;128999,75;302,2840881;245,0343628;42,7440872;238,5089569;25,5591488;49,2413864;51104,9804688;83,2037964;13,4704123;54,1446152;5,9777765;10,6860743;1009325,6875;290,6839905;505,5697327;55,3655357;218,6417847;37,9746704;38,1237106
"1437";2124;7;12399,2421875;43,8203163;41,1412315;11,6960688;56,1615715;9,4532537;8,0130587;129067,6640625;302,4232483;245,1633911;42,7668381;238,6358643;25,5726128;49,2544365;51144,4296875;83,2680359;13,4808683;54,1866951;5,9823971;10,6903963;1009924,875;290,8356018;505,8699951;55,3987694;218,7729797;37,9972267;38,1351357
"1438";2124;8;12388,2236328;43,7885132;41,1046715;11,6856833;56,1117058;9,4450016;8,0067348;129133,4375;302,5580444;245,2883606;42,7888756;238,7587738;25,5856533;49,2690926;51178,9453125;83,3242493;13,4900169;54,2235146;5,9864392;10,6947861;1010505,0625;290,9823914;506,1607056;55,430954;218,9000397;38,0190773;38,1479759
"1439";2124;9;12351,7080078;43,674984;40,9835091;11,6512489;55,9463692;9,4173717;7,9846334;129196,8828125;302,6880188;245,4089203;42,8101273;238,8773499;25,5982323;49,2834435;51210,9960938;83,376442;13,4985132;54,2577019;5,9901924;10,6989212;1011064,75;291,1240845;506,4411316;55,4620018;219,0226288;38,0401497;38,1605377
"1440";2124;10;12207,6416016;43,3090363;40,505497;11,5153761;55,2939529;9,3079557;7,9380703;129200,3046875;302,6950378;245,4154205;42,8112717;238,883728;25,5989113;49,2849121;51212,2265625;83,3784485;13,4988394;54,2590218;5,9903374;10,6992226;1011094,9375;291,1316528;506,4562378;55,4636765;219,0292206;38,0412865;38,1618195
"1441";2124;11;12340,3798828;43,2107506;40,9459457;11,6406546;55,8955612;9,4104481;7,9426394;129200,8515625;302,6961365;245,4164734;42,8114548;238,8847504;25,5990181;49,2849579;51213,4570312;83,380455;13,4991674;54,260334;5,9904819;10,6992846;1011099,75;291,1329041;506,4586487;55,4639435;219,0302734;38,0414658;38,161869
"1442";2124;12;12392,3554688;43,2065773;41,1184082;11,6897087;56,1311264;9,450573;7,9401703;129201,625;302,6977234;245,4179535;42,8117104;238,8861847;25,5991707;49,2850075;51214,6875;83,3824615;13,4994926;54,2616501;5,9906268;10,6993332;1011106,5625;291,134613;506,4620361;55,464325;219,0317535;38,0417252;38,1619072
"1443";2125;1;12401,5517578;43,2151031;41,148922;11,6983929;56,1728363;9,4577675;7,9393716;129203,296875;302,7011414;245,4211426;42,8122749;238,8893127;25,5995045;49,285244;51215,9179688;83,3844833;13,4998207;54,2629623;5,9907708;10,6994305;1011121,3125;291,1383972;506,4694519;55,4651375;219,0349731;38,0422783;38,162117
"1444";2125;2;12397,2861328;43,2120934;41,1347771;11,694376;56,1535492;9,4535599;7,942513;129205,7734375;302,7061768;245,4257965;42,8131027;238,8939362;25,5999641;49,2859764;51217,1484375;83,3864899;13,5001459;54,2642708;5,9909067;10,6996393;1011143,125;291,1439209;506,4804077;55,4663467;219,0397491;38,043045;38,1627617
"1445";2125;3;12396,8867188;43,248703;41,1334534;11,6940079;56,1517982;9,4534101;7,9596925;129211,828125;302,7185669;245,4373016;42,8151283;238,9052582;25,601162;49,288578;51219,6132812;83,3905029;13,5008001;54,2669106;5,9911947;10,700242;1011196,5625;291,1574097;506,5071411;55,4693146;219,0514526;38,0450554;38,1650352
"1446";2125;4;12405,9492188;43,5277824;41,1635246;11,7025642;56,1928596;9,4604778;7,9831872;129368,71875;303,1204224;245,7354279;42,867691;239,1983948;25,6322708;49,3558388;51250,4335938;83,4406815;13,5089693;54,2997742;5,9948044;10,7077799;1012580,625;291,5952148;507,2006836;55,5460968;219,3544922;38,0971642;38,223938
"1447";2125;5;12389,1123047;43,6314545;41,1076546;11,6866856;56,1166229;9,4477406;7,9839773;129682,5078125;303,9241333;246,3316803;42,9728203;239,7848053;25,6944866;49,4903641;51312,0703125;83,5410538;13,5253038;54,3655243;6,0020227;10,7228556;1015348,6875;292,4707642;508,587738;55,6996574;219,9606781;38,2013817;38,3417435
"1448";2125;6;12390,9785156;43,830883;41,1138496;11,6884575;56,1251373;9,4493656;8,0073595;129861,9140625;304,291748;246,6725616;43,0329247;240,1200714;25,7300568;49,5663452;51351,5195312;83,6052856;13,5357599;54,407608;6,0066428;10,7323856;1016931,3125;292,8712158;509,3807678;55,7874527;220,3072662;38,2609711;38,4082832
