"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"188";2020;8;34109,8203125;81,0990982;61,7656479;11,0735626;61,6728096;6,6099377;11,6205597;2020-08-01
"189";2020;9;34197,125;81,2779694;61,9315376;11,1028109;61,8359604;6,6272473;11,635499;2020-09-01
"190";2020;10;34203,0078125;81,2900238;61,9427185;11,1047821;61,8469543;6,6284142;11,6375971;2020-10-01
"191";2020;11;34203,8632812;81,2917786;61,9435539;11,1049662;61,8477058;6,6284795;11,63764;2020-11-01
"192";2020;12;34203,8632812;81,2917786;61,9435539;11,1049662;61,8477058;6,6284795;11,63764;2020-12-01
"193";2021;1;34203,84375;81,2917786;61,9435539;11,1049662;61,8476715;6,6284795;11,63764;2021-01-01
"194";2021;2;34203,828125;81,2917786;61,9435539;11,1049662;61,8476601;6,6284795;11,63764;2021-02-01
"195";2021;3;34203,8007812;81,2917786;61,9435539;11,1049662;61,8476181;6,628479;11,637639;2021-03-01
"196";2021;4;34221,3671875;81,301651;61,9466362;11,1054134;61,8738747;6,6298027;11,6392412;2021-04-01
"197";2021;5;34613,5898438;82,134079;62,5428658;11,2367191;62,5812263;6,7075691;11,7854881;2021-05-01
"198";2021;6;34770,3789062;82,4553299;62,8407784;11,2892456;62,8742256;6,7386556;11,8242245;2021-06-01
"199";2021;7;34845,0742188;82,6083832;62,9827156;11,31427;63,0138168;6,7534657;11,8320999;2021-07-01
"200";2021;8;34923,9023438;82,7698975;63,1324959;11,3406782;63,161129;6,7690945;11,8436899;2021-08-01
"201";2021;9;35008,4648438;82,9431763;63,2931786;11,369009;63,3191605;6,785861;11,8582487;2021-09-01
"202";2021;10;35014,0390625;82,9545975;63,303772;11,3708763;63,3295822;6,7869663;11,8601847;2021-10-01
"203";2021;11;35014,8554688;82,9562759;63,3045845;11,3710527;63,3303146;6,7870302;11,8602238;2021-11-01
"204";2021;12;35014,8554688;82,9562759;63,3045845;11,3710527;63,3303146;6,7870302;11,8602238;2021-12-01
"205";2022;1;35014,8320312;82,9562759;63,3045845;11,3710527;63,3302765;6,7870302;11,8602238;2022-01-01
"206";2022;2;35014,8164062;82,9562759;63,3045845;11,3710527;63,3302536;6,7870302;11,8602238;2022-02-01
"207";2022;3;35014,7890625;82,9562759;63,3045845;11,3710527;63,3302116;6,7870297;11,8602228;2022-03-01
"208";2022;4;35033,0039062;82,9673309;63,3078766;11,3715343;63,3574448;6,7884545;11,8619461;2022-04-01
"209";2022;5;35428,625;83,7748871;63,9092636;11,5040751;64,0775375;6,8668942;12,0106068;2022-05-01
"210";2022;6;35643,765625;84,2157135;64,3180771;11,5761518;64,4795914;6,9095507;12,0639935;2022-06-01
"211";2022;7;35781,546875;84,498024;64,5798798;11,6223116;64,7370758;6,9368687;12,1064644;2022-07-01
"212";2022;8;35860,1992188;84,6591797;64,7293243;11,6486626;64,8840561;6,9524636;12,1175795;2022-08-01
"213";2022;9;35943,9921875;84,8308716;64,8885422;11,676734;65,0406494;6,9690771;12,1326685;2022-09-01
"214";2022;10;35949,4335938;84,8420258;64,8988876;11,6785574;65,0508194;6,9701562;12,1345415;2022-10-01
"215";2022;11;35950,2265625;84,8436508;64,8997269;11,6787367;65,0515594;6,9702215;12,1345797;2022-11-01
"216";2022;12;35950,2265625;84,8436508;64,8997269;11,6787367;65,0515594;6,9702215;12,1345797;2022-12-01
"217";2023;1;35950,203125;84,8436508;64,8997269;11,6787367;65,0515213;6,9702215;12,1345797;2023-01-01
"218";2023;2;35950,1875;84,8436508;64,8997269;11,6787367;65,0515137;6,9702215;12,1345797;2023-02-01
