"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"120";0,1158423;0,0658078;0,0042166;0,0152549;0,1024677;0,5320976;0;0,0079335;0,0062793;0,0018574;0,0035828;0,0286947;0,0538472;0;0,0144335;0,0097923;0,0027335;0,0057207;0,0423854;0,0888753;0;0,1150363;0,0644993;0,0042682;0,0151017;0,0973216;0,5250868;0;0,0987809;0,0570166;0,0051857;0,0153249;0,1038368;0,4674687;0;0,0869954;0,0478814;0,0058276;0,0159879;0,1083601;0,4185301;0;0,0503027;0,0299247;0,0067375;0,0145615;0,1015564;0,2736272;0;0,0376841;0,0224272;0,0047446;0,0104028;0,0726275;0,2025734;0;2014-10-01;0,5270087
"121";0,0935539;0,0523377;0,0027284;0,0104461;0,0691918;0,4201381;0;0,0016755;0,0029183;0,0008329;0,0010962;0,0127434;0,0183578;0;0,0020624;0,0036476;0,0010417;0,0013441;0,01586;0,0228267;0;0,0908565;0,0505858;0,0028912;0,0106014;0,0677481;0,4085634;0;0,0795859;0,0454488;0,0033267;0,0103845;0,0699958;0,367088;0;0,0722542;0,0391963;0,0036089;0,0106868;0,0720757;0,3348683;0;0,0526919;0,0306652;0,0042559;0,0109361;0,0742561;0,262735;0;0,0284055;0,0167953;0,0033656;0,0074979;0,0521128;0,1507079;0;2014-11-01;0,4210858
"122";0,0917877;0,050733;0,0021449;0,0086526;0,0567044;0,4044511;0;0,0014042;0,0023335;0,0006632;0,0009329;0,0103864;0,0149659;0;0,0017139;0,0029166;0,0008268;0,0011329;0,0128744;0,0185277;0;0,0748808;0,041537;0,0022484;0,0083381;0,0528739;0,3347321;0;0,0657285;0,0373454;0,0025856;0,0081638;0,0546499;0,3009467;0;0,0603092;0,0324655;0,0027956;0,0084123;0,0563697;0,2767198;0;0,0472512;0,0272581;0,003306;0,0088766;0,0597229;0,2305909;0;0,0233992;0,013767;0,0026972;0,0060642;0,0419927;0,1233919;0;2014-12-01;0,3664747
"123";0,0764044;0,0428155;0,0023513;0,0088221;0,0583658;0,3444772;0;0,0014067;0,0023325;0,0006623;0,0009337;0,01038;0,0149651;0;0,0017282;0,0029282;0,0008281;0,0011393;0,0129112;0,018608;0;0,0710512;0,0393833;0,0021267;0,0078932;0,0499353;0,3174396;0;0,0613393;0,0348389;0,0024653;0,0077366;0,0516688;0,2812917;0;0,0552395;0,0297333;0,0026894;0,0079754;0,0533454;0,2546148;0;0,0376;0,0216715;0,0029761;0,0076653;0,0515685;0,186309;0;0,0199552;0,0117379;0,0022789;0,0051223;0,0355099;0,1050314;0;2015-01-01;0,3247245
"124";0,0799144;0,0444385;0,0021159;0,0082863;0,054532;0,3556984;0;0,0013176;0,0022012;0,0006249;0,0008716;0,0097567;0,0140718;0;0,0016151;0,0027588;0,0007804;0,0010617;0,0121204;0,0174695;0;0,0674421;0,0373779;0,0020289;0,0075445;0,0476926;0,301466;0;0,0579356;0,0329127;0,002357;0,0073955;0,0493556;0,2660271;0;0,0523759;0,028199;0,0025663;0,0076226;0,0509425;0,2416376;0;0,0353635;0,0203577;0,0026679;0,0069883;0,0469165;0,174081;0;0,0182935;0,0107486;0,0020751;0,0046825;0,0324111;0,0961589;0;2015-02-01;0,3142577
"125";0,0835722;0,0472005;0,0030285;0,0109431;0,0725704;0,3827519;0;0,0016129;0,0027699;0,0007882;0,0010592;0,0121515;0,0175134;0;0,0019711;0,0034589;0,0009807;0,0012862;0,0150455;0,0216711;0;0,0725665;0,0404027;0,0026453;0,0093404;0,0592107;0,3296469;0;0,0619511;0,0354122;0,0031062;0,0092039;0,0615396;0,2905529;0;0,0521804;0,02836;0,0035537;0,0096122;0,0643747;0,250321;0;0,0235731;0,0141885;0,0032172;0,0068741;0,0485955;0,1291733;0;0,0174209;0,0104664;0,0023281;0,0049542;0,0350752;0,0949108;0;2015-03-01;0,3148482
"126";0,0926704;0,0537776;0,0054544;0,0172965;0,1160702;0,4492585;0;0,0022637;0,0040095;0,00116;0,0014508;0,0173263;0,0250586;0;0,0039393;0,0053769;0,0016124;0,0023222;0,0242912;0,0371036;0;0,0860062;0,0481327;0,0037222;0,0126379;0,0804854;0,3975153;0;0,0732623;0,0422227;0,0043325;0,0123146;0,0828845;0,3507085;0;0,061709;0,0338996;0,0049858;0,0128817;0,08685;0,3038099;0;0,020009;0,0128086;0,003396;0,0066671;0,0494562;0,116637;0;0,0158638;0,0099399;0,0025482;0,0050556;0,0370596;0,0907095;0;2015-04-01;0,3557237
"127";0,102211;0,060998;0,0098869;0,0269185;0,1829694;0,5346143;0;0,007334;0,0072045;0,0023013;0,0037888;0,0339848;0,057233;0;0,0159753;0,0118094;0,0036284;0,0070051;0,0544377;0,1051786;0;0,1179621;0,0663301;0,0057362;0,0190931;0,122082;0,5528787;0;0,1003987;0,0583616;0,0066224;0,0183887;0,124657;0,4884791;0;0,0806515;0,044873;0,0079259;0,0194234;0,131913;0,4105095;0;0,0207034;0,0143643;0,0043282;0,0078104;0,0610268;0,1294474;0;0,0154322;0,0105865;0,0031765;0,0057107;0,0444918;0,0956931;0;2015-05-01;0,4606682
"128";0,0984535;0,0611091;0,0133698;0,0313886;0,2210472;0,5504889;0;0,0079275;0,0083381;0,0027917;0,0042246;0,0396648;0,0650386;0;0,0242694;0,0164429;0,0052169;0,0102328;0,0761565;0,1534152;0;0,0947213;0,053879;0,0087897;0,023689;0,1540017;0,4825772;0;0,1125427;0,065926;0,0085802;0,0229305;0,1561951;0,559273;0;0,0930239;0,0522005;0,0101252;0,0241284;0,1647169;0,4828125;0;0,0184051;0,014276;0,00467;0,0077429;0,0644922;0,12472;0;0,0117256;0,0095953;0,003189;0,0050698;0,0436784;0,0821347;0;2015-06-01;0,461069
"129";0,0998151;0,0637028;0,0159492;0,0344043;0,2486091;0,5791476;0;0,0146944;0,0119597;0,0040397;0,0070587;0,0579019;0,1041983;0;0,0396742;0,0243386;0,0071166;0,0154176;0,1073065;0,2345153;0;0,1639579;0,0928059;0,0079461;0,0266461;0,1722958;0,7705773;0;0,1495878;0,0872395;0,0093614;0,0269022;0,1828665;0,7254529;0;0,1317219;0,0735151;0,0105677;0,0280476;0,1908028;0,6526799;0;0,0444305;0,0273976;0,0077047;0,0151673;0,1092521;0,2573204;0;0,0344795;0,0210438;0,0056153;0,0112023;0,0802397;0,1962099;0;2015-07-01;0,6783613
"130";0,1615762;0,0987549;0,0145182;0,0396618;0,2779898;0,8409135;0;0,0230703;0,0162642;0,0053612;0,0103559;0,078226;0,150684;0;0,0520107;0,0309029;0,0085128;0,0195064;0,1321061;0,2994438;0;0,1888294;0,106834;0,0093277;0,0315155;0,2030837;0,8899827;0;0,1688699;0,098646;0,0110411;0,0316296;0,2146526;0,8243361;0;0,1498538;0,0838373;0,0123445;0,0327757;0,2228222;0,746417;0;0,0609636;0,0365146;0,0092815;0,0194471;0,1361973;0,3412102;0;0,0464046;0,0277838;0,0065277;0,0139242;0,0975621;0,2554002;0;2015-08-01;0,8515785
"131";0,1442682;0,0855223;0,00925;0,0283908;0,1954387;0,711449;0;0,0224101;0,0145193;0,0042562;0,0090414;0,0649146;0,1364198;0;0,0427727;0,0250856;0,0062806;0,0149839;0,100337;0,2398509;0;0,1617616;0,0912562;0,0077059;0,0261951;0,1682739;0,7585462;0;0,1443656;0,0840192;0,009087;0,0261979;0,1773179;0,7003539;0;0,1277639;0,0711614;0,0101202;0,0270482;0,1835359;0,6317384;0;0,0607851;0,0362828;0,0090536;0,0191915;0,1338557;0,3385286;0;0,0469121;0,0279953;0,0063086;0,0137173;0,0956829;0,2558525;0;2015-09-01;0,7510393
"132";0,088548;0,05159;0,0045742;0,0145923;0,1000595;0,4228683;0;0,0141917;0,0089594;0,0022809;0,0051407;0,0363753;0,0826579;0;0,0270082;0,0156495;0,0033172;0,0083168;0,0551951;0,1455616;0;0,1116914;0,0625769;0,004512;0,0157302;0,1006208;0,5136054;0;0,099502;0,0573295;0,005287;0,0156714;0,1056566;0,4713672;0;0,08712;0,0478927;0,0058938;0,0161813;0,10938;0,4195905;0;0,0501501;0,0297463;0,0068194;0,014806;0,1028181;0,2736497;0;0,037754;0,0224222;0,0047842;0,0105222;0,0732496;0,2031772;0;2015-10-01;0,5159654
"133";0,0851412;0,0479809;0,0026949;0,0099879;0,0669333;0,3854194;0;0,0049431;0,0040955;0,0011693;0,0022662;0,0185233;0,0341947;0;0,0038742;0,0042245;0,001253;0,0020829;0,0194515;0,0317397;0;0,0893496;0,0497695;0,0028474;0,0104179;0,0666668;0,4018589;0;0,0772979;0,04418;0,00338;0,0104345;0,0702266;0,3580608;0;0,0656504;0,0357341;0,0037733;0,0107325;0,0723196;0,3090315;0;0,0380845;0,022467;0,0047562;0,0105432;0,0729708;0,2040703;0;0,0285954;0,01689;0,0033414;0,0074858;0,0519559;0,1513193;0;2015-11-01;0,3929363
"134";0,1037166;0,0569505;0,00211;0,0087772;0,0572151;0,4522779;0;0,0014039;0,0023336;0,0006633;0,0009328;0,0103874;0,014966;0;0,0029735;0,0033328;0,0009673;0,001641;0,0153586;0,0247242;0;0,0751237;0,041654;0,0022711;0,0084267;0,0533326;0,3359627;0;0,0665602;0,0377749;0,0026093;0,0082781;0,0552457;0,304608;0;0,0620455;0,0333262;0,0027872;0,0084988;0,0567651;0,2837344;0;0,0497019;0,0285906;0,0032396;0,0089331;0,0598595;0,2403667;0;0,0231755;0,0136256;0,0027039;0,0060828;0,0420603;0,1225011;0;2015-12-01;0,3847008
