 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2013;          10;  16142.0781250;   2912.1528320;   2500.1809082;    467.0207214;      0.0000000;  58500.3906250;   6686.7988281;    835.9363403;     91.4571228;    126.3097916;     13.8732777;      0.0000000;   2039.5416260
        2013;          11;  16140.2919922;   2916.1193848;   2501.4533691;    470.8531799;      0.0104132;  58495.6757812;   6691.3959961;    835.8438721;     91.5816879;    126.3740845;     13.9871235;      0.0001885;   2039.3773193
        2013;          12;  16138.1318359;   2919.5625000;   2502.8740234;    474.7856445;      0.0078636;  58489.7382812;   6701.2426758;    835.7319336;     91.6898193;    126.4458618;     14.1039410;      0.0001423;   2039.1704102
        2014;           1;  16135.1630859;   2922.4057617;   2504.0554199;    477.4915161;      0.0062218;  58484.1992188;   6714.3779297;    835.5781860;     91.7791138;    126.5055389;     14.1843224;      0.0001126;   2038.9771729
        2014;           2;  16128.4335938;   2923.5361328;   2504.6286621;    477.0066528;      0.0074408;  58478.7851562;   6741.4741211;    835.2297363;     91.8146133;    126.5345001;     14.1699190;      0.0001347;   2038.7885742
        2014;           3;  16122.6582031;   2922.0505371;   2504.3713379;    474.7799377;      0.0161802;  58475.8437500;   6767.5615234;    834.9306641;     91.7679596;    126.5214996;     14.1037722;      0.0002928;   2038.6859131
        2014;           4;  16119.0234375;   2919.1530762;   2503.4489746;    472.0621338;      0.0026488;  58474.3320312;   6788.7998047;    834.7424927;     91.6769714;    126.4748993;     14.0230370;      0.0000479;   2038.6331787
        2014;           5;  16111.7978516;   2912.8630371;   2500.4042969;    467.8500671;      0.0000000;  58472.2500000;   6829.2255859;    834.3682861;     91.4794235;    126.3210831;     13.8979130;      0.0000000;   2038.5607910
        2014;           6;  16105.9960938;   2906.5683594;   2498.2319336;    466.5622253;      0.0000000;  58470.2695312;   6862.6010742;    834.0678101;     91.2817307;    126.2113419;     13.8596573;      0.0000000;   2038.4915771
        2014;           7;  16103.1230469;   2904.2316895;   2498.2158203;    472.6640625;      0.0000000;  58467.6914062;   6874.8056641;    833.9190063;     91.2083588;    126.2105255;     14.0409174;      0.0000000;   2038.4018555
        2014;           8;  16102.0341797;   2904.3024902;   2496.9328613;    474.3751526;      0.0000000;  58465.1640625;   6884.3002930;    833.8626099;     91.2105789;    126.1457214;     14.0917473;      0.0000000;   2038.3137207
        2014;           9;  16101.4169922;   2904.8183594;   2495.6711426;    475.3634949;      0.0000000;  58462.8085938;   6891.5283203;    833.8305664;     91.2267761;    126.0819550;     14.1211061;      0.0000000;   2038.2315674
        2014;          10;  16102.0175781;   2906.8127441;   2496.1379395;    476.8010559;      0.0000000;  58460.1601562;   6892.5727539;    833.8617554;     91.2894211;    126.1055450;     14.1638117;      0.0000000;   2038.1391602
