"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"193";2021;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2021-01-01
"194";2021;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2021-02-01
"195";2021;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2021-03-01
"196";2021;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2021-04-01
"197";2021;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2021-05-01
"198";2021;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2021-06-01
"199";2021;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2021-07-01
"200";2021;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2021-08-01
"201";2021;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2021-09-01
"202";2021;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2021-10-01
"203";2021;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2021-11-01
"204";2021;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2021-12-01
"205";2022;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2022-01-01
"206";2022;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2022-02-01
"207";2022;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2022-03-01
"208";2022;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2022-04-01
"209";2022;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2022-05-01
"210";2022;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2022-06-01
"211";2022;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2022-07-01
"212";2022;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2022-08-01
"213";2022;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2022-09-01
"214";2022;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2022-10-01
"215";2022;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2022-11-01
"216";2022;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2022-12-01
"217";2023;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2023-01-01
"218";2023;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2023-02-01
"219";2023;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2023-03-01
"220";2023;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2023-04-01
"221";2023;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2023-05-01
"222";2023;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2023-06-01
"223";2023;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2023-07-01
"224";2023;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2023-08-01
"225";2023;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2023-09-01
"226";2023;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2023-10-01
