"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"111";0,0251828;0,0287509;0,0527952;0,0069172;0,1816132;0,2807545;0,0029953;0,0205644;0,0250857;0,0459647;0,0055348;0,1537063;0,2389349;0,0027804;0,0234322;0,0276081;0,050903;0,0062945;0,1726958;0,267671;0,0031106;0,0480612;0,0444973;0,0260204;0,0224773;0,1747366;0,3679301;0,005797;0,0432269;0,0398856;0,0232116;0,0201188;0,156003;0,3291339;0,0052299;0,0414445;0,038337;0,0223586;0,0192785;0,1500578;0,3163092;0,0050245;0,0047914;0,0045023;0,0027;0,0023126;0,0180222;0,0376352;0,0005561;0,0003578;0,0003404;0,0002076;0,0001756;0,0013759;0,0028579;4,1e-05;2014-01-01;0,2070612
"112";0,0239124;0,0272799;0,050112;0,0065408;0,172063;0,2660469;0,0029335;0,0205986;0,0239753;0,0440704;0,0056276;0,1501693;0,2324901;0,0025485;0,0237;0,0258838;0,0478329;0,0065165;0,1675656;0,2580967;0,0027256;0,043058;0,0397944;0,0235209;0,0208215;0,1587008;0,3330884;0,0049848;0,0395923;0,036414;0,0213422;0,0189503;0,1442171;0,303628;0,0046187;0,0386045;0,035522;0,0207948;0,0183983;0,1404085;0,2957175;0,0045257;0,0044404;0,004143;0,0024717;0,0021487;0,0165467;0,0346441;0,0005108;0,0003299;0,0003128;0,0001901;0,0001619;0,0012606;0,0026233;3,76e-05;2014-02-01;0,1942361
"113";0,0313563;0,0353448;0,0651333;0,00867;0,2247346;0,3469319;0,0036101;0,0262149;0,030544;0,0563096;0,0071911;0,1916115;0,296539;0,0031805;0,0300704;0,032504;0,0601757;0,0083323;0,2115556;0,3254712;0,0033111;0,0505862;0,0469791;0,0279591;0,0246009;0,1876015;0,3933443;0,0057652;0,0469028;0,0432616;0,0255091;0,0226335;0,1718007;0,3613612;0,0053715;0,0462404;0,0426096;0,0250519;0,0221984;0,1687799;0,3553117;0,0053256;0,0049091;0,0045922;0,0027518;0,0023883;0,0183612;0,0384207;0,0005589;0,0003632;0,0003462;0,0002112;0,000178;0,0013916;0,0028954;4,12e-05;2014-03-01;0,2366433
"114";0,044786;0,0527286;0,0976698;0,0124882;0,3305357;0,5113072;0,0050101;0,0360137;0,0448878;0,0834191;0,0098198;0,2753557;0,4278147;0,0046267;0,0417243;0,0479428;0,0895426;0,011507;0,305735;0,4720084;0,0048315;0,0694936;0,0648579;0,0385119;0,0330756;0,2555044;0,5374602;0,0079012;0,0629922;0,0585929;0,0346195;0,0298477;0,2301575;0,4849217;0,0071806;0,053246;0,0504163;0,0304208;0,0255496;0,1997792;0,4181409;0,006039;0,0050818;0,004852;0,0029552;0,0024591;0,019362;0,0403569;0,0005782;0,000413;0,0003964;0,0002425;2e-04;0,0015835;0,0032956;4,71e-05;2014-04-01;0,3137506
"115";0,0626895;0,0781284;0,1451148;0,0175082;0,4794569;0,7442178;0,0071425;0,0490013;0,0688305;0,1285632;0,0129946;0,4037142;0,6324241;0,0075054;0,0582893;0,0761856;0,1437167;0,0156719;0,4643793;0,7228928;0,008017;0,1155251;0,1084674;0,0637847;0,052661;0,417803;0,8835869;0,0132934;0,0997206;0,0935241;0,0550757;0,0457422;0,3611999;0,7635604;0,011412;0,0835091;0,0794683;0,0478781;0,0391292;0,3111955;0,6529288;0,0094976;0,0070151;0,0067669;0,0041407;0,0033322;0,0268051;0,0558555;0,0008049;0,0005869;0,0005662;0,0003465;0,0002788;0,0022429;0,0046735;6,73e-05;2014-05-01;0,4763369
"116";0,0774452;0,105678;0,1994909;0,0211484;0,63385;0,9887303;0,0101726;0,0492846;0,0770102;0,142778;0,0124926;0,430854;0,6811211;0,0092723;0,0596659;0,0893199;0,1685757;0,0154511;0,5167291;0,8122194;0,0100782;0,1436355;0,1360723;0,0801792;0,0641588;0,519275;1,0991104;0,0165387;0,130643;0,1240559;0,072617;0,0569138;0,4676536;0,992592;0,0153632;0,1050661;0,1006886;0,060807;0,048484;0,3922112;0,8228576;0,0119645;0,0090221;0,0087099;0,005305;0,0042059;0,0342987;0,0715704;0,0010384;0,0007724;0,0007438;0,0004513;0,0003587;0,0029217;0,0061047;8,89e-05;2014-06-01;0,5755348
"117";0,0815522;0,1227289;0,2320487;0,0217172;0,7107499;1,1161267;0,0124355;0,0555903;0,0890292;0,1659914;0,0141981;0,4975896;0,7868564;0,0101753;0,0656706;0,1019405;0,1918777;0,0166576;0,5791386;0,9133922;0,0121819;0,1490202;0,1442765;0,0873151;0,0674186;0,5589456;1,1716157;0,0170774;0,1404169;0,1346369;0,0804735;0,0629946;0,5171483;1,0894079;0,0160789;0,1092766;0,1069556;0,0659062;0,0503533;0,4179777;0,8716329;0,012592;0,0092567;0,0091402;0,0056875;0,0043241;0,0361842;0,0749916;0,0010746;0,0008307;0,0008129;0,0005014;0,0003868;0,0032105;0,0066726;9,58e-05;2014-07-01;0,6116142
"118";0,0858424;0,1325543;0,2520061;0,0230259;0,7669212;1,2048188;0,0125904;0,0630605;0,1020854;0,1906954;0,0160395;0,5684162;0,899425;0,0118133;0,0737978;0,1159069;0,2177942;0,0184306;0,6523083;1,0305003;0,0146169;0,1737608;0,1684323;0,101967;0,0782071;0,6503773;1,3644885;0,0198068;0,1551087;0,1493899;0,0901064;0,0701885;0,5766746;1,2119664;0,0175922;0,1215366;0,1199442;0,0743228;0,0555207;0,4669254;0,9729339;0,0141011;0,0101521;0,0101232;0,0063392;0,004701;0,0399144;0,0826335;0,0011879;0,0008042;0,0008084;0,0005085;0,0003709;0,0031809;0,0065768;9,51e-05;2014-08-01;0,6840631
"119";0,065432;0,0868785;0,1624475;0,0182396;0,525735;0,8186125;0,0074569;0,0490391;0,0770096;0,1432278;0,0125439;0,4322985;0,6830139;0,0088906;0,0570578;0,0870565;0,1626503;0,0142795;0,4929909;0,7779636;0,0111026;0,1079567;0,1077375;0,0672904;0,0494628;0,420727;0,8734186;0,0127059;0,1197947;0,1156025;0,0702375;0,0550686;0,4501396;0,9429799;0,0136496;0,0932602;0,0928314;0,0578298;0,0426767;0,3616944;0,7518747;0,0109586;0,0095708;0,0095871;0,0060176;0,004418;0,0377252;0,0780632;0,0011268;0,0008396;0,0008339;0,0005205;0,0003884;0,0032808;0,0068031;9,8e-05;2014-09-01;0,5029509
"120";0,0415684;0,0499453;0,0925904;0,0115485;0,3114736;0,4824319;0,004709;0,0329619;0,0463018;0,0853438;0,0085745;0,2684921;0,4215656;0,0054564;0,0376458;0,0515825;0,0958627;0,0097549;0,3042339;0,4765261;0,0061945;0,0880501;0,0838798;0,0502793;0,0407786;0,3283583;0,6883625;0,0102159;0,070981;0,0678558;0,041141;0,0335485;0,2679528;0,5600176;0,0081269;0,0562913;0,0554945;0,0344542;0,0265804;0,2193729;0,455126;0,0065396;0,0072206;0,0072172;0,0045268;0,0033821;0,0285782;0,0590568;0,0008493;0,0006685;0,0006566;0,0004071;0,0003143;0,0026004;0,0053955;7,75e-05;2014-10-01;0,3353876
"121";0,0291167;0,0348661;0,0642358;0,0079142;0,2159963;0,3350466;0,0037453;0,0249523;0,032101;0,0590018;0,0066276;0,1924694;0,3003417;0,0036772;0,0292103;0,0355529;0,0659217;0,0078255;0,2201248;0,3417722;0,0039837;0,0644701;0,0603669;0,0356534;0,030071;0,2365831;0,4975638;0,0075819;0,0568955;0,0529993;0,0312131;0,0266762;0,2078051;0,4376096;0,006638;0,0528069;0,0492717;0,0291998;0,0250611;0,1944567;0,4086239;0,0060976;0,0064425;0,0061672;0,0037522;0,0030718;0,0244891;0,0510765;0,0007385;0,0004966;0,0004811;0,0002959;0,0002374;0,0019166;0,0039824;5,72e-05;2014-11-01;0,2643909
"122";0,0250533;0,0281679;0,0516902;0,0068743;0,1787416;0,2760834;0,0030015;0,0217116;0,0254705;0,0467578;0,0059058;0,1588051;0,2460701;0,0027567;0,025241;0,0274744;0,0507311;0,0069379;0,1780347;0,2741829;0,0029035;0,0479447;0,0443546;0,0262501;0,0232056;0,1769835;0,371331;0,0055415;0,0436696;0,0401978;0,023628;0,021016;0,1596393;0,3358085;0,0050604;0,0420803;0,0387296;0,0227791;0,0202906;0,153937;0,3237618;0,0048646;0,0055338;0,0051915;0,0031116;0,0026709;0,0206704;0,0432795;0,0006309;0,0004098;0,0003916;0,0002389;0,0001992;0,0015674;0,0032632;4,66e-05;2014-12-01;0,2116441
"123";0,0259109;0,028431;0,0521932;0,007198;0,1826916;0,2815303;0,0028545;0,0217727;0,025329;0,0465129;0,0059419;0,158585;0,2455442;0,0027068;0,0252965;0,0272478;0,0503031;0,006974;0,1773557;0,2729132;0,0028526;0,0448743;0,0413607;0,0244575;0,0218757;0,1655112;0,3472975;0,0051601;0,0407236;0,0373681;0,0219634;0,0197536;0,1489325;0,3132094;0,0046946;0,0385765;0,0354735;0,0209301;0,0188035;0,1417988;0,2978226;0,004427;0,0045433;0,0042638;0,0025672;0,0022242;0,0171043;0,0357328;0,0005151;0,0003476;0,0003309;0,0002018;0,0001709;0,0013315;0,0027703;3,93e-05;2015-01-01;0,2020454
"124";0,0238447;0,0271836;0,0499385;0,0065282;0,1715611;0,2652424;0,0029075;0,0204477;0,0240274;0,0441459;0,0055616;0,1497369;0,2320315;0,0026033;0,0238052;0,0257782;0,0476311;0,0065585;0,1674577;0,2577658;0,0027028;0,0423409;0,039099;0,0231515;0,0206139;0,1562983;0,3279605;0,0048559;0,0382899;0,0351995;0,0207281;0,0185776;0,1402424;0,2948841;0,0043935;0,0364873;0,0335916;0,0198333;0,0177621;0,134091;0,2817133;0,0041729;0,0041629;0,0039001;0,002344;0,0020363;0,015626;0,0326712;0,0004713;0,0003185;0,0003027;0,0001843;0,0001564;0,0012165;0,0025332;3,6e-05;2015-02-01;0,1896971
"125";0,0308204;0,0341697;0,0628446;0,0086112;0,2188773;0,3373875;0,003303;0,025269;0,0304445;0,05609;0,0068671;0,1882314;0,2920894;0,0032523;0,0292345;0,0326622;0,0605356;0,0080309;0,2098581;0,323654;0,0034021;0,0524001;0,0484281;0,0286284;0,0253311;0,1926173;0,4047663;0,0059979;0,0466778;0,0430462;0,0253773;0,0225241;0,1709284;0,3595544;0,005345;0,0405555;0,0379068;0,0227399;0,0198532;0,1518594;0,3177002;0,0045869;0,0042405;0,0040507;0,002474;0,0020781;0,0162602;0,0338334;0,0004795;0,0003466;0,0003324;0,0002036;0,0001699;0,0013347;0,0027745;3,92e-05;2015-03-01;0,2295444
"126";0,0445407;0,0536534;0,0996668;0,0123341;0,3340804;0,5175588;0,0051924;0,0338608;0,0446898;0,0829006;0,0090742;0,2675329;0,4175633;0,0048158;0,039734;0,0491153;0,0918496;0,0107446;0,3044099;0,4724963;0,0051933;0,0718582;0,0669963;0,0395998;0,0338901;0,2629712;0,5537577;0,0082496;0,0640199;0,0595978;0,0351142;0,0300615;0,2333134;0,4918461;0,0073721;0,0558517;0,0525439;0,0314825;0,0266915;0,2079271;0,4359382;0,0063604;0,0049877;0,0047755;0,0029163;0,0024151;0,0190947;0,0397459;0,0005692;0,0004177;0,0003998;0,0002441;0,0002022;0,0015983;0,0033274;4,77e-05;2015-04-01;0,3152707
"127";0,0627214;0,0833457;0,1563657;0,0170899;0,5025482;0,783206;0,0082467;0,0448647;0,0652559;0,1216929;0,0118146;0,3780056;0,5936196;0,0070991;0,0535203;0,0731186;0,1379121;0,0142666;0,4386724;0,6849355;0,0077196;0,110556;0,103993;0,0614831;0,0508416;0,4026762;0,8499333;0,0126558;0,1002838;0,0943891;0,0554926;0,0454031;0,3626893;0,7670281;0,0116181;0,0826277;0,0787806;0,0475299;0,0386824;0,3089193;0,6475149;0,0094252;0,0069083;0,0066783;0,0040951;0,0032833;0,0265194;0,0551847;0,0007947;0,0005879;0,0005667;0,0003466;0,0002792;0,0022484;0,004683;6,76e-05;2015-05-01;0,4620701
"128";0,0639281;0,0996494;0,1856703;0,0163617;0,5605443;0,8851475;0,0116327;0,0520436;0,0791611;0,1487863;0,0137674;0,4553906;0,7161681;0,0081105;0,0621008;0,0898827;0,1706807;0,0164784;0,5310259;0,831511;0,0092804;0,1255588;0,1206833;0,0727888;0,0574205;0,4691392;0,984002;0,0143792;0,1162448;0,1108116;0,0662196;0,0529665;0,4284358;0,9019725;0,0132727;0,0914651;0,0892395;0,0548786;0,0423945;0,3492697;0,7285642;0,0105405;0,0075112;0,0074237;0,0046227;0,0035252;0,029383;0,0608885;0,0008753;0,0006512;0,0006399;0,0003969;0,000306;0,0025338;0,005257;7,55e-05;2015-06-01;0,5195036
"129";0,0724032;0,1149889;0,2164986;0,0189437;0,6519765;1,0281718;0,0119873;0,0603834;0,0936929;0,1763049;0,0158565;0,5347432;0,8421475;0,0098294;0,0707685;0,1065198;0,2018703;0,0183886;0,6169515;0,9694778;0,0118416;0,1458271;0,1407002;0,0852539;0,0666496;0,5468181;1,1461676;0,0166242;0,1313545;0,1259771;0,0759539;0,060109;0,4884499;1,0261403;0,0149141;0,1047265;0,1029959;0,0636564;0,0481192;0,4014998;0,8369539;0,0121444;0,0084262;0,0084212;0,0052736;0,003909;0,0331444;0,0686198;0,0009922;0,000802;0,0007854;0,0004851;0,0003741;0,0030963;0,006438;9,27e-05;2015-07-01;0,5946914
"130";0,093213;0,1338807;0,2545533;0,0255046;0,7947434;1,2423054;0,0121693;0,0696649;0,1082972;0,204697;0,0183781;0,6196966;0,975384;0,0111703;0,0808971;0,122838;0,2334022;0,0209842;0,7098565;1,1158354;0,0137343;0,1573041;0,1530253;0,0936582;0,0719831;0,5951518;1,244898;0,0179573;0,1404968;0,1361788;0,0830681;0,0642689;0,5283393;1,107005;0,0160075;0,1122667;0,112041;0,0697888;0,0507999;0,4336132;0,9026651;0,013246;0,0093394;0,0094175;0,0059163;0,0042729;0,0367977;0,0761874;0,0011121;0,0009238;0,0009064;0,0005602;0,0004277;0,0035572;0,0074036;0,0001067;2015-08-01;0,6641058
"131";0,0699954;0,0921291;0,1729341;0,0194187;0,559457;0,8705867;0,0082659;0,0548076;0,0813027;0,1531417;0,0146315;0,4726986;0,7418486;0,0081599;0,0630094;0,092086;0,174217;0,0164815;0,5386263;0,844861;0,0101588;0,1140144;0,1125611;0,069751;0,0523383;0,4387449;0,9137644;0,0132783;0,1034212;0,1015716;0,0626607;0,0474683;0,3950751;0,8244254;0,0119893;0,0835566;0,0847317;0,0530438;0,0375144;0,3264724;0,6779504;0,0100683;0,0086547;0,0088029;0,0055411;0,0039237;0,0342145;0,0708071;0,0010428;0,0009065;0,0008879;0,0005478;0,0004194;0,0034806;0,0072498;0,0001046;2015-09-01;0,4983658
"132";0,0384688;0,0505615;0,0938936;0,0104186;0,3046157;0,4749556;0,0051163;0,0315989;0,0447601;0,0826886;0,0082896;0,2601258;0,4083156;0,00501;0,0370725;0,0504867;0,0941223;0,0097222;0,3001124;0,4694303;0,0057473;0,0671946;0,0659262;0,040784;0,0317326;0,2602672;0,5408148;0,0077763;0,0614201;0,0598826;0,0368736;0,0290201;0,2361215;0,4915695;0,0070739;0,0505329;0,0507829;0,0316882;0,0235052;0,1986987;0,4117534;0,0059573;0,0065692;0,0066672;0,0041892;0,0030244;0,0260666;0,0538886;0,0007859;0,0006907;0,0006735;0,000415;0,0003244;0,0026586;0,0055314;7,97e-05;2015-10-01;0,2935477
"133";0,027117;0,0344185;0,0631757;0,0072216;0,2073915;0,3233452;0,0039248;0,0239268;0,0315108;0,0577988;0,0063092;0,1869618;0,29233;0,0036554;0,0286414;0,0351648;0,0652118;0,0076716;0,2171457;0,3373198;0,0039073;0,0627864;0,0588928;0,0348912;0,0294045;0,2314569;0,4861894;0,0073649;0,0519337;0,0486696;0,0290716;0,0248915;0,193189;0,4049109;0,0059526;0,0400649;0,03872;0,0238052;0,0194253;0,1547699;0,3215627;0,0045682;0,004709;0,0047473;0,0029761;0,0022163;0,0187372;0,0386974;0,0005549;0,0004951;0,0004792;0,0002945;0,0002367;0,0019079;0,003966;5,69e-05;2015-11-01;0,2396743
"134";0,0250209;0,0283365;0,0519843;0,0068386;0,1790786;0,2768056;0,0030768;0,0217206;0,0255275;0,0468543;0,0059004;0,158968;0,246375;0,0027815;0,0254103;0,0274016;0,0505905;0,007002;0,1782615;0,2743334;0,0028753;0,0467739;0,0433203;0,0257336;0,0228006;0,1734163;0,3634773;0,0053613;0,0416913;0,0384808;0,0227883;0,0203279;0,1538102;0,3228318;0,0047608;0,0409654;0,0377127;0,0222617;0,019932;0,1504569;0,3161658;0,0046808;0,0054026;0,0050713;0,0030437;0,0026152;0,020184;0,0422711;0,0006119;0,0004039;0,0003858;0,0002352;0,0001962;0,0015397;0,0032096;4,57e-05;2015-12-01;0,2073889
