"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"497";5;2046;405844,25;223,7465515;262,8532104;35,8211708;167,6651306;20,9670849;25,5009365;2046-05-01
"498";6;2046;407411,90625;224,3688965;263,8378601;35,9518318;168,2150116;21,0376244;25,5608368;2046-06-01
"499";7;2046;409013,6875;225,1163025;264,8453979;36,0857964;168,7791443;21,1130848;25,603899;2046-07-01
"500";8;2046;410128,125;225,6329498;265,608429;36,1879578;169,2379456;21,1629124;25,6378517;2046-08-01
"501";9;2046;411154,25;226,1085205;266,3112183;36,2820663;169,6204987;21,2100143;25,6758041;2046-09-01
"502";10;2046;411155,46875;226,1098785;266,3120117;36,2821236;169,6204987;21,2100906;25,6760845;2046-10-01
"503";11;2046;411156,25;226,1100159;266,3120117;36,2821236;169,6203766;21,2100945;25,6761093;2046-11-01
"504";12;2046;411157,375;226,1100769;266,3120117;36,2821236;169,6203308;21,2100983;25,6761208;2046-12-01
"505";1;2047;411158,5;226,1100922;266,3120117;36,2821236;169,6203156;21,2100983;25,6761265;2047-01-01
"506";2;2047;411159,71875;226,1101532;266,3120117;36,2821236;169,620285;21,2101059;25,6761322;2047-02-01
"507";3;2047;411162,15625;226,1102295;266,3120117;36,2821236;169,620285;21,210125;25,6761646;2047-03-01
"508";4;2047;411282,46875;226,125412;266,3205261;36,2829437;169,6502838;21,2122536;25,6784859;2047-04-01
"509";5;2047;413387,5625;226,9076233;267,1626282;36,3932877;170,3349762;21,3082199;25,7762985;2047-05-01
"510";6;2047;414652;227,4891357;267,9624634;36,4991913;170,7789154;21,3544178;25,810276;2047-06-01
"511";7;2047;415498,59375;227,872345;268,5108643;36,5725632;171,0847626;21,3949013;25,8331566;2047-07-01
"512";8;2047;416217,78125;228,197403;269,013916;36,6404228;171,3859558;21,4273453;25,8548889;2047-08-01
"513";9;2047;416720,625;228,4208527;269,3733215;36,6892853;171,5814819;21,4510555;25,871191;2047-09-01
"514";10;2047;416721,84375;228,4221802;269,374176;36,6893349;171,5814819;21,4511337;25,8714695;2047-10-01
"515";11;2047;416722,5625;228,4223175;269,374176;36,6893311;171,5813599;21,4511395;25,8714962;2047-11-01
"516";12;2047;416723,6875;228,4223785;269,374176;36,6893311;171,5812683;21,4511433;25,8715057;2047-12-01
"517";1;2048;416725;228,4224243;269,374176;36,6893311;171,5812683;21,4511452;25,8715096;2048-01-01
"518";2;2048;416726,28125;228,4224548;269,374176;36,6893311;171,5812378;21,4511471;25,8715191;2048-02-01
"519";3;2048;416728,9375;228,4225922;269,374176;36,6893349;171,5812225;21,45117;25,8715553;2048-03-01
"520";4;2048;416847,75;228,4384766;269,3829041;36,6901932;171,6100616;21,4533749;25,87397;2048-04-01
"521";5;2048;418886,1875;229,2578583;270,2131348;36,8014755;172,2775269;21,5508938;25,9730701;2048-05-01
"522";6;2048;420399,65625;229,9640045;271,1672974;36,9286652;172,8133392;21,6067562;26,0138206;2048-06-01
"523";7;2048;421477,0625;230,4607544;271,859314;37,021698;173,2037506;21,6586037;26,0433254;2048-07-01
"524";8;2048;422159,25;230,7702789;272,3416443;37,0870323;173,4967346;21,6900673;26,0648441;2048-08-01
"525";9;2048;422833,375;231,0771942;272,8160706;37,1511803;173,7572327;21,7218189;26,0868893;2048-09-01
"526";10;2048;422834,71875;231,0786438;272,8169556;37,1512489;173,7572327;21,7219009;26,0871887;2048-10-01
"527";11;2048;422835,625;231,0787659;272,8169556;37,1512489;173,7570648;21,7219124;26,0872154;2048-11-01
"528";12;2048;422836,84375;231,0788269;272,8169556;37,1512489;173,7570343;21,7219162;26,0872269;2048-12-01
"529";1;2049;422837,875;231,0788727;272,8169556;37,1512489;173,757019;21,7219181;26,0872288;2049-01-01
"530";2;2049;422839;231,0788727;272,8169556;37,1512489;173,757019;21,72192;26,0872326;2049-02-01
"531";3;2049;422841,21875;231,0789795;272,8169556;37,1512489;173,757019;21,7219391;26,0872612;2049-03-01
"532";4;2049;422955,3125;231,0929871;272,8248291;37,1520119;173,7857513;21,723917;26,0893993;2049-04-01
"533";5;2049;425006,125;231,8503723;273,6460876;37,2596397;174,4512787;21,8174877;26,1692467;2049-05-01
"534";6;2049;426605,15625;232,4832153;274,6521606;37,3928795;175,0122986;21,8889961;26,2301865;2049-06-01
"535";7;2049;428147,65625;233,1951447;275,6260071;37,5222092;175,5565643;21,9617786;26,2714386;2049-07-01
"536";8;2049;428854,875;233,5144653;276,1178589;37,5884285;175,8551941;21,9939651;26,2933464;2049-08-01
"537";9;2049;429608,625;233,8568268;276,6379089;37,658226;176,1407471;22,0289516;26,3246822;2049-09-01
"538";10;2049;429609,75;233,8580017;276,6388855;37,6582947;176,1407471;22,0290184;26,3249302;2049-10-01
"539";11;2049;429610,46875;233,858139;276,6388855;37,6582947;176,1406097;22,0290241;26,3249531;2049-11-01
"540";12;2049;429611,4375;233,8581696;276,6388855;37,6582947;176,1405487;22,029026;26,3249588;2049-12-01
"541";1;2050;429612,625;233,8582001;276,6388855;37,6582947;176,1405334;22,0290298;26,3249664;2050-01-01
"542";2;2050;429613,8125;233,8582153;276,6388855;37,6582985;176,1405334;22,0290356;26,324976;2050-02-01
"543";3;2050;429616,25;233,8583221;276,6388855;37,6582985;176,1405182;22,0290527;26,3250084;2050-03-01
"544";4;2050;429737,46875;233,8742981;276,6476746;37,6591568;176,1708069;22,0312862;26,3274307;2050-04-01
"545";5;2050;431885,6875;234,7540588;277,5260925;37,7771149;176,870285;22,1351357;26,4332066;2050-05-01
"546";6;2050;433483,75;235,3768005;278,5307922;37,9102669;177,4304047;22,206707;26,4698181;2050-06-01
"547";7;2050;434760,4375;235,9645386;279,3424377;38,0184441;177,8846893;22,2672749;26,5037575;2050-07-01
"548";8;2050;435463,78125;236,2823029;279,8348694;38,0848961;178,1827393;22,2993507;26,5253601;2050-08-01
"549";9;2050;436156,875;236,5963135;280,3182068;38,1500206;178,4474487;22,3316917;26,5476799;2050-09-01
"550";10;2050;436158,125;236,5976257;280,3191223;38,1500893;178,4474487;22,331768;26,5479527;2050-10-01
"551";11;2050;436158,90625;236,5977325;280,3191223;38,1500893;178,4473114;22,3317757;26,5479774;2050-11-01
"552";12;2050;436160;236,5978088;280,3191223;38,1500931;178,4472809;22,3317776;26,5479889;2050-12-01
"553";1;2051;436161,3125;236,5978394;280,3191223;38,1500931;178,4472656;22,3317814;26,5479927;2051-01-01
"554";2;2051;436162,625;236,5979004;280,3191223;38,1500893;178,4472656;22,3317871;26,5480003;2051-02-01
"555";3;2051;436165,28125;236,5980072;280,3191223;38,1500893;178,4472656;22,33181;26,5480347;2051-03-01
"556";4;2051;436286,5625;236,6135712;280,3278503;38,1509399;178,476593;22,3339748;26,5504131;2051-04-01
"557";5;2051;438376,4375;237,3916168;281,1663208;38,2610931;179,1536407;22,429697;26,5937023;2051-05-01
"558";6;2051;439693,90625;237,9965973;282,0012512;38,3719788;179,6190796;22,4781151;26,6231575;2051-06-01
"559";7;2051;440704,53125;238,4558868;282,6523132;38,4590988;179,9834137;22,5264511;26,6500111;2051-07-01
"560";8;2051;441120,28125;238,6353912;282,9594727;38,5013237;180,1700287;22,5461655;26,6634598;2051-08-01
"561";9;2051;441616,125;238,8542023;283,3161316;38,5498924;180,3656158;22,569809;26,6796608;2051-09-01
"562";10;2051;441617,5;238,8555603;283,3171082;38,5499649;180,3656464;22,569891;26,6799564;2051-10-01
"563";11;2051;441618,4375;238,8557281;283,3171082;38,5499649;180,3654938;22,5698986;26,679985;2051-11-01
"564";12;2051;441619,625;238,8557739;283,3171082;38,5499649;180,365448;22,5699005;26,6799946;2051-12-01
"565";1;2052;441620,6875;238,8558044;283,3171082;38,5499649;180,365448;22,5699024;26,6800022;2052-01-01
"566";2;2052;441621,75;238,8558502;283,3171082;38,5499649;180,365448;22,5699081;26,6800079;2052-02-01
"567";3;2052;441624;238,8559418;283,3171082;38,5499649;180,3654175;22,5699253;26,6800385;2052-03-01
"568";4;2052;441735,625;238,8702087;283,3250427;38,5507393;180,3934784;22,5719337;26,6821995;2052-04-01
"569";5;2052;443760,625;239,6869507;284,1530151;38,6619492;181,0540924;22,6695995;26,7270622;2052-05-01
"570";6;2052;445064,21875;240,289505;284,9832764;38,7731094;181,5225983;22,7183475;26,7574215;2052-06-01
"571";7;2052;445819,8125;240,6315765;285,4794617;38,840416;181,804306;22,7555256;26,7786083;2052-07-01
"572";8;2052;446267,5;240,8295135;285,8024902;38,8844795;182,0036316;22,7768097;26,7933025;2052-08-01
"573";9;2052;446687,125;241,0150757;286,1049805;38,925724;182,1735535;22,7972126;26,8075905;2052-09-01
"574";10;2052;446688,28125;241,0162506;286,1059875;38,925827;182,173584;22,7972832;26,8078365;2052-10-01
"575";11;2052;446688,9375;241,0163269;286,1059875;38,925827;182,1734314;22,7972851;26,8078613;2052-11-01
"576";12;2052;446689,96875;241,0164032;286,1059875;38,925827;182,1734161;22,7972908;26,8078671;2052-12-01
"577";1;2053;446691,09375;241,0164337;286,1059875;38,925827;182,1734161;22,7972908;26,8078728;2053-01-01
"578";2;2053;446692,3125;241,0164642;286,1059875;38,925827;182,1733856;22,7972946;26,8078823;2053-02-01
"579";3;2053;446694,71875;241,0166016;286,1059875;38,925827;182,1733704;22,7973175;26,8079147;2053-03-01
"580";4;2053;446810,28125;241,0317688;286,1143188;38,926651;182,2019958;22,7994328;26,8102112;2053-04-01
"581";5;2053;448847,65625;241,8412628;286,946228;39,0384216;182,8695526;22,8975391;26,8555889;2053-05-01
"582";6;2053;450230,8125;242,484726;287,8233948;39,1557274;183,3638916;22,9490051;26,8927059;2053-06-01
"583";7;2053;451322,84375;242,9888;288,5250549;39,2501793;183,7609253;23,0017586;26,92243;2053-07-01
"584";8;2053;451998,8125;243,2959595;289,0008545;39,3145332;184,0521545;23,0330544;26,9436398;2053-08-01
"585";9;2053;452468,78125;243,5056763;289,3394775;39,3607101;184,2399597;23,0557423;26,9593906;2053-09-01
"586";10;2053;452470,0625;243,506897;289,3404236;39,3607941;184,239975;23,0558186;26,9596596;2053-10-01
"587";11;2053;452470,875;243,5070343;289,3404236;39,3607941;184,2398376;23,0558224;26,9596844;2053-11-01
"588";12;2053;452472;243,5070953;289,3404236;39,3607941;184,2398071;23,0558243;26,959692;2053-12-01
"589";1;2054;452473,15625;243,5071106;289,3404236;39,3607941;184,2398071;23,0558262;26,9596958;2054-01-01
"590";2;2054;452474,375;243,5071716;289,3404236;39,3607941;184,2397614;23,0558319;26,9597073;2054-02-01
"591";3;2054;452476,8125;243,5072479;289,3404236;39,3607941;184,2397614;23,0558529;26,9597359;2054-03-01
"592";4;2054;452593,8125;243,5219116;289,3487244;39,3615913;184,2684631;23,0579109;26,9619751;2054-04-01
"593";5;2054;454666,625;244,2743988;290,1819458;39,4711685;184,9383087;23,1532116;27,0081635;2054-05-01
"594";6;2054;456009,5;244,8897858;291,0343933;39,5845451;185,414978;23,2028122;27,0475311;2054-06-01
"595";7;2054;456912,65625;245,2975769;291,6208496;39,6633301;185,7444458;23,2464428;27,0723267;2054-07-01
"596";8;2054;457618,0625;245,6142883;292,1130676;39,7296448;186,0447693;23,2787495;27,0942059;2054-08-01
"597";9;2054;458105,03125;245,8290863;292,4608765;39,7768974;186,2373047;23,302042;27,1103287;2054-09-01
"598";10;2054;458106,28125;245,8302917;292,4620056;39,776989;186,2373047;23,3021183;27,1105919;2054-10-01
"599";11;2054;458107,125;245,8303986;292,4620056;39,776989;186,2371826;23,3021259;27,1106167;2054-11-01
"600";12;2054;458108,1875;245,8304749;292,4620056;39,776989;186,2371216;23,3021278;27,1106262;2054-12-01
"601";1;2055;458109,40625;245,8305054;292,4620056;39,776989;186,2371216;23,3021297;27,11063;2055-01-01
"602";2;2055;458110,59375;245,8305359;292,4620056;39,776989;186,2371063;23,3021355;27,1106377;2055-02-01
"603";3;2055;458113;245,8306427;292,4620056;39,776989;186,2371063;23,3021545;27,1106701;2055-03-01
"604";4;2055;458231;245,8460846;292,4704895;39,7778282;186,266098;23,3043156;27,1130123;2055-04-01
"605";5;2055;460350,4375;246,7169647;293,3416748;39,8952141;186,9510193;23,4076767;27,2158794;2055-05-01
"606";6;2055;461646,75;247,3101349;294,1682739;40,0056114;187,4153137;23,4559841;27,2461796;2055-06-01
"607";7;2055;462592,6875;247,7379608;294,7826538;40,0883675;187,7621918;23,5019417;27,272295;2055-07-01
"608";8;2055;463052,53125;247,9386749;295,1148987;40,1336861;187,9663696;23,5237808;27,2873936;2055-08-01
"609";9;2055;463480,15625;248,1253815;295,4238586;40,1758232;188,1405334;23,5445766;27,3018551;2055-09-01
"610";10;2055;463481,5;248,1266174;295,4251099;40,1759377;188,1405487;23,5446529;27,3021164;2055-10-01
"611";11;2055;463482,25;248,1267548;295,4251099;40,1759377;188,1403961;23,5446606;27,302145;2055-11-01
"612";12;2055;463483,40625;248,1268005;295,4251099;40,1759453;188,1403656;23,5446625;27,3021507;2055-12-01
"613";1;2056;463484,5;248,1268311;295,4251099;40,1759377;188,1403656;23,5446644;27,3021584;2056-01-01
"614";2;2056;463485,5625;248,1268616;295,4251099;40,1759377;188,1403656;23,5446663;27,3021622;2056-02-01
"615";3;2056;463487,78125;248,1269379;295,4251099;40,1759377;188,1403656;23,5446854;27,3021908;2056-03-01
"616";4;2056;463594,75;248,1399994;295,4324951;40,1766586;188,1667786;23,546526;27,3041744;2056-04-01
"617";5;2056;465524,3125;248,7956848;296,2060242;40,278244;188,7928467;23,6345482;27,3925037;2056-05-01
"618";6;2056;466859,71875;249,4109802;297,0582275;40,3925323;189,2754059;23,6847172;27,4327278;2056-06-01
"619";7;2056;467635;249,7611084;297,5680847;40,4617805;189,5656433;23,7230225;27,4552898;2056-07-01
"620";8;2056;468305,46875;250,0637207;298,0355835;40,5247688;189,852478;23,7543068;27,4772835;2056-08-01
"621";9;2056;468768,125;250,2689514;298,365509;40,5695763;190,041214;23,7767582;27,4931126;2056-09-01
"622";10;2056;468769,34375;250,2700653;298,3666687;40,5696945;190,0412598;23,7768269;27,493351;2056-10-01
"623";11;2056;468770,03125;250,2701874;298,3666687;40,5696945;190,0411072;23,7768345;27,4933739;2056-11-01
"624";12;2056;468771;250,2702332;298,3666687;40,5696945;190,0410767;23,7768364;27,4933796;2056-12-01
"625";1;2057;468772,1875;250,2702637;298,3666687;40,5696945;190,0410767;23,7768383;27,4933834;2057-01-01
"626";2;2057;468773,40625;250,2703094;298,3666687;40,5696945;190,0410767;23,7768421;27,4933891;2057-02-01
"627";3;2057;468775,8125;250,270401;298,3666687;40,5696945;190,0410461;23,7768631;27,4934216;2057-03-01
"628";4;2057;468891,5625;250,2855377;298,3750305;40,5705109;190,0695648;23,7789822;27,495718;2057-04-01
"629";5;2057;470955,4375;251,1259155;299,2214966;40,6845703;190,7415466;23,87924;27,5969505;2057-05-01
"630";6;2057;472503,3125;251,843689;300,2017517;40,8155899;191,2944031;23,9368782;27,6325836;2057-06-01
"631";7;2057;473610,46875;252,3516846;300,9148865;40,9116554;191,6984406;23,9905624;27,6628628;2057-07-01
"632";8;2057;474061,40625;252,5498047;301,2424316;40,95644;191,9004059;24,0121059;27,6777954;2057-08-01
"633";9;2057;474480;252,7337494;301,5465393;40,9980011;192,071579;24,0325699;27,6921196;2057-09-01
"634";10;2057;474481,3125;252,7349243;301,5476074;40,9981155;192,0715942;24,0326443;27,6923771;2057-10-01
"635";11;2057;474482,15625;252,7350464;301,5476074;40,9981155;192,0714569;24,03265;27,6924019;2057-11-01
"636";12;2057;474483,25;252,7351074;301,5476074;40,9981155;192,0714264;24,0326538;27,6924095;2057-12-01
"637";1;2058;474484,40625;252,7351379;301,5476074;40,9981155;192,0714264;24,0326557;27,6924152;2058-01-01
"638";2;2058;474485,625;252,7351837;301,5476074;40,9981155;192,0714111;24,0326614;27,6924229;2058-02-01
"639";3;2058;474488,0625;252,7352905;301,5476074;40,9981155;192,0714111;24,0326824;27,6924553;2058-03-01
"640";4;2058;474607,125;252,7508392;301,5562134;40,9989586;192,1006622;24,0348663;27,6948128;2058-04-01
"641";5;2058;476760,4375;253,6425018;302,443634;41,1187706;192,7943268;24,1405067;27,8017197;2058-05-01
"642";6;2058;478352,1875;254,2763672;303,4513245;41,2528915;193,3594513;24,2112522;27,8625698;2058-06-01
"643";7;2058;479975,0625;255,0210876;304,4804077;41,3901672;193,938324;24,2886372;27,9062405;2058-07-01
"644";8;2058;481118,15625;255,54245;305,2549133;41,4933434;194,4098816;24,3403873;27,9408264;2058-08-01
"645";9;2058;482157,21875;256,0160217;305,9595947;41,5872536;194,8065948;24,3885937;27,9785652;2058-09-01
"646";10;2058;482158,5;256,0172424;305,9609375;41,5873718;194,8066406;24,38867;27,9788303;2058-10-01
"647";11;2058;482159,375;256,0173645;305,9609375;41,5873718;194,8064728;24,3886795;27,9788494;2058-11-01
"648";12;2058;482160,46875;256,0174255;305,9609375;41,5873718;194,8064423;24,3886814;27,9788589;2058-12-01
"649";1;2059;482161,5625;256,0174866;305,9609375;41,5873718;194,806427;24,3886833;27,9788628;2059-01-01
"650";2;2059;482162,65625;256,0174866;305,9609375;41,5873718;194,806427;24,3886852;27,9788704;2059-02-01
"651";3;2059;482164,84375;256,0175476;305,9609375;41,5873718;194,8064117;24,3887024;27,9788971;2059-03-01
"652";4;2059;482276;256,0311279;305,9685974;41,5881157;194,8339691;24,390625;27,9809647;2059-04-01
"653";5;2059;484306,4375;256,7848511;306,7869873;41,6959152;195,4878693;24,4843884;28,0752525;2059-05-01
"654";6;2059;485514,1875;257,3347778;307,5606384;41,7994156;195,9235992;24,5296459;28,1083298;2059-06-01
"655";7;2059;486324,21875;257,6981506;308,0917358;41,8712044;196,2241516;24,5693626;28,1308289;2059-07-01
"656";8;2059;487015,0625;258,0076904;308,5708923;41,9356041;196,5171356;24,6013603;28,1523552;2059-08-01
"657";9;2059;487487,78125;258,2158508;308,90625;41,9810448;196,7088013;24,6241665;28,1679935;2059-09-01
"658";10;2059;487489;258,2169495;308,9075012;41,9811745;196,708847;24,6242313;28,1682281;2059-10-01
"659";11;2059;487489,71875;258,2170715;308,9075012;41,9811745;196,7086792;24,6242371;28,1682491;2059-11-01
"660";12;2059;487490,6875;258,2171326;308,9074707;41,9811745;196,7086639;24,6242409;28,1682549;2059-12-01
"661";1;2060;487491,90625;258,2171631;308,9074707;41,9811745;196,7086639;24,6242447;28,1682606;2060-01-01
"662";2;2060;487493,09375;258,2171631;308,9074707;41,9811745;196,7086487;24,6242504;28,168272;2060-02-01
"663";3;2060;487495,5625;258,2173157;308,9074707;41,9811745;196,7086334;24,6242695;28,1683006;2060-03-01
"664";4;2060;487614,9375;258,2328491;308,9161072;41,9820213;196,7378235;24,6264553;28,1706638;2060-04-01
"665";5;2060;489798,59375;259,1450806;309,8194885;42,1042404;197,436203;24,734375;28,2797852;2060-05-01
"666";6;2060;491395,25;259,8720703;310,832489;42,2390594;198,0042267;24,7936516;28,322279;2060-06-01
"667";7;2060;492517,5;260,377533;311,5570984;42,3363037;198,4127197;24,8479424;28,3527164;2060-07-01
"668";8;2060;493218,71875;260,6887817;312,0435181;42,4016457;198,7088776;24,8804379;28,3745022;2060-08-01
"669";9;2060;493901,21875;260,9924927;312,5154419;42,4649696;198,9799347;24,9127407;28,396286;2060-09-01
"670";10;2060;493902,5625;260,9936829;312,5169067;42,4651108;198,9799805;24,912817;28,3965416;2060-10-01
"671";11;2060;493903,40625;260,9938354;312,5169067;42,4651108;198,9798584;24,9128227;28,3965664;2060-11-01
"672";12;2060;493904,53125;260,993866;312,5169067;42,4651108;198,9798126;24,9128246;28,3965759;2060-12-01
"673";1;2061;493905,6875;260,9938965;312,5169067;42,4651108;198,9798126;24,9128265;28,3965816;2061-01-01
"674";2;2061;493906,90625;260,9939575;312,5169067;42,4651146;198,9797974;24,9128323;28,3965893;2061-02-01
"675";3;2061;493909,34375;260,9940491;312,5169067;42,4651146;198,9797974;24,9128532;28,396616;2061-03-01
"676";4;2061;494025,65625;261,008606;312,5251465;42,4659157;199,0081787;24,9148998;28,3988323;2061-04-01
"677";5;2061;496104,09375;261,7868347;313,3640137;42,5766144;199,6778717;25,0112629;28,480278;2061-05-01
"678";6;2061;497712,96875;262,4261475;314,3817139;42,7120171;200,2488098;25,0828533;28,5416336;2061-06-01
"679";7;2061;499203,9375;263,1094971;315,3297424;42,8385887;200,7820587;25,1540489;28,5817375;2061-07-01
"680";8;2061;499905,4375;263,4235535;315,8186035;42,9044075;201,0809784;25,1864414;28,6036358;2061-08-01
"681";9;2061;500647,65625;263,7578735;316,3313904;42,9732323;201,3688507;25,2213154;28,6344337;2061-09-01
"682";10;2061;500649;263,7590942;316,3327026;42,9733543;201,3688965;25,2213936;28,6346893;2061-10-01
"683";11;2061;500649,8125;263,7591553;316,3327026;42,9733543;201,3687592;25,2213993;28,6347141;2061-11-01
"684";12;2061;500650,90625;263,7592468;316,3327026;42,9733543;201,3687439;25,2213993;28,6347218;2061-12-01
"685";1;2062;500651,9375;263,7592773;316,3327026;42,9733543;201,3687286;25,2214069;28,6347256;2062-01-01
"686";2;2062;500653,0625;263,7593079;316,3327026;42,9733543;201,3687134;25,2214088;28,6347351;2062-02-01
"687";3;2062;500655,25;263,7593689;316,3327026;42,9733543;201,3687134;25,2214279;28,6347656;2062-03-01
"688";4;2062;500771,5625;263,7741699;316,3409424;42,9741592;201,3976288;25,2235241;28,6370087;2062-04-01
"689";5;2062;502952,75;264,6863098;317,2444763;43,0964699;202,0948486;25,3316231;28,7460976;2062-05-01
"690";6;2062;504553,71875;265,3250122;318,2618103;43,2319603;202,6660767;25,40238;28,783268;2062-06-01
"691";7;2062;505864,125;265,9177246;319,1026001;43,3445435;203,140213;25,46558;28,8187027;2062-07-01
"692";8;2062;506562,375;266,2278748;319,5843811;43,4091377;203,4335327;25,4979763;28,8405418;2062-08-01
"693";9;2062;507240,875;266,5298462;320,051178;43,4716606;203,7045746;25,5301151;28,8624573;2062-09-01
"694";10;2062;507242,0625;266,5309448;320,0526733;43,4718132;203,7046051;25,5301819;28,8626919;2062-10-01
"695";11;2062;507242,8125;266,5310669;320,0526428;43,4718132;203,704483;25,5301876;28,8627129;2062-11-01
"696";12;2062;507243,8125;266,5310974;320,0526428;43,4718132;203,7044678;25,5301914;28,8627167;2062-12-01
"697";1;2063;507245,125;266,5311279;320,0526428;43,4718132;203,7044373;25,5301952;28,8627243;2063-01-01
"698";2;2063;507246,40625;266,5311584;320,0526428;43,4718132;203,704422;25,530201;28,8627357;2063-02-01
"699";3;2063;507249,0625;266,531311;320,0526428;43,4718132;203,704422;25,5302238;28,862772;2063-03-01
"700";4;2063;507381,25;266,5489502;320,0624084;43,4727707;203,7365723;25,5327053;28,8654575;2063-04-01
"701";5;2063;509777,875;267,5670166;321,0587158;43,6080399;204,4964142;25,6528149;28,9191971;2063-05-01
"702";6;2063;511183,28125;268,1976929;321,952179;43,7262001;204,9913788;25,7044182;28,9497986;2063-06-01
"703";7;2063;512243,90625;268,6687622;322,6377258;43,8175964;205,3733673;25,7551193;28,9774055;2063-07-01
"704";8;2063;512673,40625;268,8501892;322,950592;43,8603439;205,5644684;25,7754955;28,9909878;2063-08-01
"705";9;2063;513178,46875;269,0678101;323,3092957;43,9089279;205,7661896;25,7996006;29,0069027;2063-09-01
"706";10;2063;513179,9375;269,0690308;323,3110046;43,9090652;205,7662506;25,7996864;29,0071812;2063-10-01
"707";11;2063;513180,875;269,0691833;323,3110046;43,9090652;205,7660828;25,7996979;29,0072079;2063-11-01
"708";12;2063;513182,0625;269,0692444;323,3110046;43,9090652;205,766037;25,7997017;29,0072174;2063-12-01
"709";1;2064;513183,28125;269,0693054;323,3110046;43,9090652;205,7660217;25,7997017;29,0072212;2064-01-01
"710";2;2064;513184,4375;269,0693359;323,3110046;43,9090652;205,7660217;25,7997074;29,0072308;2064-02-01
"711";3;2064;513186,875;269,0694275;323,3110046;43,9090652;205,7660217;25,7997265;29,0072575;2064-03-01
"712";4;2064;513307,96875;269,0845337;323,3195801;43,9099007;205,7955017;25,8018665;29,0095654;2064-04-01
"713";5;2064;515518,375;269,9332886;324,2186584;44,0289955;206,4973755;25,9060154;29,0562305;2064-05-01
"714";6;2064;516826,84375;270,5212097;325,0545044;44,1400414;206,963623;25,9545193;29,0853176;2064-06-01
"715";7;2064;517331,125;270,7365723;325,4000549;44,1872292;207,1586914;25,9798927;29,0996304;2064-07-01
"716";8;2064;517749,5625;270,9144287;325,7033081;44,2286072;207,3440552;25,9998398;29,1129856;2064-08-01
"717";9;2064;518188,375;271,1029053;326,0172424;44,2712402;207,5237122;26,021059;29,1271782;2064-09-01
"718";10;2064;518189,71875;271,1040344;326,0188599;44,2713814;207,5237427;26,0211391;29,1274319;2064-10-01
"719";11;2064;518190,5625;271,104187;326,0188599;44,2713814;207,5236206;26,0211468;29,1274567;2064-11-01
"720";12;2064;518191,6875;271,1042175;326,0188599;44,2713814;207,5235443;26,0211487;29,1274624;2064-12-01
"721";1;2065;518192,84375;271,1042175;326,0188599;44,2713814;207,5235443;26,0211506;29,1274719;2065-01-01
"722";2;2065;518194,0625;271,1042786;326,0188599;44,2713814;207,5235291;26,0211582;29,1274796;2065-02-01
"723";3;2065;518196,5;271,1044312;326,0188599;44,2713814;207,5235138;26,0211792;29,1275139;2065-03-01
"724";4;2065;518327,15625;271,1222839;326,0285645;44,2723465;207,5561218;26,0237026;29,1302204;2065-04-01
"725";5;2065;520684,65625;272,1434937;327,0146179;44,4072037;208,306076;26,1438389;29,1847572;2065-05-01
"726";6;2065;522160,4375;272,8088684;327,9525452;44,5315781;208,8282776;26,1983356;29,2232246;2065-06-01
"727";7;2065;523292,6875;273,3151855;328,6824036;44,6290398;209,236908;26,2526665;29,2531052;2065-07-01
"728";8;2065;524020,1875;273,6362;329,1845703;44,6963654;209,5418854;26,2860432;29,2750702;2065-08-01
"729";9;2065;524511,1875;273,8488464;329,532135;44,7433815;209,7404327;26,3095932;29,2908497;2065-09-01
"730";10;2065;524512,5625;273,8499451;329,5337219;44,7435303;209,7404938;26,3096714;29,2911053;2065-10-01
"731";11;2065;524513,4375;273,8500671;329,5337219;44,7435303;209,7403412;26,3096771;29,2911282;2065-11-01
"732";12;2065;524514,5;273,8501282;329,5337219;44,7435303;209,7402802;26,309679;29,2911358;2065-12-01
"733";1;2066;524515,6875;273,8501587;329,5337219;44,7435303;209,7402802;26,3096867;29,2911415;2066-01-01
"734";2;2066;524516,9375;273,8502197;329,5337219;44,7435303;209,7402649;26,3096905;29,291151;2066-02-01
"735";3;2066;524519,3125;273,8502808;329,5337219;44,7435303;209,7402496;26,3097134;29,2911873;2066-03-01
"736";4;2066;524650,0625;273,8682251;329,5434875;44,7444916;209,7728577;26,3122387;29,2938919;2066-04-01
"737";5;2066;527007,5625;274,8704834;330,5295105;44,8793449;210,5228271;26,4323788;29,3515205;2066-05-01
"738";6;2066;528412,4375;275,5030518;331,4241943;44,9980774;211,0210724;26,484333;29,392271;2066-06-01
"739";7;2066;529358,25;275,9229431;332,039978;45,0806198;211,3663025;26,5300674;29,417923;2066-07-01
"740";8;2066;530085,125;276,2437134;332,541748;45,1478806;211,6710205;26,5634193;29,4401264;2066-08-01
"741";9;2066;530575;276,45578;332,8885498;45,1948051;211,8691711;26,5869141;29,4559002;2066-09-01
"742";10;2066;530576,375;276,4568787;332,8901062;45,1949463;211,8692169;26,5869942;29,4561539;2066-10-01
"743";11;2066;530577,25;276,4570312;332,8901062;45,1949463;211,8690948;26,5870018;29,4561806;2066-11-01
"744";12;2066;530578,3125;276,4570618;332,8901062;45,1949463;211,8690338;26,5870037;29,4561844;2066-12-01
"745";1;2067;530579,5;276,4570923;332,8901062;45,1949463;211,8690338;26,5870094;29,456192;2067-01-01
