"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"815";11;2072;38393,3515625;51,9406624;8,3166103;32,2000237;3,6013012;5,8252997;2072-11-01
"816";12;2072;38394,5820312;51,9406624;8,3166103;32,2000198;3,6013045;5,8253078;2072-12-01
"817";1;2073;38395,8164062;51,9406662;8,3166103;32,2000198;3,6013074;5,8253136;2073-01-01
"818";2;2073;38397,046875;51,9406662;8,3166103;32,2000198;3,6013122;5,8253231;2073-02-01
"819";3;2073;38399,515625;51,9406662;8,3166103;32,2000198;3,601336;5,8253574;2073-03-01
"820";4;2073;38430,3320312;51,9449463;8,3170881;32,2017365;3,6023531;5,8266616;2073-04-01
"821";5;2073;38491,96875;52,0076637;8,3276272;32,2409248;3,6089623;5,8341813;2073-05-01
"822";6;2073;38531,4179688;52,0686073;8,337553;32,2776794;3,6120255;5,8384347;2073-06-01
"823";7;2073;38570,8671875;52,1296959;8,3475246;32,3146667;3,6159697;5,8413978;2073-07-01
"824";8;2073;38605,3828125;52,1858978;8,3566742;32,3514862;3,6192231;5,8443251;2073-08-01
"825";9;2073;38637,4335938;52,2380905;8,3651695;32,3835487;3,6223204;5,8479085;2073-09-01
"826";10;2073;38638,6679688;52,239624;8,3653078;32,3835487;3,6223955;5,848145;2073-10-01
"827";11;2073;38639,8984375;52,239624;8,3653078;32,3835411;3,6224039;5,8481703;2073-11-01
"828";12;2073;38641,1328125;52,239624;8,3653078;32,3835373;3,622407;5,8481789;2073-12-01
"829";1;2074;38642,3671875;52,239624;8,3653078;32,3835373;3,6224098;5,8481841;2074-01-01
"830";2;2074;38643,5976562;52,239624;8,3653078;32,3835373;3,6224151;5,8481936;2074-02-01
"831";3;2074;38646,0625;52,2396278;8,3653078;32,3835373;3,6224384;5,848228;2074-03-01
"832";4;2074;38676,8828125;52,2439156;8,3657856;32,3852539;3,6234562;5,8495321;2074-04-01
"833";5;2074;38738,5195312;52,306633;8,3763247;32,4244385;3,6300657;5,8585792;2074-05-01
"834";6;2074;38777,96875;52,3675804;8,3862505;32,4611969;3,6331286;5,861115;2074-06-01
"835";7;2074;38817,4179688;52,4286613;8,3962231;32,4981842;3,6370726;5,864048;2074-07-01
"836";8;2074;38851,9335938;52,4848709;8,4053717;32,5350037;3,6403265;5,8669138;2074-08-01
"837";9;2074;38883,984375;52,5370674;8,413866;32,5670624;3,6434236;5,8696408;2074-09-01
"838";10;2074;38885,21875;52,5385933;8,4140043;32,5670662;3,6434989;5,8698754;2074-10-01
"839";11;2074;38886,4492188;52,5385933;8,4140043;32,5670586;3,643507;5,8699002;2074-11-01
"840";12;2074;38887,6835938;52,5385933;8,4140043;32,5670586;3,6435101;5,8699083;2074-12-01
"841";1;2075;38888,9140625;52,5385933;8,4140043;32,5670586;3,643513;5,8699141;2075-01-01
"842";2;2075;38890,1484375;52,5385933;8,4140043;32,5670586;3,6435177;5,8699236;2075-02-01
"843";3;2075;38892,6132812;52,5385933;8,4140043;32,5670586;3,6435416;5,8699574;2075-03-01
"844";4;2075;38923,4335938;52,542881;8,4144831;32,5687714;3,6445599;5,8712626;2075-04-01
"845";5;2075;38985,0703125;52,6056023;8,4250212;32,6079559;3,6511688;5,8752632;2075-05-01
"846";6;2075;39024,5195312;52,6665459;8,434948;32,6447144;3,654232;5,8777328;2075-06-01
"847";7;2075;39063,96875;52,7276344;8,4449205;32,6816978;3,6581762;5,8806419;2075-07-01
"848";8;2075;39098,484375;52,7838402;8,4540691;32,7185211;3,6614296;5,8834925;2075-08-01
"849";9;2075;39130,5351562;52,8360252;8,4625635;32,7505798;3,6645269;5,8862;2075-09-01
"850";10;2075;39131,765625;52,8375549;8,4627037;32,7505836;3,664602;5,8864336;2075-10-01
"851";11;2075;39133;52,8375549;8,4627037;32,750576;3,6646101;5,8864584;2075-11-01
"852";12;2075;39134,234375;52,8375549;8,4627037;32,750576;3,6646132;5,886466;2075-12-01
"853";1;2076;39135,4648438;52,8375549;8,4627037;32,750576;3,6646161;5,8864722;2076-01-01
"854";2;2076;39136,6992188;52,8375549;8,4627037;32,750576;3,6646211;5,8864808;2076-02-01
"855";3;2076;39139,1640625;52,8375549;8,4627037;32,750576;3,664645;5,8865156;2076-03-01
"856";4;2076;39169,984375;52,8418465;8,4631815;32,7522926;3,6656635;5,8878202;2076-04-01
"857";5;2076;39231,6210938;52,9045677;8,4737196;32,7914772;3,6722732;5,8918338;2076-05-01
"858";6;2076;39271,0703125;52,9655113;8,4836454;32,8282356;3,6753361;5,8943167;2076-06-01
"859";7;2076;39310,515625;53,0266037;8,493618;32,8652229;3,67928;5,8972316;2076-07-01
"860";8;2076;39345,0351562;53,082798;8,5027666;32,9020462;3,682534;5,9000835;2076-08-01
"861";9;2076;39377,0859375;53,1349945;8,5112629;32,9341049;3,6856308;5,9027815;2076-09-01
"862";10;2076;39378,3164062;53,1365204;8,5114012;32,9341087;3,6857061;5,9030147;2076-10-01
"863";11;2076;39379,5507812;53,1365204;8,5114012;32,9341011;3,6857142;5,9030395;2076-11-01
"864";12;2076;39380,7851562;53,1365204;8,5114012;32,9340973;3,6857173;5,9030471;2076-12-01
"865";1;2077;39382,015625;53,1365204;8,5114012;32,9340973;3,6857202;5,9030533;2077-01-01
"866";2;2077;39383,25;53,1365204;8,5114012;32,9340973;3,6857252;5,9030623;2077-02-01
"867";3;2077;39385,7148438;53,1365204;8,5114012;32,9340973;3,6857491;5,9030967;2077-03-01
"868";4;2077;39416,53125;53,1408081;8,511879;32,9358139;3,6867683;5,9044023;2077-04-01
"869";5;2077;39478,171875;53,2035294;8,522418;32,9750023;3,6933775;5,9084415;2077-05-01
"870";6;2077;39517,6210938;53,264473;8,5323448;33,0117607;3,6964407;5,9113436;2077-06-01
"871";7;2077;39557,0664062;53,3255615;8,5423164;33,0487442;3,7003846;5,9142489;2077-07-01
"872";8;2077;39591,5859375;53,3817635;8,551466;33,0855675;3,7036383;5,9170871;2077-08-01
"873";9;2077;39623,6367188;53,4339523;8,5599613;33,11763;3,7067356;5,9197774;2077-09-01
"874";10;2077;39624,8671875;53,4354782;8,5600996;33,11763;3,7068107;5,9200091;2077-10-01
"875";11;2077;39626,1015625;53,4354782;8,5600996;33,1176262;3,7068188;5,9200339;2077-11-01
"876";12;2077;39627,3359375;53,4354782;8,5600996;33,1176224;3,7068219;5,920042;2077-12-01
"877";1;2078;39628,5664062;53,4354782;8,5600996;33,1176224;3,7068248;5,9200478;2078-01-01
"878";2;2078;39629,8007812;53,4354782;8,5600996;33,1176224;3,7068298;5,9200568;2078-02-01
"879";3;2078;39632,265625;53,4354782;8,5600996;33,1176224;3,7068539;5,9200912;2078-03-01
"880";4;2078;39663,0820312;53,4397697;8,5605774;33,119339;3,7078733;5,9213972;2078-04-01
"881";5;2078;39724,7226562;53,502491;8,5711164;33,1585274;3,7144828;5,9256577;2078-05-01
"882";6;2078;39764,171875;53,5634346;8,5810423;33,1952858;3,717546;5,928874;2078-06-01
"883";7;2078;39803,6171875;53,624527;8,5910149;33,2322693;3,7214901;5,9318233;2078-07-01
"884";8;2078;39838,1328125;53,6807289;8,6001635;33,2690926;3,7247438;5,9346929;2078-08-01
"885";9;2078;39870,1875;53,7329178;8,6086588;33,3011513;3,7278409;5,9374056;2078-09-01
"886";10;2078;39871,4179688;53,7344475;8,6087971;33,3011551;3,7279162;5,9376364;2078-10-01
"887";11;2078;39872,6523438;53,7344475;8,6087971;33,3011475;3,7279243;5,9376607;2078-11-01
"888";12;2078;39873,8828125;53,7344475;8,6087971;33,3011475;3,7279274;5,9376693;2078-12-01
"889";1;2079;39875,1171875;53,7344475;8,6087971;33,3011475;3,7279303;5,9376745;2079-01-01
"890";2;2079;39876,3515625;53,7344475;8,6087971;33,3011475;3,7279351;5,9376841;2079-02-01
"891";3;2079;39878,8164062;53,7344475;8,6087971;33,3011475;3,7279589;5,9377184;2079-03-01
"892";4;2079;39909,6328125;53,738739;8,6092768;33,3028641;3,7289793;5,9390254;2079-04-01
"893";5;2079;39971,2734375;53,8014641;8,6198149;33,3420486;3,7355886;5,9478879;2079-05-01
"894";6;2079;40010,71875;53,8624077;8,6297407;33,3788071;3,7386515;5,9504051;2079-06-01
"895";7;2079;40050,1679688;53,9234962;8,6397133;33,4157944;3,7425954;5,9533496;2079-07-01
"896";8;2079;40084,6835938;53,9796944;8,6488619;33,4526176;3,7458491;5,9562201;2079-08-01
"897";9;2079;40116,734375;54,0318871;8,6573572;33,4846764;3,7489464;5,9589262;2079-09-01
"898";10;2079;40117,96875;54,0334167;8,6574965;33,4846802;3,7490215;5,959156;2079-10-01
"899";11;2079;40119,203125;54,0334167;8,6574965;33,4846725;3,7490299;5,9591808;2079-11-01
"900";12;2079;40120,4335938;54,0334167;8,6574965;33,4846687;3,7490327;5,9591889;2079-12-01
"901";1;2080;40121,6679688;54,0334167;8,6574965;33,4846687;3,7490356;5,9591947;2080-01-01
"902";2;2080;40122,8984375;54,0334167;8,6574965;33,4846687;3,7490408;5,9592037;2080-02-01
"903";3;2080;40125,3671875;54,0334167;8,6574965;33,4846687;3,7490647;5,9592381;2080-03-01
"904";4;2080;40156,1835938;54,0377083;8,6579752;33,4863892;3,7500854;5,9605451;2080-04-01
"905";5;2080;40217,8203125;54,1004372;8,6685133;33,5255775;3,7566948;5,9695826;2080-05-01
"906";6;2080;40257,2695312;54,161377;8,6784401;33,562336;3,7597575;5,9728322;2080-06-01
"907";7;2080;40296,71875;54,2224617;8,6884127;33,5993195;3,7637017;5,9758143;2080-07-01
"908";8;2080;40331,234375;54,2786674;8,6975603;33,6361389;3,7669559;5,9787292;2080-08-01
"909";9;2080;40363,2851562;54,3308601;8,7060566;33,6682014;3,7700529;5,9814463;2080-09-01
"910";10;2080;40364,5195312;54,3323822;8,7061958;33,6682053;3,7701278;5,9816756;2080-10-01
"911";11;2080;40365,75;54,3323822;8,7061958;33,6682014;3,7701361;5,9816995;2080-11-01
"912";12;2080;40366,984375;54,3323822;8,7061958;33,6681976;3,7701392;5,9817071;2080-12-01
"913";1;2081;40368,21875;54,3323822;8,7061958;33,6681976;3,7701421;5,9817133;2081-01-01
"914";2;2081;40369,4492188;54,3323822;8,7061958;33,6681976;3,7701471;5,9817228;2081-02-01
"915";3;2081;40371,9179688;54,3323822;8,7061958;33,6681976;3,7701709;5,9817572;2081-03-01
"916";4;2081;40402,734375;54,3366814;8,7066746;33,6699181;3,7711918;5,9830642;2081-04-01
"917";5;2081;40464,3710938;54,3993988;8,7172136;33,7091064;3,7778013;5,9921012;2081-05-01
"918";6;2081;40503,8203125;54,4603424;8,7271395;33,7458649;3,7808645;5,994616;2081-06-01
"919";7;2081;40543,2695312;54,521431;8,737112;33,7828522;3,7848082;5,9975562;2081-07-01
"920";8;2081;40577,7851562;54,5776329;8,7462606;33,8196716;3,7880621;6,0004363;2081-08-01
"921";9;2081;40609,8359375;54,6298218;8,754756;33,8517342;3,7911592;6,0031509;2081-09-01
"922";10;2081;40611,0703125;54,6313515;8,7548943;33,851738;3,7912345;6,0033793;2081-10-01
"923";11;2081;40612,3007812;54,6313515;8,7548943;33,8517303;3,7912424;6,0034037;2081-11-01
"924";12;2081;40613,5351562;54,6313515;8,7548943;33,8517265;3,7912457;6,0034113;2081-12-01
"925";1;2082;40614,7695312;54,6313515;8,7548943;33,8517265;3,7912486;6,0034175;2082-01-01
"926";2;2082;40616;54,6313515;8,7548943;33,8517265;3,7912536;6,0034266;2082-02-01
"927";3;2082;40618,46875;54,6313515;8,7548943;33,8517265;3,7912772;6,0034609;2082-03-01
"928";4;2082;40649,2851562;54,6356506;8,755374;33,8534431;3,792299;6,0047693;2082-04-01
"929";5;2082;40710,921875;54,6983719;8,765913;33,8926353;3,7989085;6,0138044;2082-05-01
"930";6;2082;40750,3710938;54,7593155;8,7758389;33,9293938;3,8019714;6,0180459;2082-06-01
"931";7;2082;40789,8203125;54,8204041;8,7858105;33,9663773;3,8059154;6,021018;2082-07-01
"932";8;2082;40824,3359375;54,876606;8,79496;34,0032005;3,8091693;6,0239353;2082-08-01
"933";9;2082;40856,3867188;54,9287949;8,8034554;34,0352592;3,8122663;6,027123;2082-09-01
"934";10;2082;40857,6210938;54,9303207;8,8035936;34,0352669;3,8123415;6,0273509;2082-10-01
"935";11;2082;40858,8515625;54,9303207;8,8035936;34,0352592;3,8123496;6,0273752;2082-11-01
"936";12;2082;40860,0859375;54,9303207;8,8035936;34,0352554;3,8123529;6,0273824;2082-12-01
"937";1;2083;40861,3203125;54,9303207;8,8035936;34,0352554;3,8123558;6,0273886;2083-01-01
"938";2;2083;40862,5507812;54,9303207;8,8035936;34,0352554;3,8123608;6,0273972;2083-02-01
"939";3;2083;40865,015625;54,9303207;8,8035936;34,0352554;3,8123846;6,027432;2083-03-01
"940";4;2083;40895,8359375;54,9346161;8,8040724;34,0369797;3,8134065;6,0287404;2083-04-01
"941";5;2083;40957,4726562;54,9973373;8,8146114;34,0761681;3,8200159;6,0377746;2083-05-01
"942";6;2083;40996,9179688;55,0582809;8,8245373;34,1129265;3,8230789;6,0407333;2083-06-01
"943";7;2083;41036,3671875;55,1193695;8,8345108;34,14991;3,8270228;6,0436783;2083-07-01
"944";8;2083;41070,8828125;55,1755753;8,8436594;34,1867332;3,8302767;6,0465465;2083-08-01
"945";9;2083;41102,9335938;55,2277641;8,8521547;34,2187958;3,8333738;6,0492511;2083-09-01
"946";10;2083;41104,1640625;55,2292938;8,852293;34,2187996;3,8334489;6,0494776;2083-10-01
"947";11;2083;41105,3945312;55,2292938;8,852293;34,218792;3,8334572;6,0495019;2083-11-01
"948";12;2083;41106,625;55,2292938;8,852293;34,2187881;3,8334603;6,049509;2083-12-01
"949";1;2084;41107,8554688;55,2292938;8,852293;34,2187881;3,8334632;6,0495152;2084-01-01
"950";2;2084;41109,0859375;55,2292938;8,852293;34,2187881;3,8334682;6,0495243;2084-02-01
"951";3;2084;41111,5546875;55,2292938;8,852293;34,2187881;3,833492;6,0495591;2084-03-01
"952";4;2084;41142,375;55,2335892;8,8527718;34,2205124;3,8345146;6,0508671;2084-04-01
"953";5;2084;41204,0078125;55,2963142;8,8633108;34,2597008;3,8411241;6,0599008;2084-05-01
"954";6;2084;41243,4570312;55,3572578;8,8732367;34,296463;3,844187;6,0628233;2084-06-01
"955";7;2084;41282,90625;55,4183464;8,8832092;34,3334465;3,8481312;6,0657549;2084-07-01
"956";8;2084;41317,421875;55,4745522;8,8923578;34,3702698;3,8513849;6,068615;2084-08-01
"957";9;2084;41349,4726562;55,5267372;8,9008532;34,4023285;3,8544822;6,0713096;2084-09-01
"958";10;2084;41350,703125;55,5282669;8,9009924;34,4023323;3,854557;6,0715365;2084-10-01
"959";11;2084;41351,9335938;55,5282669;8,9009924;34,4023247;3,8545654;6,0715609;2084-11-01
"960";12;2084;41353,1640625;55,5282669;8,9009924;34,4023209;3,8545685;6,0715675;2084-12-01
"961";1;2085;41354,3945312;55,5282669;8,9009924;34,4023209;3,8545713;6,0715737;2085-01-01
"962";2;2085;41355,625;55,5282669;8,9009933;34,4023209;3,8545761;6,0715828;2085-02-01
"963";3;2085;41358,0898438;55,5282669;8,9009933;34,4023209;3,8546002;6,0716176;2085-03-01
"964";4;2085;41388,9101562;55,5325661;8,901473;34,4040451;3,855623;6,0729265;2085-04-01
"965";5;2085;41450,546875;55,5952911;8,9120121;34,4432335;3,8622324;6,0804167;2085-05-01
"966";6;2085;41489,9960938;55,6562347;8,9219379;34,4799919;3,8652954;6,0846553;2085-06-01
"967";7;2085;41529,4453125;55,7173233;8,9319115;34,5169754;3,8692393;6,087615;2085-07-01
"968";8;2085;41563,9609375;55,7735291;8,9410591;34,5537987;3,8724933;6,0904937;2085-08-01
"969";9;2085;41596,0117188;55,8257141;8,9495544;34,5858612;3,8755903;6,0940371;2085-09-01
"970";10;2085;41597,2421875;55,8272438;8,9496937;34,5858612;3,8756654;6,0942626;2085-10-01
"971";11;2085;41598,4726562;55,8272438;8,9496937;34,5858574;3,8756738;6,0942869;2085-11-01
"972";12;2085;41599,703125;55,8272438;8,9496937;34,5858536;3,8756769;6,0942931;2085-12-01
"973";1;2086;41600,9335938;55,8272438;8,9496937;34,5858536;3,8756797;6,0942998;2086-01-01
"974";2;2086;41602,1640625;55,8272438;8,9496937;34,5858536;3,8756847;6,0943084;2086-02-01
"975";3;2086;41604,6289062;55,8272438;8,9496937;34,5858536;3,8757086;6,0943427;2086-03-01
"976";4;2086;41635,4492188;55,831543;8,9501734;34,5875778;3,8767319;6,0956526;2086-04-01
"977";5;2086;41697,0859375;55,8942642;8,9607115;34,62677;3,8833411;6,1046839;2086-05-01
"978";6;2086;41736,53125;55,9552078;8,9706392;34,6635284;3,8864043;6,1072202;2086-06-01
"979";7;2086;41775,9804688;56,0162964;8,9806108;34,7005119;3,8903482;6,1101661;2086-07-01
"980";8;2086;41810,5;56,0725021;8,9897604;34,7373352;3,8936019;6,1130438;2086-08-01
"981";9;2086;41842,546875;56,124691;8,9982548;34,7693939;3,8966992;6,1157684;2086-09-01
"982";10;2086;41843,78125;56,1262207;8,998394;34,7693977;3,8967743;6,115993;2086-10-01
"983";11;2086;41845,0078125;56,1262207;8,998394;34,7693901;3,8967824;6,1160173;2086-11-01
"984";12;2086;41846,2421875;56,1262207;8,998394;34,7693901;3,8967855;6,116024;2086-12-01
"985";1;2087;41847,46875;56,1262207;8,998394;34,7693901;3,8967884;6,1160302;2087-01-01
"986";2;2087;41848,703125;56,1262207;8,998394;34,7693901;3,8967934;6,1160393;2087-02-01
"987";3;2087;41851,1679688;56,1262207;8,998394;34,7693901;3,8968177;6,1160736;2087-03-01
"988";4;2087;41881,9882812;56,1305161;8,9988737;34,7711105;3,8978412;6,1173835;2087-04-01
"989";5;2087;41943,625;56,1932411;9,0094128;34,8102989;3,9044509;6,121377;2087-05-01
"990";6;2087;41983,0703125;56,2541847;9,0193386;34,8470612;3,9075141;6,1238437;2087-06-01
"991";7;2087;42022,5195312;56,3152733;9,0293112;34,8840446;3,9114578;6,1267529;2087-07-01
"992";8;2087;42057,0351562;56,371479;9,0384598;34,9208679;3,9147117;6,1296048;2087-08-01
"993";9;2087;42089,0859375;56,4236641;9,0469542;34,9529266;3,9178088;6,1322799;2087-09-01
"994";10;2087;42090,3164062;56,4251938;9,0470943;34,9529305;3,9178841;6,1325035;2087-10-01
"995";11;2087;42091,546875;56,4251938;9,0470943;34,9529266;3,917892;6,1325278;2087-11-01
"996";12;2087;42092,7773438;56,4251938;9,0470943;34,952919;3,9178953;6,132535;2087-12-01
"997";1;2088;42094,0078125;56,4251938;9,0470943;34,952919;3,9178982;6,1325412;2088-01-01
"998";2;2088;42095,2382812;56,4251938;9,0470943;34,952919;3,9179034;6,1325502;2088-02-01
"999";3;2088;42097,703125;56,4251938;9,0470943;34,952919;3,917927;6,132585;2088-03-01
"1000";4;2088;42128,5234375;56,4294968;9,047574;34,9546471;3,9189515;6,1338954;2088-04-01
"1001";5;2088;42190,1601562;56,492218;9,0581121;34,9938354;3,9255607;6,1379013;2088-05-01
"1002";6;2088;42229,609375;56,5531616;9,0680389;35,0305939;3,9286237;6,1403728;2088-06-01
"1003";7;2088;42269,0585938;56,6142502;9,0780115;35,0675774;3,9325678;6,1432853;2088-07-01
"1004";8;2088;42303,5742188;56,6704559;9,0871601;35,1044044;3,9358215;6,1461315;2088-08-01
"1005";9;2088;42335,625;56,722641;9,0956554;35,1364632;3,9389188;6,1488099;2088-09-01
"1006";10;2088;42336,8554688;56,7241707;9,0957947;35,136467;3,9389937;6,1490335;2088-10-01
"1007";11;2088;42338,0859375;56,7241707;9,0957947;35,1364594;3,939002;6,1490574;2088-11-01
"1008";12;2088;42339,3164062;56,7241707;9,0957947;35,1364555;3,9390051;6,1490645;2088-12-01
"1009";1;2089;42340,546875;56,7241707;9,0957947;35,1364555;3,939008;6,1490698;2089-01-01
"1010";2;2089;42341,7773438;56,7241707;9,0957947;35,1364555;3,9390132;6,1490788;2089-02-01
"1011";3;2089;42344,2421875;56,7241707;9,0957947;35,1364555;3,9390373;6,1491132;2089-03-01
"1012";4;2089;42375,0625;56,7284775;9,0962734;35,1381836;3,9400616;6,1504235;2089-04-01
"1013";5;2089;42436,6992188;56,7911949;9,1068125;35,177372;3,946671;6,1544523;2089-05-01
"1014";6;2089;42476,1484375;56,8521385;9,1167393;35,2141304;3,9497342;6,1573448;2089-06-01
"1015";7;2089;42515,59375;56,9132309;9,1267118;35,2511139;3,9536781;6,1602583;2089-07-01
"1016";8;2089;42550,1132812;56,9694328;9,1358604;35,2879372;3,9569318;6,1631031;2089-08-01
"1017";9;2089;42582,1640625;57,0216217;9,1443548;35,3200035;3,9600289;6,1657872;2089-09-01
"1018";10;2089;42583,3945312;57,0231514;9,1444941;35,3200035;3,9601042;6,1660089;2089-10-01
"1019";11;2089;42584,625;57,0231514;9,1444941;35,3199959;3,9601123;6,1660333;2089-11-01
"1020";12;2089;42585,8554688;57,0231514;9,1444941;35,3199959;3,9601152;6,1660399;2089-12-01
"1021";1;2090;42587,0859375;57,0231514;9,1444941;35,3199959;3,9601181;6,1660457;2090-01-01
"1022";2;2090;42588,3164062;57,0231552;9,1444941;35,3199959;3,9601235;6,1660547;2090-02-01
"1023";3;2090;42590,78125;57,0231552;9,1444941;35,3199959;3,9601471;6,1660891;2090-03-01
"1024";4;2090;42621,6015625;57,0274658;9,1449747;35,3217239;3,9611723;6,1673999;2090-04-01
"1025";5;2090;42683,2382812;57,0901871;9,1555138;35,3609123;3,9677815;6,1716332;2090-05-01
"1026";6;2090;42722,6875;57,1511307;9,1654396;35,3976746;3,9708447;6,17484;2090-06-01
"1027";7;2090;42762,1328125;57,2122192;9,1754131;35,4346581;3,9747887;6,177793;2090-07-01
"1028";8;2090;42796,6484375;57,2684174;9,1845617;35,4714813;3,9780424;6,1806693;2090-08-01
"1029";9;2090;42828,703125;57,3206139;9,1930571;35,5035439;3,9811397;6,1833773;2090-09-01
"1030";10;2090;42829,9296875;57,3221436;9,1931953;35,5035477;3,9812148;6,1835985;2090-10-01
"1031";11;2090;42831,1640625;57,3221436;9,1931953;35,50354;3,9812229;6,1836224;2090-11-01
"1032";12;2090;42832,390625;57,3221436;9,1931953;35,50354;3,981226;6,183629;2090-12-01
"1033";1;2091;42833,625;57,3221436;9,1931953;35,50354;3,9812288;6,1836348;2091-01-01
"1034";2;2091;42834,8515625;57,3221436;9,1931953;35,50354;3,9812341;6,1836438;2091-02-01
"1035";3;2091;42837,3203125;57,3221436;9,1931953;35,50354;3,9812582;6,1836782;2091-03-01
"1036";4;2091;42868,140625;57,3264427;9,1936769;35,5052643;3,9822836;6,1849904;2091-04-01
"1037";5;2091;42929,7734375;57,3891678;9,204215;35,5444527;3,9888928;6,1938353;2091-05-01
"1038";6;2091;42969,2226562;57,4501114;9,2141418;35,5812149;3,9919562;6,1963491;2091-06-01
"1039";7;2091;43008,671875;57,5112;9,2241125;35,6182022;3,9958999;6,1992917;2091-07-01
"1040";8;2091;43043,1875;57,5674057;9,2332621;35,6550217;3,9991539;6,2021637;2091-08-01
"1041";9;2091;43075,2382812;57,6195908;9,2417574;35,687088;4,0022511;6,2048583;2091-09-01
"1042";10;2091;43076,46875;57,6211205;9,2418957;35,687088;4,002326;6,20508;2091-10-01
"1043";11;2091;43077,6992188;57,6211205;9,2418957;35,6870842;4,0023341;6,2051039;2091-11-01
"1044";12;2091;43078,9296875;57,6211205;9,2418957;35,6870804;4,0023375;6,205111;2091-12-01
"1045";1;2092;43080,1601562;57,6211205;9,2418957;35,6870804;4,0023403;6,2051158;2092-01-01
"1046";2;2092;43081,390625;57,6211205;9,2418957;35,6870804;4,0023456;6,2051263;2092-02-01
"1047";3;2092;43083,859375;57,6211205;9,2418957;35,6870804;4,0023699;6,2051611;2092-03-01
"1048";4;2092;43114,6796875;57,6254311;9,2423773;35,6888084;4,0033956;6,2064724;2092-04-01
"1049";5;2092;43176,3125;57,6881523;9,2529144;35,7280006;4,010005;6,2154965;2092-05-01
"1050";6;2092;43215,7617188;57,7490959;9,2628412;35,7647591;4,0130682;6,2187357;2092-06-01
"1051";7;2092;43255,2109375;57,8101807;9,2728138;35,8017426;4,0170121;6,2217226;2092-07-01
"1052";8;2092;43289,7265625;57,8663864;9,2819624;35,8385658;4,0202661;6,2246518;2092-08-01
"1053";9;2092;43321,7773438;57,9185715;9,2904587;35,8706322;4,0233631;6,2273655;2092-09-01
"1054";10;2092;43323,0078125;57,9201012;9,290597;35,8706322;4,023438;6,2275863;2092-10-01
"1055";11;2092;43324,2382812;57,9201012;9,290597;35,8706284;4,0234466;6,2276092;2092-11-01
"1056";12;2092;43325,46875;57,9201012;9,290597;35,8706245;4,0234494;6,2276173;2092-12-01
"1057";1;2093;43326,6992188;57,9201012;9,290597;35,8706245;4,0234523;6,2276225;2093-01-01
"1058";2;2093;43327,9296875;57,9201012;9,290597;35,8706245;4,0234575;6,2276316;2093-02-01
"1059";3;2093;43330,3945312;57,9201012;9,290597;35,8706245;4,0234818;6,2276659;2093-03-01
"1060";4;2093;43361,2148438;57,9244118;9,2910776;35,8723526;4,024508;6,2289782;2093-04-01
"1061";5;2093;43422,8515625;57,9871368;9,3016167;35,9115448;4,0311174;6,2380018;2093-05-01
"1062";6;2093;43462,3007812;58,0480766;9,3115425;35,948307;4,0341802;6,2405157;2093-06-01
"1063";7;2093;43501,75;58,1091652;9,3215151;35,9852905;4,0381246;6,2434573;2093-07-01
"1064";8;2093;43536,265625;58,1653671;9,3306637;36,0221138;4,041378;6,2463527;2093-08-01
"1065";9;2093;43568,3164062;58,2175598;9,339159;36,0541763;4,0444756;6,2490501;2093-09-01
"1066";10;2093;43569,546875;58,2190819;9,3392973;36,0541801;4,0445504;6,249269;2093-10-01
"1067";11;2093;43570,7773438;58,2190819;9,3392973;36,0541763;4,0445585;6,2492933;2093-11-01
"1068";12;2093;43572,0078125;58,2190819;9,3392973;36,0541725;4,0445619;6,2493005;2093-12-01
"1069";1;2094;43573,2382812;58,2190819;9,3392973;36,0541725;4,0445642;6,2493062;2094-01-01
"1070";2;2094;43574,46875;58,2190819;9,3392973;36,0541725;4,04457;6,2493148;2094-02-01
"1071";3;2094;43576,9335938;58,2190819;9,3392973;36,0541725;4,0445938;6,2493496;2094-03-01
"1072";4;2094;43607,7539062;58,2233925;9,3397789;36,0559006;4,04562;6,2506614;2094-04-01
"1073";5;2094;43669,390625;58,2861137;9,350318;36,0950928;4,0522294;6,2596846;2094-05-01
"1074";6;2094;43708,8359375;58,3470497;9,3602428;36,131855;4,0552926;6,2639151;2094-06-01
"1075";7;2094;43748,2851562;58,4081345;9,3702164;36,1688385;4,059236;6,2668924;2094-07-01
"1076";8;2094;43782,8046875;58,464344;9,379365;36,2056618;4,06249;6,2697983;2094-08-01
"1077";9;2094;43814,8515625;58,5165405;9,3878603;36,2377243;4,0655875;6,2729616;2094-09-01
"1078";10;2094;43816,0859375;58,5180702;9,3879986;36,2377281;4,0656629;6,2731805;2094-10-01
"1079";11;2094;43817,3125;58,5180702;9,3879986;36,2377205;4,065671;6,2732038;2094-11-01
"1080";12;2094;43818,546875;58,518074;9,3879986;36,2377167;4,0656743;6,2732115;2094-12-01
"1081";1;2095;43819,7734375;58,518074;9,3879986;36,2377167;4,0656772;6,2732172;2095-01-01
"1082";2;2095;43821,0078125;58,518074;9,3879976;36,2377167;4,0656819;6,2732258;2095-02-01
"1083";3;2095;43823,4726562;58,518074;9,3879976;36,2377167;4,0657063;6,2732606;2095-03-01
"1084";4;2095;43854,2929688;58,5223885;9,3884783;36,2394485;4,0667329;6,2745733;2095-04-01
"1085";5;2095;43915,9296875;58,5851059;9,3990164;36,2786369;4,0733423;6,2835946;2095-05-01
