"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"75";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;3;0,6421404;0,3879855;0,7867284;2,0690618;0,084619;0,07031;0,2888076;3,1556387;0,0173267;2,5474005;0,0009315;0,5834365;NA;NA;NA;NA;1;2011-03-01
"76";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;4;0,3765627;0,2274462;0,3839381;0,9788231;0,0257263;0,0247765;0,108656;1,1778461;0,003977;1,8080813;0,0013089;0,5460113;NA;NA;NA;NA;1;2011-04-01
"77";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;5;0,3675772;0,2219472;0,289094;0,6801814;0;0;0,055309;0,6834264;0;1,9201727;0,0023364;0,6227723;NA;NA;NA;NA;1;2011-05-01
"78";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;6;0,373593;0,22551;0,2428266;0,5410658;0;0;0,0466536;0,5223626;0,0132869;1,8648148;0,0032032;0,7424367;NA;NA;NA;NA;1;2011-06-01
"79";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;7;0;0;0;0;0;0;0;0;0;0;0,0109847;0;NA;NA;NA;NA;1;2011-07-01
"80";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;8;0;0;0;0;0;0;0;0;0;0;3,65e-05;0;NA;NA;NA;NA;1;2011-08-01
"81";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;9;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;1;2011-09-01
"82";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;10;0,3181345;0,1919952;0,1341764;0,3691334;0,0039529;0,0036484;0,0193102;0,4022455;0,0024372;0,8641303;0;0,721121;NA;NA;NA;NA;1;2011-10-01
"83";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;11;2,019511;1,2212551;2,3228014;5,3702855;0,0966991;0,0951621;0,8456092;11,5548992;0,0303534;4,6108027;0,0007543;4,657485;NA;NA;NA;NA;1;2011-11-01
"84";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;12;0,8975354;0,5428484;1,1401269;2,8137155;0,0563107;0,0561335;0,4568755;6,1244016;0,0209658;1,8386141;0,0007048;0,8323805;NA;NA;NA;NA;1;2011-12-01
"85";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;1;0,9459636;0,5721886;1,4651897;4,2718143;0,0605501;0,0793725;0,703178;8,076931;0,0248854;1,9620326;0,0004491;0,46561;NA;NA;NA;NA;1;2012-01-01
"86";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;2;0,274882;0,166207;0,3539801;1,0068046;0,0315232;0,0261679;0,1425311;1,0197842;0,0108903;1,4993372;0,0008439;0,2976112;NA;NA;NA;NA;1;2012-02-01
"87";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;3;0,5970395;0,3609177;0,7330523;1,7123338;0,0533835;0,0649076;0,2798676;2,5357814;0,0178605;2,5583541;0,0010001;0,6048796;NA;NA;NA;NA;1;2012-03-01
"88";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;4;0,4042117;0,2442696;0,38434;0,8494337;0,0213304;0,0240488;0,1060396;1,1491181;0,0046103;1,8156385;0,0014774;0,5587856;NA;NA;NA;NA;1;2012-04-01
"89";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;5;0,3736596;0,2257057;0,2816014;0,5967933;0;0;0,0600639;0,5544464;0;1,9260443;0,0023364;0,6252289;NA;NA;NA;NA;1;2012-05-01
"90";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;6;0,3627667;0,2190609;0,2311876;0,4552909;0;0;0,0493634;0,3358046;0,0134233;1,8693179;0,0032478;0,7440621;NA;NA;NA;NA;1;2012-06-01
"91";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;7;0;0;0;0;0;0;0;0;0;0;0,0113907;0;NA;NA;NA;NA;1;2012-07-01
"92";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;8;0;0;0;0;0;0;0;0;0;0;5,85e-05;0;NA;NA;NA;NA;1;2012-08-01
"93";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;9;0;0;0;0;0;0;0;0;0;0;7,2e-06;0;NA;NA;NA;NA;1;2012-09-01
"94";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;10;0,2449775;0,1479995;0,1138026;0,207421;0,0036787;0,0033341;0,0186009;0,2145309;0,0032842;0,8661003;0,0008059;0,7672526;NA;NA;NA;NA;1;2012-10-01
"95";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;11;2,2470715;1,3584076;2,365027;6,8046989;0,1027987;0,0981018;0,8330905;9,8236771;0,0260305;4,6271677;0;4,7170372;NA;NA;NA;NA;1;2012-11-01
"96";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2012;12;0,7156872;0,4327937;0,9836147;2,946089;0,0471668;0,0520968;0,4503204;5,4071298;0,0203899;1,8487794;0,0005984;0,8135388;NA;NA;NA;NA;1;2012-12-01
"97";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2013;1;0,8403855;0,5084368;1,3350018;4,3731623;0,0685368;0,0838325;0,695228;7,8662286;0,0256059;1,9730076;0,0005102;0,5052656;NA;NA;NA;NA;1;2013-01-01
"98";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2013;2;0,3482892;0,2106689;0,3850586;1,1804578;0,0244766;0,0309719;0,1436274;1,724427;0,0114624;1,5069005;0,0010961;0,3164617;NA;NA;NA;NA;1;2013-02-01
"99";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2013;3;0,697953;0,4221356;0,7658927;2,2957091;0,0675973;0,076037;0,297395;3,719146;0,0169566;2,5696275;0,0009572;0,5739622;NA;NA;NA;NA;1;2013-03-01
