"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"73";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;1;0,65909;0,5472301;0,8602797;1,7891204;0,5174977;0,02568;1,1817018;2,9794807;0,1326741;6,8662162;1,3e-06;1,447807;NA;NA;NA;NA;1;2011-01-01
"74";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;2;0,5865765;0,4845303;0,7313555;1,4977082;0,5243862;0,023694;0,9652529;2,4498436;0,1057402;5,8939161;1,5e-06;1,2333311;NA;NA;NA;NA;1;2011-02-01
"75";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;3;1,2048931;0,9894713;1,454963;3,2331717;0,763555;0,055113;1,8692771;6,8670859;0,1930162;9,5699224;1,6e-06;1,8079151;NA;NA;NA;NA;1;2011-03-01
"76";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;4;0,7659216;0,6272002;0,908808;1,9724746;0,6329809;0,0352002;1,1281954;3,3249187;0,1654917;8,3121862;1,8e-06;2,2526999;NA;NA;NA;NA;1;2011-04-01
"77";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;5;0,3500725;0,2871327;0,2600932;0,5396668;0,3679908;0,0087764;0,1851448;0,6262469;0,1060213;5,1546073;6,7e-06;1,571293;NA;NA;NA;NA;1;2011-05-01
"78";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;6;0,1777506;0,1451928;0,0841024;0,1656698;0,1877065;0,0024846;0,0385477;0,1392136;0,0571879;2,8944185;4,37e-05;0,790704;NA;NA;NA;NA;1;2011-06-01
"79";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;7;0;0;0;0;0;0;0;0;0;0;0,0002555;0;NA;NA;NA;NA;1;2011-07-01
"80";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;8;0;0;0;0;0;0;0;0;0;0;8,33e-05;0;NA;NA;NA;NA;1;2011-08-01
"81";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;9;0;0;0;0;0;0;0;0;0;0;2,57e-05;0;NA;NA;NA;NA;1;2011-09-01
"82";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;10;3,1292424;2,6481073;1,2799886;2,4973266;3,6376233;0,0143689;0,5079122;2,7801967;0,2374178;38,9509315;4,2e-05;21,6215611;NA;NA;NA;NA;1;2011-10-01
"83";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;11;2,6269827;2,2255151;1,8271091;3,6721237;3,0092459;0,0266804;1,2478765;5,7200174;0,1630026;31,2946491;7,3e-06;16,5463028;NA;NA;NA;NA;1;2011-11-01
"84";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2011;12;1,0248463;0,8671706;1,0813595;2,2968271;0,9316958;0,0184814;1,1273861;4,6195745;0,0962989;9,8568773;2,6e-06;4,3132553;NA;NA;NA;NA;1;2011-12-01
"85";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;1;0,9577053;0,806076;1,3185023;2,9579804;0,5604301;0,0294858;1,8042039;6,1982527;0,135654;7,9529757;1,3e-06;2,2022846;NA;NA;NA;NA;1;2012-01-01
"86";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;2;0,4193544;0,3510495;0,5470929;1,1333472;0,4767488;0,013898;0,7110158;1,3277605;0,1199656;6,1030941;2e-06;1,1607928;NA;NA;NA;NA;1;2012-02-01
"87";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;3;0,9418195;0,7857026;1,3646505;2,9779296;0,6319683;0,0426418;1,9765668;5,5040002;0,1616984;9,1706953;1,4e-06;1,8928586;NA;NA;NA;NA;1;2012-03-01
"88";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;4;0,7774073;0,6446509;0,8134245;1,7537836;0,6756807;0,0275904;0,8397643;2,8766506;0,2364109;10,7449217;3,5e-06;2,0121889;NA;NA;NA;NA;1;2012-04-01
"89";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;5;0,5877049;0,486961;0,464374;0,9173389;0,6253266;0,0149018;0,3380133;0,8945801;0,2082693;10,4677;1e-05;2,3909574;NA;NA;NA;NA;1;2012-05-01
"90";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;6;0,6228568;0,5135571;0,3555798;0,6387375;0,7050765;0,0107288;0,1888161;0,3856669;0,2087802;11,1323996;2,91e-05;2,7052214;NA;NA;NA;NA;1;2012-06-01
"91";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;7;0,0464692;0,0379835;0,0157621;0,0273878;0,047871;0,0003979;0,004439;0,0124717;0,0156917;0,866801;0,000358;0,1979553;NA;NA;NA;NA;1;2012-07-01
"92";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;8;0;0;0;0;0;0;0;0;0;0;0,0001294;0;NA;NA;NA;NA;1;2012-08-01
"93";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;9;0;0;0;0;0;0;0;0;0;0;4,79e-05;0;NA;NA;NA;NA;1;2012-09-01
"94";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2012;10;3,4012361;2,9103041;2,1469688;4,2733736;3,4569843;0,0301494;1,2350692;7,1721077;0,3471657;45,6007576;1,18e-05;21,7752762;NA;NA;NA;NA;1;2012-10-01
