YEAR;Month;PP N mol/m�;PP Ca mol/m�;PP Mg mol/m�;PP K mol/m�;PP S mol/m�;PP P mol/m�;PU N mol/m�;PU Ca mol/m�;PU Mg mol/m�;PU K mol/m�;PU S mol/m�;PU P mol/m�;AU N mol/m�;AU Ca mol/m�;AU Mg mol/m�;AU K mol/m�;AU S mol/m�;AU P mol/m�;PA N mol/m�;PA Ca mol/m�;PA Mg mol/m�;PA K mol/m�;PA S mol/m�;PA P mol/m�;AA N mol/m�;AA Ca mol/m�;AA Mg mol/m�;AA K mol/m�;AA S mol/m�;AA P mol/m�
        2014;           9;      0.0000000;   1958.9472656;   1197.9722900;   1398.5489502;    334.3312073;      0.0000000;  10529.4853516;   4319.6367188;   1240.5544434;   3437.3395996;    530.6325684;    486.5563965;  10529.4882812;   4319.6367188;   1240.5546875;   4782.4321289;    530.6325073;    298.6282654;  14305.9345703;   3891.1416016;    997.0745850;   2903.1960449;    505.0992126;    853.6213989;  13842.8154297;   3891.1416016;    997.0745850;   2903.1960449;    505.0992126;    464.8377075
        2014;          10;      0.0000000;    786.1081543;    679.8189697;   -145.3811035;    120.7679749;     36.8786621;    404.9802246;      0.0000000;      0.0000000;      0.0000000;    102.0447311;     93.5685425;    404.9801941;      0.0000000;      0.0000000;   1341.9802246;    102.0447235;     91.3992538;  11831.8115234;   1172.8391113;    518.1533203;   1543.9301758;    315.6079407;    553.9938354;  10399.7861328;   1172.8391113;    518.1533203;   1543.9301758;    315.6079407;    553.9938354
        2014;          11;      0.0000000;      0.0000000;      0.0000000;  -1318.2249756;      0.0000000;      0.0000000;    404.9802246;      0.0000000;      0.0000000;      0.0000000;     40.8178940;     37.4274178;    404.9801941;      0.0000000;      0.0000000;   1318.2249756;     40.8178864;     37.4274216;  34893.8203125;   3264.4414062;   1498.9777832;   4471.7993164;    921.0664673;   1619.3630371;   4276.0278320;    786.1081543;    679.8189697;   1172.8438721;    161.5858612;    268.6488037
        2014;          12;      0.0000000;      0.0000000;      0.0000000;  -1321.2896729;      0.0000000;      0.0000000;    404.9802246;      0.0000000;      0.0000000;      0.0000000;     20.4089470;     18.7137089;    404.9801941;      0.0000000;      0.0000000;   1321.2896729;     20.4089432;     18.7137108;  13645.2128906;   1337.3049316;    595.2770386;   1774.1529541;    363.2160645;    637.7654419;   1811.6668701;      0.0000000;      0.0000000;      3.0646973;     20.4089432;     89.6051788
        2015;           1;      0.0000000;      0.0000000;      0.0000000;  -1313.8079834;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     20.5563908;     18.8330765;    407.9442444;      0.0000000;      0.0000000;   1313.8079834;     20.5563869;     18.8330784;  27841.3652344;   2624.2614746;   1198.9211426;   3576.0678711;    735.9007568;   1293.4868164;   1410.0433350;      0.0000000;      0.0000000;     -7.4816895;     20.5563869;     69.3349304
        2015;           2;      0.0000000;      0.0000000;      0.0000000;  -1308.3256836;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     41.1127815;     37.6661530;    407.9442444;      0.0000000;      0.0000000;   1308.3256836;     41.1127739;     37.6661568;  32548.8417969;   3051.2045898;   1399.1295166;   4173.7124023;    859.4884644;   1510.9526367;   1605.8298340;      0.0000000;      0.0000000;     -5.4822998;     41.1127739;     98.0338287
        2015;           3;      0.0000000;      0.0000000;      0.0000000;  -1301.8414307;      0.0000000;      0.0000000;    815.8885498;      0.0000000;      0.0000000;      0.0000000;    102.7819595;     94.1653824;    815.8884888;      0.0000000;      0.0000000;   1301.8414307;    102.7819595;     94.1653900;  37970.9414062;   3642.1572266;   1644.5621338;   4903.5112305;   1006.8051147;   1768.7624512;   2033.1008301;      0.0000000;      0.0000000;     -6.4842529;    102.7819595;    155.5048828
        2015;           4;      0.0000000;      0.0000000;      0.0000000;  -1295.2354736;      0.0000000;      0.0000000;  10198.6074219;    620.1110229;    178.4376984;    494.6093445;    513.9097900;    470.8269043;  10198.6083984;    620.1110229;    178.4376984;   1789.8448486;    513.9097900;    470.8269043;  50849.6953125;   7091.7226562;   2533.4157715;   7491.4316406;   1459.1699219;   2532.3281250;  11002.8027344;    620.1110229;    178.4376984;    488.0034180;    513.9097900;    511.3497314
        2015;           5;   2597.4746094;      0.0000000;      0.0000000;  -1298.1853027;    272.0662231;      0.0000000;  20397.2148438;   4960.8881836;   1427.5015869;   3956.8747559;   1027.8195801;    941.6538086;  20397.2167969;   4960.8881836;   1427.5015869;   5255.0595703;   1027.8195801;    941.6539307;  19326.1210938;   6712.6274414;   1563.5068359;   4525.0532227;    755.7533569;   1259.3533936;  19326.1210938;   4960.8881836;   1427.5015869;   3959.8242188;    755.7533569;   1018.5933228
        2015;           6;    982.7470703;    324.9614258;    267.4921875;   -713.0671387;    203.9185181;      0.0000000;  13054.2167969;   4960.8881836;   1427.5015869;   3956.8747559;    513.9097900;    470.8269043;  13054.2158203;   4960.8881836;   1427.5015869;   5253.3476562;    513.9097900;    330.3778992;  16115.8486328;   4635.9267578;   1160.0093994;   3371.7561035;    582.0574951;    979.0881348;  16115.8486328;   4635.9267578;   1160.0093994;   3371.7561035;    582.0574951;    403.2654114
        2015;           7;      0.0000000;    677.2861328;    547.8157959;    -89.6461182;    287.5861816;      0.0000000;  13054.2167969;   4960.8881836;   1427.5015869;   3956.8747559;    657.8045044;    602.6584473;  13054.2158203;   4960.8881836;   1427.5015869;   5259.8515625;    657.8043823;    357.6550903;  15814.1435547;   4608.5634766;   1147.1779785;   3333.4528809;    574.1367188;    965.1506348;  15121.4394531;   4608.5634766;   1147.1779785;   3333.4528809;    574.1367188;    411.9701843
        2015;           8;      0.0000000;   1667.1794434;   1000.3751831;   1036.5432129;    337.4845581;      0.0000000;  11422.4404297;   4960.8881836;   1427.5015869;   3956.8747559;    534.4661865;    489.6599731;  11422.4404297;   4960.8881836;   1427.5015869;   5267.5019531;    534.4661255;    324.6544495;  13159.3007812;   3970.9948730;    974.9421997;   2830.6853027;    484.5677490;    813.1825562;  13004.3691406;   3970.9948730;    974.9421997;   2830.6853027;    484.5677490;    403.5025635
        2015;           9;      0.0000000;   2133.5498047;   1256.4191895;   1608.4719238;    367.8481140;      0.0000000;  10606.5517578;   4340.7773438;   1249.0638428;   3462.2651367;    534.4661865;    489.6599731;  10606.5517578;   4340.7773438;   1249.0638428;   4774.5283203;    534.4661255;    278.6152039;  14281.8115234;   3874.4072266;    993.0197144;   2890.3359375;    504.1025696;    850.3751831;  13833.6025391;   3874.4072266;    993.0197144;   2890.3359375;    504.1025696;    438.9404297
        2015;          10;      0.0000000;    950.8293457;    733.4862671;     50.3033447;    152.0137939;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;    102.7819595;     94.1653824;    407.9442444;      0.0000000;      0.0000000;   1309.7185059;    102.7819595;     75.7509232;  11946.9326172;   1182.7204590;    522.9329224;   1558.1685791;    318.6162720;    559.2299805;  10146.2021484;   1182.7204590;    522.9329224;   1558.1685791;    318.6162720;    557.5202637
        2015;          11;      0.0000000;      0.0000000;      0.0000000;  -1287.4981689;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     41.1127815;     37.6661530;    407.9442444;      0.0000000;      0.0000000;   1287.4981689;     41.1127739;     37.6661568;  35246.2382812;   3295.8442383;   1513.8494873;   4516.1640625;    930.3045654;   1635.5611572;   4179.7587891;    950.8293457;    733.4862671;   1337.8015137;    193.1265717;    225.3090515
        2015;          12;      0.0000000;      0.0000000;      0.0000000;  -1294.2181396;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     20.5563908;     18.8330765;    407.9442444;      0.0000000;      0.0000000;   1294.2181396;     20.5563869;     18.8330784;  13778.9980469;   1348.8791504;    600.8504639;   1790.7609863;    366.7144165;    643.8638306;   1778.6075439;      0.0000000;      0.0000000;      6.7199707;     20.5563869;     87.1758575
