"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,8505461;0;0;0;0;0;0;1,460744;0,8410073;0,1801562;0,234051;2,2293327;6,933907;0,1808583;NA;2036;9,7398653;4,8584414;1,0758201;4,6867466;1,3067338;0,9178365;0;0;0;0;0;0;6,7248101;2,2785349;0,7366573;2,3239014;0,5212741;0,8945125;-2,908442;-0,0108038;-0,0065519;-0,0103201;1,9312375;1,3630521;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,250792;0;0;0;0;0;0;1,4752375;0,8490658;0,1818635;0,2362015;2,2461174;7,0058012;0,1806894;NA;2037;11,514596;6,0434494;1,3527355;5,8626928;1,4545276;1,1468564;0;0;0;0;0;0;5,6104245;1,9489288;0,6240319;1,9589444;0,4413274;0,7498758;-0,9801335;-0,0106896;-0,0064826;-0,0101476;1,9239967;1,582302;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,7117168;0;0;0;0;0;0;1,494181;0,8591093;0,1830247;0,2378949;2,2586792;7,090518;0,180774;NA;2038;12,6661539;7,2210999;1,5940683;6,9586716;1,5979382;1,3335472;0;0;0;0;0;0;4,6857023;1,6692108;0,5293201;1,6527702;0,3741983;0,6292145;1,6858298;-0,010586;-0,0064198;-0,0100234;1,916689;1,761917;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,8481454;0;0;0;0;0;0;1,5313534;0,8777962;0,1829817;0,2389076;2,2637196;7,2369742;0,1816356;NA;2039;25,1376114;10,2120647;2,4082355;11,7612829;2,3721211;2,9999835;12,7662687;3,7000003;1,1927369;3,9637091;0,7130554;1,5001823;4,7531037;1,6736268;0,5276247;1,6522245;0,3644214;0,6266324;9,695241;-0,0101796;-0,006369;-0,009865;1,9093239;3,4165926;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,1593962;0;0;0;0;0;0;1,5675792;0,895301;0,1813337;0,2383425;2,2553811;7,3659925;0,1830083;NA;2040;25,5150375;10,1803064;3,1122329;12,4757013;3,3754189;3,1177812;12,766264;3,6999989;1,1927365;4,0644698;0,7130553;1,5001818;6,2174845;2,0807929;0,6568569;2,0984662;0,4343604;0,7895299;14,1024704;-0,0089684;-0,0063597;-0,0098078;1,9018488;3,522506;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,5389574;0;0;0;0;0;0;1,5921305;0,9070942;0,1801053;0,2377899;2,2484651;7,4522533;0,1839829;NA;2041;26,1168938;9,7499056;3,2342854;13,1249828;3,2554848;3,1927269;12,7662687;3,6999996;1,1927373;4,0801244;0,7130554;1,4805483;7,4189463;2,4105949;0,7619866;2,4717147;0,491086;0,9219995;14,7560043;-0,0082919;-0,0063673;-0,0098081;1,8942971;3,5839515;NA
"38";"        2042";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,888809;0;0;0;0;0;0;1,6108197;0,9160096;0,1790896;0,2372714;2,2423928;7,5170541;0,1847681;NA;2042;29,4053497;9,6595917;3,2362025;14,7200098;2,7055671;3,6321073;9,507597;2,7161736;0,8882836;3,0761275;0,5310435;1,0982882;8,3541012;2,6609187;0,8427254;2,764854;0,5342211;1,0206102;16,2907906;-0,0079298;-0,0063763;-0,0098192;1,886736;4,0088496;NA
"39";"        2043";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,3042996;0;0;0;0;0;0;1,6132125;0,9171092;0,1789731;0,237259;2,2419281;7,525208;0,1849437;NA;2043;31,4406166;9,3477764;2,5403781;16,206419;2,3080566;4,0255346;11,4091177;3,1306117;1,0659403;3,8185949;0,6372522;1,3230584;8,7535095;2,7398932;0,8739086;2,9011326;0,5485526;1,0591233;17,7719097;-0,0074825;-0,0063741;-0,0098036;1,8792466;4,3889976;NA
"40";"        2044";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,4433527;0;0;0;0;0;0;1,6143544;0,9173629;0,1784617;0,2368727;2,2381952;7,5248928;0,1852662;NA;2044;35,36343;9,2692566;2,461251;18,3495731;2,337064;4,6152649;15,2121553;4,0568252;1,4212539;5,2104788;0,8496696;1,7683431;9,5710115;2,9165759;0,9446479;3,1953554;0,587215;1,147925;20,2663898;-0,0070006;-0,0063725;-0,0097793;1,871915;4,9636354;NA
"41";"        2045";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;3,4226685;0;0;0;0;0;0;1,6104836;0,9149425;0,1774765;0,2359072;2,2299571;7,5011292;0,1855645;NA;2045;30,534399;7,432714;2,2065229;14,6930838;1,8222685;2,0853875;17,4939823;4,5483479;1,6344417;6,110743;0,9771199;2,0378482;10,7857428;3,1858647;1,0529799;3,6403875;0,6489193;1,2844111;19,7806988;-0,0061609;-0,0063826;-0,0097432;1,8645211;2,4959006;NA
