"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"817";1;2073;853,2650757;1,3894147;0,222119;0,8722066;0,0959533;0,1754716;2073-01-01
"818";2;2073;856,178833;1,3941591;0,222119;0,8722105;0,0959583;0,1754801;2073-02-01
"819";3;2073;862,0063477;1,4016442;0,222119;0,8722187;0,0959806;0,1755186;2073-03-01
"820";4;2073;934,8505859;1,4087865;0,2228019;0,8747248;0,0971297;0,177565;2073-04-01
"821";5;2073;1080,5390625;1,5488293;0,2408441;0,942515;0,1054746;0,19306;2073-05-01
"822";6;2073;1173,7796631;1,7006576;0,2655575;1,0419822;0,1147632;0,2115993;2073-06-01
"823";7;2073;1267,0202637;1,8524859;0,2902709;1,1414493;0,1256825;0,2287321;2073-07-01
"824";8;2073;1348,605835;1,9853356;0,3118951;1,2284832;0,135237;0,2433831;2073-08-01
"825";9;2073;1424,3638916;2,1086962;0,3319748;1,3093002;0,1441091;0,2576573;2073-09-01
"826";10;2073;1427,27771;2,1134405;0,3327471;1,3124086;0,1444503;0,2583699;2073-10-01
"827";11;2073;1430,1915283;2,118185;0,3335194;1,3155168;0,1446608;0,2585058;2073-11-01
"828";12;2073;1433,1053467;2,1229298;0,3342917;1,3186253;0,1447304;0,2586301;2073-12-01
"829";1;2074;1437,4760742;2,1255076;0,3344809;1,31925;0,1447342;0,258637;2074-01-01
"830";2;2074;1441,8468018;2,1255076;0,3344809;1,3192552;0,1447416;0,2586505;2074-02-01
"831";3;2074;1450,5881348;2,1255076;0,3344809;1,3192656;0,1447743;0,258711;2074-03-01
"832";4;2074;1559,8544922;2,135931;0,3355209;1,3231225;0,1464814;0,2618935;2074-04-01
"833";5;2074;1778,387207;2,3490498;0,363852;1,4303355;0,1594072;0,2865246;2074-05-01
"834";6;2074;1918,2480469;2,576792;0,4009221;1,5795364;0,173569;0,3145132;2074-06-01
"835";7;2074;2058,1088867;2,8045349;0,4379922;1,7287372;0,1899481;0,3345932;2074-07-01
"836";8;2074;2180,4870605;3,0038095;0,4704286;1,859288;0,2042798;0,3548649;2074-08-01
"837";9;2074;2294,1240234;3,1888504;0,5005481;1,9805138;0,2175879;0,3720847;2074-09-01
"838";10;2074;2298,4946289;3,1959672;0,5017065;1,9851763;0,2180997;0,3731536;2074-10-01
"839";11;2074;2302,8654785;3,2030842;0,5028651;1,989839;0,2183695;0,3733086;2074-11-01
"840";12;2074;2307,236084;3,2102015;0,5040235;1,9945014;0,2184581;0,3734789;2074-12-01
"841";1;2075;2313,0637207;3,2137804;0,504297;1,9953911;0,2184633;0,3734892;2075-01-01
"842";2;2075;2318,8911133;3,2137804;0,504297;1,9953983;0,2184737;0,3735093;2075-02-01
"843";3;2075;2330,5463867;3,2137809;0,504297;1,9954127;0,2185198;0,3735982;2075-03-01
"844";4;2075;2476,2348633;3,2280056;0,5057759;2,0009513;0,2209107;0,3781955;2075-04-01
"845";5;2075;2767,6118164;3,5326562;0,5485454;2,164175;0,2405484;0,4162287;2075-05-01
"846";6;2075;2954,0930176;3,8363128;0,5979723;2,3631094;0,2597249;0,4371432;2075-06-01
"847";7;2075;3140,5742188;4,1399698;0,6473991;2,5620439;0,2815637;0,4596289;2075-07-01
"848";8;2075;3303,7453613;4,4056692;0,6906476;2,7361114;0,3006727;0,4839471;2075-08-01
"849";9;2075;3455,2614746;4,6523905;0,7308069;2,8977458;0,3184167;0,5042349;2075-09-01
"850";10;2075;3461,0891113;4,6618795;0,7323515;2,9039624;0,3190992;0,5054955;2075-10-01
"851";11;2075;3466,916748;4,6713691;0,733896;2,9101791;0,3194268;0,5056882;2075-11-01
"852";12;2075;3472,7443848;4,6808581;0,7354406;2,9163961;0,3195324;0,5059003;2075-12-01
"853";1;2076;3479,5805664;4,6853452;0,7357944;2,9175346;0,3195391;0,5059138;2076-01-01
"854";2;2076;3486,4169922;4,6853452;0,7357945;2,9175441;0,3195525;0,5059405;2076-02-01
"855";3;2076;3500,0891113;4,6853456;0,7357945;2,9175637;0,3196113;0,5060568;2076-03-01
"856";4;2076;3670,9926758;4,7027783;0,737673;2,92467;0,3226301;0,5119674;2076-04-01
"857";5;2076;4012,800293;5,0956287;0,7964739;3,1508303;0,3502322;0,5656645;2076-05-01
"858";6;2076;4231,5571289;5,4518414;0,8544554;3,3841956;0,3730639;0,5873482;2076-06-01
"859";7;2076;4450,3134766;5,8080544;0,9124369;3,6175611;0,3986825;0,6112074;2076-07-01
"860";8;2076;4641,7255859;6,11974;0,9631706;3,8217556;0,4210988;0,6358376;2076-08-01
"861";9;2076;4819,4658203;6,4091635;1,0102805;4,0113649;0,441914;0,656623;2076-09-01
"862";10;2076;4826,3017578;6,4202952;1,0120925;4,0186577;0,4427145;0,6581432;2076-10-01
"863";11;2076;4833,1381836;6,4314275;1,0139045;4,0259504;0,4430773;0,6583576;2076-11-01
"864";12;2076;4839,9746094;6,4425588;1,0157163;4,0332432;0,4431914;0,6585931;2076-12-01
"865";1;2077;4847,5947266;6,448246;1,0161753;4,0347099;0,4432002;0,6586112;2077-01-01
"866";2;2077;4855,215332;6,4482465;1,0161753;4,0347233;0,4432181;0,6586476;2077-02-01
"867";3;2077;4870,4570312;6,448247;1,0161753;4,0347495;0,4432961;0,6588037;2077-03-01
"868";4;2077;5060,9726562;6,469934;1,0185971;4,0439787;0,4471999;0,6665031;2077-04-01
"869";5;2077;5442,0039062;6,989018;1,105901;4,3835511;0,4911563;0,7513295;2077-05-01
"870";6;2077;5685,8637695;7,3861079;1,1705362;4,6436954;0,516888;0,7820354;2077-06-01
"871";7;2077;5929,7236328;7,7831969;1,2351713;4,9038405;0,5454463;0,8046256;2077-07-01
"872";8;2077;6143,1010742;8,1306496;1,2917271;5,1314669;0,570435;0,8295627;2077-08-01
"873";9;2077;6341,2373047;8,4532833;1,344243;5,3428349;0,5936388;0,852056;2077-09-01
"874";10;2077;6348,8579102;8,4656925;1,3462631;5,3509655;0,5945312;0,8535231;2077-10-01
"875";11;2077;6356,4790039;8,4781027;1,3482828;5,3590946;0,5949218;0,8537521;2077-11-01
"876";12;2077;6364,0996094;8,4905128;1,3503029;5,3672237;0,5950424;0,8540036;2077-12-01
"877";1;2078;6372,0561523;8,497014;1,3508343;5,3689108;0,5950527;0,854025;2078-01-01
"878";2;2078;6380,0126953;8,497014;1,3508343;5,368928;0,5950739;0,8540682;2078-02-01
"879";3;2078;6395,9267578;8,497015;1,3508343;5,3689604;0,5951653;0,8542515;2078-03-01
"880";4;2078;6594,8476562;8,521246;1,3536072;5,3795838;0,5996536;0,863104;2078-04-01
"881";5;2078;6992,6894531;9,1298656;1,4590551;5,8039932;0,6462448;0,9528881;2078-05-01
"882";6;2078;7247,3076172;9,5444746;1,5265416;6,0756154;0,6760631;0,9775361;2078-06-01
"883";7;2078;7501,9262695;9,9590826;1,5940282;6,3472376;0,7058815;0,998126;2078-07-01
"884";8;2078;7724,7172852;10,3218641;1,6530792;6,5849066;0,7319727;1,0211611;2078-08-01
"885";9;2078;7931,5947266;10,6587324;1,7079118;6,8055997;0,7562001;1,0427228;2078-09-01
"886";10;2078;7939,5512695;10,67169;1,710021;6,8140874;0,7571319;1,0441637;2078-10-01
"887";11;2078;7947,5078125;10,6846466;1,71213;6,8225751;0,7578125;1,0443901;2078-11-01
"888";12;2078;7955,4643555;10,6976042;1,714239;6,8310637;0,757934;1,0446389;2078-12-01
"889";1;2079;7963,3095703;10,704812;1,7148944;6,8330569;0,7579458;1,0446628;2079-01-01
"890";2;2079;7971,1542969;10,704812;1,7148944;6,833077;0,7579705;1,0447127;2079-02-01
"891";3;2079;7986,84375;10,704812;1,7148944;6,8331165;0,7580755;1,0449215;2079-03-01
"892";4;2079;8182,9628906;10,7309971;1,7179658;6,844933;0,763093;1,0547585;2079-04-01
"893";5;2079;8575,2011719;11,3385592;1,8219284;7,2633648;0,809028;1,1506883;2079-05-01
"894";6;2079;8826,2324219;11,7473278;1,8884648;7,5311623;0,8384264;1,1861905;2079-06-01
"895";7;2079;9077,2646484;12,1560955;1,955001;7,7989583;0,8678249;1,2045966;2079-07-01
"896";8;2079;9296,9179688;12,5137682;2,0132201;8,0332804;0,8935485;1,2253753;2079-08-01
"897";9;2079;9500,8818359;12,8458939;2,0672808;8,250865;0,9174347;1,2419488;2079-09-01
"898";10;2079;9508,7265625;12,8586683;2,0693598;8,2592335;0,9183534;1,2433158;2079-10-01
"899";11;2079;9516,5712891;12,8714418;2,071439;8,267602;0,9190378;1,2435305;2079-11-01
"900";12;2079;9524,4160156;12,8842154;2,0735183;8,2759714;0,9191549;1,2437664;2079-12-01
"901";1;2080;9532,1494141;12,8923435;2,0742819;8,2782803;0,9191688;1,2437941;2080-01-01
"902";2;2080;9539,8818359;12,8923464;2,0742819;8,278307;0,9191985;1,2438529;2080-02-01
"903";3;2080;9555,3466797;12,8923464;2,0742819;8,2783556;0,9193218;1,244096;2080-03-01
"904";4;2080;9748,6640625;12,9209862;2,0777278;8,2916517;0,9250136;1,2549208;2080-04-01
"905";5;2080;10135,2988281;13,5257492;2,1802051;8,7041063;0,9702924;1,3494803;2080-05-01
"906";6;2080;10382,7441406;13,9286785;2,2457907;8,9680767;0,9992708;1,4099982;2080-06-01
"907";7;2080;10630,1904297;14,3316088;2,3113763;9,232049;1,0282493;1,4288551;2080-07-01
"908";8;2080;10846,7050781;14,6841717;2,3687634;9,4630232;1,0536053;1,4522592;2080-08-01
"909";9;2080;11047,7548828;15,0115509;2,4220519;9,6774988;1,0771503;1,4726639;2080-09-01
"910";10;2080;11055,4882812;15,0241423;2,4241014;9,6857481;1,0780559;1,4739906;2080-10-01
"911";11;2080;11063,2216797;15,0367336;2,4261508;9,6939955;1,0787457;1,4741982;2080-11-01
"912";12;2080;11070,9550781;15,049325;2,4282005;9,7022438;1,0788604;1,4744262;2080-12-01
"913";1;2081;11078,1269531;15,0582466;2,4290588;9,7048388;1,0788761;1,4744569;2081-01-01
"914";2;2081;11085,3007812;15,0582466;2,4290588;9,7048702;1,0789107;1,4745249;2081-02-01
"915";3;2081;11099,6445312;15,0582466;2,4290588;9,7049313;1,0790516;1,4747999;2081-03-01
"916";4;2081;11278,9541016;15,0880499;2,4327531;9,719245;1,085243;1,4866203;2081-04-01
"917";5;2081;11637,5722656;15,6542454;2,5278046;10,1018114;1,1272407;1,5743276;2081-05-01
"918";6;2081;11867,0878906;16,027977;2,5886376;10,3466539;1,1541191;1,6304603;2081-06-01
"919";7;2081;12096,6025391;16,4017067;2,6494708;10,5914974;1,1809977;1,6480762;2081-07-01
"920";8;2081;12297,4296875;16,7287216;2,7026997;10,8057346;1,2045165;1,6658465;2081-08-01
"921";9;2081;12483,9101562;17,0323792;2,7521262;11,0046692;1,2263553;1,683607;2081-09-01
"922";10;2081;12491,0830078;17,0440578;2,7540274;11,0123215;1,2271954;1,6848298;2081-10-01
"923";11;2081;12498,2558594;17,0557365;2,7559283;11,0199728;1,2278295;1,6850207;2081-11-01
"924";12;2081;12505,4287109;17,0674171;2,7578292;11,0276251;1,2279356;1,6852289;2081-12-01
"925";1;2082;12512,0410156;17,0766525;2,7587283;11,0303326;1,2279527;1,685262;2082-01-01
"926";2;2082;12518,6533203;17,0766525;2,7587283;11,0303707;1,2279913;1,6853372;2082-02-01
"927";3;2082;12531,8769531;17,0766525;2,7587283;11,0304413;1,2281456;1,6856346;2082-03-01
"928";4;2082;12697,1777344;17,1066685;2,7625401;11,0452452;1,2346134;1,6979921;2082-04-01
"929";5;2082;13027,7783203;17,6331139;2,8501658;11,3979254;1,2733299;1,7774477;2082-05-01
"930";6;2082;13239,3632812;17,9776497;2,9062464;11,6236401;1,2981086;1,8212415;2082-06-01
"931";7;2082;13450,9472656;18,3221836;2,9623268;11,8493538;1,3228872;1,8647679;2082-07-01
"932";8;2082;13636,0839844;18,6236496;3,0113971;12,046854;1,3445685;1,8804331;2082-08-01
"933";9;2082;13807,9970703;18,9035835;3,0569627;12,2302465;1,3647012;1,8979583;2082-09-01
"934";10;2082;13814,609375;18,9143486;3,0587156;12,2372999;1,3654755;1,8991066;2082-10-01
"935";11;2082;13821,2216797;18,9251156;3,0604682;12,2443533;1,3660953;1,8992819;2082-11-01
"936";12;2082;13827,8339844;18,9358826;3,0622208;12,2514067;1,3661935;1,8994724;2082-12-01
"937";1;2083;13833,9980469;18,9458466;3,0632181;12,2544432;1,3662124;1,8995087;2083-01-01
"938";2;2083;13840,1611328;18,9458466;3,0632181;12,2544889;1,3662571;1,8995948;2083-02-01
"939";3;2083;13852,4892578;18,9458466;3,0632181;12,2545738;1,3664299;1,8999252;2083-03-01
"940";4;2083;14006,5820312;18,9764729;3,0672145;12,2701311;1,3732985;1,9126556;2083-04-01
"941";5;2083;14314,7695312;19,4707165;3,1488991;12,5988989;1,4093903;1,9791929;2083-05-01
"942";6;2083;14512,0097656;19,791893;3,2011774;12,80931;1,432489;2,0201826;2083-06-01
"943";7;2083;14709,2490234;20,1130695;3,2534559;13,019722;1,4555877;2,0380945;2083-07-01
"944";8;2083;14881,8339844;20,3941002;3,2991991;13,2038326;1,4757992;2,0545814;2083-08-01
"945";9;2083;15042,0908203;20,6550541;3,3416755;13,3747902;1,4945668;2,0677104;2083-09-01
"946";10;2083;15048,2539062;20,6650887;3,3433092;13,3813667;1,4952887;2,0687604;2083-10-01
"947";11;2083;15054,4179688;20,6751289;3,3449426;13,3879404;1,4958811;2,0689228;2083-11-01
"948";12;2083;15060,5810547;20,6851654;3,3465762;13,394516;1,4959733;2,0690987;2083-12-01
"949";1;2084;15066,1835938;20,6942902;3,3475914;13,397625;1,495993;2,0691359;2084-01-01
"950";2;2084;15071,7871094;20,6955357;3,3475914;13,3976784;1,4960413;2,0692275;2084-02-01
"951";3;2084;15082,9941406;20,6955376;3,3475914;13,3977747;1,496223;2,0695705;2084-03-01
"952";4;2084;15223,0800781;20,7252502;3,3515494;13,4132156;1,5031006;2,082494;2084-04-01
"953";5;2084;15503,25;21,1770954;3,4258084;13,7120962;1,5359113;2,1510153;2084-05-01
"954";6;2084;15682,5585938;21,4690723;3,4733343;13,9033804;1,5569102;2,1925142;2084-06-01
"955";7;2084;15861,8671875;21,7610512;3,52086;14,0946617;1,577909;2,2110202;2084-07-01
"956";8;2084;16018,7636719;22,0165291;3,5624447;14,2620354;1,596283;2,224915;2084-08-01
"957";9;2084;16164,4521484;22,2537651;3,6010599;14,4174519;1,6133446;2,2360454;2084-09-01
"958";10;2084;16170,0546875;22,2628899;3,6025453;14,4234304;1,6140008;2,2371089;2084-10-01
"959";11;2084;16175,6582031;22,2720108;3,6040301;14,4294081;1,6145519;2,2372568;2084-11-01
"960";12;2084;16181,2607422;22,2811356;3,6055152;14,4353848;1,6146367;2,237416;2084-12-01
"961";1;2085;16186,3037109;22,2893467;3,6065946;14,4387188;1,6146579;2,2374558;2085-01-01
"962";2;2085;16191,3466797;22,2929039;3,6065946;14,4387827;1,6147145;2,2375615;2085-02-01
"963";3;2085;16201,4335938;22,2929058;3,6065946;14,4388971;1,6149175;2,2379408;2085-03-01
"964";4;2085;16327,5097656;22,3221664;3,6106219;14,4546509;1,6220186;2,2511897;2085-04-01
"965";5;2085;16579,6640625;22,7313213;3,6774547;14,7236423;1,6515483;2,3120184;2085-05-01
"966";6;2085;16741,0410156;22,9941025;3,7202282;14,8957968;1,6704472;2,3378661;2085-06-01
"967";7;2085;16902,4199219;23,2568817;3,7630014;15,0679512;1,6893461;2,3525205;2085-07-01
"968";8;2085;17043,625;23,4868145;3,8004279;15,2185879;1,7058828;2,3652012;2085-08-01
"969";9;2085;17174,7441406;23,7003212;3,8351815;15,3584633;1,7212383;2,3823488;2085-09-01
"970";10;2085;17179,7871094;23,7085342;3,836518;15,3638439;1,7218287;2,3832998;2085-10-01
"971";11;2085;17184,8300781;23,7167416;3,8378549;15,3692236;1,7223364;2,3834331;2085-11-01
"972";12;2085;17189,8730469;23,7249584;3,8391922;15,3746052;1,7224137;2,3835764;2085-12-01
"973";1;2086;17194,5800781;23,7326202;3,8403296;15,3781481;1,7224365;2,3836188;2086-01-01
"974";2;2086;17199,2871094;23,7380867;3,8403296;15,3782282;1,7225022;2,3837404;2086-02-01
"975";3;2086;17208,7011719;23,7380867;3,8403296;15,3783636;1,7227277;2,3841579;2086-03-01
"976";4;2086;17326,3710938;23,7672558;3,8444517;15,3945246;1,7300802;2,3977978;2086-04-01
"977";5;2086;17561,7148438;24,1504765;3,9068294;15,6455841;1,7576413;2,4553556;2086-05-01
"978";6;2086;17712,3339844;24,3957367;3,9467509;15,8062601;1,7752804;2,4921925;2086-06-01
"979";7;2086;17862,953125;24,6409988;3,9866724;15,9669371;1,7929194;2,5111637;2086-07-01
"980";8;2086;17994,7441406;24,8556004;4,0216041;16,1075325;1,8083535;2,5231111;2086-08-01
"981";9;2086;18117,1230469;25,0548763;4,05404;16,238081;1,8226852;2,5354073;2086-09-01
"982";10;2086;18121,8300781;25,0625401;4,0552874;16,243103;1,8232363;2,5363061;2086-10-01
"983";11;2086;18126,5371094;25,0702076;4,0565352;16,2481251;1,8237207;2,5364311;2086-11-01
"984";12;2086;18131,2441406;25,0778713;4,0577826;16,2531471;1,8237938;2,5365651;2086-12-01
"985";1;2087;18135,5039062;25,0848064;4,0589118;16,2568398;1,823818;2,5366099;2087-01-01
"986";2;2087;18139,7617188;25,0917416;4,0589986;16,2569408;1,8238953;2,536752;2087-02-01
"987";3;2087;18148,2792969;25,0937786;4,0589986;16,2571697;1,8242694;2,5374396;2087-03-01
"988";4;2087;18254,7441406;25,1254845;4,0638909;16,2764435;1,8333441;2,5533237;2087-04-01
"989";5;2087;18467,6738281;25,472208;4,1203279;16,5035934;1,8582803;2,6029599;2087-05-01
"990";6;2087;18603,9472656;25,6941071;4,1564474;16,6489697;1,8742393;2,6134472;2087-06-01
"991";7;2087;18740,2226562;25,9160118;4,1925669;16,7943459;1,8901985;2,6222675;2087-07-01
"992";8;2087;18859,4628906;26,1101742;4,2241716;16,9215488;1,9041626;2,6322045;2087-08-01
"993";9;2087;18970,1855469;26,2904682;4,2535186;17,0396652;1,9171294;2,6430671;2087-09-01
"994";10;2087;18974,4453125;26,2974052;4,2546477;17,0442085;1,917628;2,6438057;2087-10-01
"995";11;2087;18978,703125;26,3043385;4,2557764;17,0487537;1,9180747;2,6439178;2087-11-01
"996";12;2087;18982,9628906;26,3112717;4,2569051;17,0532951;1,9181416;2,6440382;2087-12-01
"997";1;2088;18986,6621094;26,317297;4,2578855;17,0570679;1,9181662;2,6440823;2088-01-01
"998";2;2088;18990,359375;26,3233166;4,2583299;17,0571899;1,9182554;2,6442432;2088-02-01
"999";3;2088;18997,7558594;26,3346233;4,2583299;17,057497;1,9187206;2,6450887;2088-03-01
"1000";4;2088;19090,2128906;26,3644047;4,263144;17,0765305;1,9278208;2,6618338;2088-04-01
"1001";5;2088;19275,125;26,6655064;4,3121548;17,2737885;1,949476;2,7070582;2088-05-01
"1002";6;2088;19393,46875;26,8582153;4,3435221;17,4000359;1,963335;2,7167611;2088-06-01
"1003";7;2088;19511,8125;27,0509205;4,3748894;17,5262814;1,9771943;2,7272639;2088-07-01
"1004";8;2088;19615,3632812;27,2195339;4,4023361;17,6367474;1,989321;2,7364461;2088-08-01
"1005";9;2088;19711,5175781;27,3761101;4,4278207;17,7393227;2,0005817;2,7459645;2088-09-01
"1006";10;2088;19715,2167969;27,3821297;4,4288015;17,7432671;2,0010147;2,7466729;2088-10-01
"1007";11;2088;19718,9140625;27,3881531;4,4297819;17,7472134;2,0014105;2,7467692;2088-11-01
"1008";12;2088;19722,6132812;27,3941727;4,4307623;17,7511578;2,0014689;2,7468724;2088-12-01
"1009";1;2089;19726,1992188;27,400013;4,4317126;17,754982;2,0014954;2,7469192;2089-01-01
"1010";2;2089;19729,7871094;27,4058514;4,4323812;17,7554359;2,0016005;2,7471066;2089-02-01
"1011";3;2089;19736,9589844;27,417532;4,4323812;17,7559967;2,0024302;2,7486043;2089-03-01
"1012";4;2089;19826,6132812;27,4708824;4,4378152;17,7775764;2,0129294;2,7680206;2089-04-01
"1013";5;2089;20005,921875;27,7628632;4,4853411;17,9688606;2,0339284;2,8118744;2089-05-01
"1014";6;2089;20120,6796875;27,9497299;4,5157571;18,0912819;2,0473676;2,826714;2089-06-01
"1015";7;2089;20235,4375;28,1365948;4,5461736;18,2137012;2,0608068;2,8345098;2089-07-01
"1016";8;2089;20335,8496094;28,3001041;4,5727882;18,3208199;2,0725663;2,8433926;2089-08-01
"1017";9;2089;20429,0898438;28,4519329;4,5975013;18,4202881;2,0834856;2,8522153;2089-09-01
"1018";10;2089;20432,6777344;28,4577751;4,5984516;18,4241142;2,0839057;2,8528147;2089-10-01
"1019";11;2089;20436,2636719;28,4636135;4,5994024;18,4279404;2,0842814;2,8529077;2089-11-01
"1020";12;2089;20439,8496094;28,4694538;4,6003528;18,4317646;2,0843389;2,8530071;2089-12-01
"1021";1;2090;20443,0996094;28,4747448;4,6012139;18,4352322;2,084368;2,8530574;2090-01-01
"1022";2;2090;20446,3496094;28,4800358;4,6020761;18,4374352;2,0845242;2,8533337;2090-02-01
"1023";3;2090;20452,8496094;28,4906178;4,6031079;18,4379692;2,085279;2,8546865;2090-03-01
"1024";4;2090;20534,0996094;28,5631428;4,6089287;18,4612141;2,0947936;2,8745577;2090-04-01
"1025";5;2090;20696,5976562;28,8277493;4,6519985;18,6345654;2,1138239;2,9081008;2090-05-01
"1026";6;2090;20800,5957031;28,9970989;4,6795635;18,7455101;2,1260033;2,9179153;2090-06-01
"1027";7;2090;20904,59375;29,1664467;4,707128;18,8564529;2,1381826;2,924803;2090-07-01
"1028";8;2090;20995,59375;29,3146248;4,7312479;18,9535313;2,1488395;2,9327462;2090-08-01
"1029";9;2090;21080,09375;29,4522228;4,7536445;19,0436726;2,1587353;2,9406419;2090-09-01
"1030";10;2090;21083,3417969;29,4575138;4,7545056;19,0471401;2,1591158;2,9411833;2090-10-01
"1031";11;2090;21086,5917969;29,4628067;4,7553678;19,0506077;2,1594965;2,9412677;2090-11-01
"1032";12;2090;21089,8417969;29,4680996;4,7562289;19,0540733;2,1595743;2,9413548;2090-12-01
"1033";1;2091;21092,8671875;29,4730301;4,757031;19,0573025;2,1596019;2,941402;2091-01-01
"1034";2;2091;21095,890625;29,4779549;4,7578325;19,0594368;2,1597478;2,9416554;2091-02-01
"1035";3;2091;21101,9433594;29,487812;4,7587209;19,0599575;2,1604497;2,9429028;2091-03-01
"1036";4;2091;21177,5898438;29,5554543;4,7641654;19,0817509;2,1693087;2,9614036;2091-04-01
"1037";5;2091;21328,8828125;29,8018112;4,8042655;19,2431469;2,1870263;2,9984055;2091-05-01
"1038";6;2091;21425,7070312;29,9594803;4,8299298;19,3464394;2,1983657;3,011138;2091-06-01
"1039";7;2091;21522,5351562;30,1171494;4,8555932;19,4497299;2,2097051;3,0175529;2091-07-01
"1040";8;2091;21607,2578125;30,2551098;4,8780494;19,5401115;2,2196271;3,0246644;2091-08-01
"1041";9;2091;21685,9296875;30,383213;4,8989015;19,6240368;2,2288404;3,0309224;2091-09-01
"1042";10;2091;21688,9550781;30,3881435;4,8997035;19,627264;2,2291946;3,0314419;2091-10-01
"1043";11;2091;21691,9804688;30,3930702;4,9005051;19,6304951;2,2295489;3,0315201;2091-11-01
"1044";12;2091;21695,0039062;30,3980007;4,9013071;19,6337223;2,2296352;3,0315974;2091-12-01
"1045";1;2092;21697,8085938;30,4025631;4,9020491;19,6367092;2,2296636;3,0316453;2092-01-01
"1046";2;2092;21700,609375;30,4071255;4,9027915;19,6396999;2,2298491;3,0319638;2092-02-01
"1047";3;2092;21706,2128906;30,4162521;4,9042773;19,6412678;2,2304976;3,0331066;2092-03-01
"1048";4;2092;21776,2539062;30,4870739;4,9096313;19,6616077;2,2387004;3,0502369;2092-04-01
"1049";5;2092;21916,3398438;30,7151814;4,9467607;19,8110485;2,2551057;3,0844975;2092-05-01
"1050";6;2092;22005,9941406;30,8611641;4,9705238;19,9066887;2,2656052;3,1064241;2092-06-01
"1051";7;2092;22095,6464844;31,0071507;4,9942861;20,0023308;2,2761047;3,1130071;2092-07-01
"1052";8;2092;22174,09375;31,1348915;5,015079;20,0860157;2,2852917;3,1202099;2092-08-01
"1053";9;2092;22246,9375;31,2535076;5,0343862;20,1637268;2,2938225;3,1277349;2092-09-01
"1054";10;2092;22249,7421875;31,2580719;5,0351286;20,1667156;2,2941504;3,1282203;2092-10-01
"1055";11;2092;22252,5429688;31,2626324;5,035871;20,1697044;2,2944787;3,128293;2092-11-01
"1056";12;2092;22255,3476562;31,2671928;5,0366135;20,1726933;2,2945344;3,1283634;2092-12-01
"1057";1;2093;22258,0371094;31,271574;5,0373268;20,1755619;2,2945623;3,1284101;2093-01-01
"1058";2;2093;22260,7265625;31,2759495;5,0380397;20,177969;2,2947383;3,1287117;2093-02-01
"1059";3;2093;22266,1054688;31,2847099;5,0390239;20,1784744;2,2953584;3,1297979;2093-03-01
"1060";4;2093;22333,3476562;31,3476868;5,0439258;20,1981716;2,3032329;3,1462431;2093-04-01
"1061";5;2093;22467,8300781;31,5666656;5,0795698;20,3416309;2,3189821;3,1791332;2093-05-01
"1062";6;2093;22553,8984375;31,7068176;5,1023827;20,433445;2,3290613;3,2001829;2093-06-01
"1063";7;2093;22639,96875;31,8469658;5,125195;20,5252609;2,3391411;3,2093349;2093-07-01
"1064";8;2093;22715,2773438;31,9695911;5,1451559;20,6056004;2,3479605;3,2154989;2093-08-01
"1065";9;2093;22785,2109375;32,0834656;5,1636906;20,6801987;2,3561506;3,2222488;2093-09-01
"1066";10;2093;22787,9003906;32,0878448;5,1644039;20,6830711;2,3564653;3,2227185;2093-10-01
"1067";11;2093;22790,5898438;32,0922241;5,1651168;20,6859379;2,3567805;3,2227886;2093-11-01
"1068";12;2093;22793,28125;32,0966072;5,1658301;20,6888084;2,3568437;3,2228544;2093-12-01
"1069";1;2094;22795,6347656;32,1004372;5,1664534;20,6913185;2,3568747;3,2229056;2094-01-01
"1070";2;2094;22797,9882812;32,1042671;5,1670775;20,6938305;2,3570523;3,2232077;2094-02-01
"1071";3;2094;22802,6953125;32,1119385;5,1683245;20,6971016;2,3575935;3,2241514;2094-03-01
"1072";4;2094;22861,53125;32,1756439;5,1740251;20,7144642;2,3644836;3,2385411;2094-04-01
"1073";5;2094;22979,2011719;32,3672562;5,205214;20,8399925;2,3782644;3,2673202;2094-05-01
"1074";6;2094;23054,5117188;32,4898872;5,2251744;20,920332;2,387084;3,2854457;2094-06-01
"1075";7;2094;23129,8222656;32,6125145;5,2451358;21,0006714;2,3959033;3,3005676;2094-07-01
"1076";8;2094;23195,71875;32,7198181;5,2626019;21,0709648;2,4036205;3,3065827;2094-08-01
"1077";9;2094;23256,90625;32,8194542;5,27882;21,13624;2,4107864;3,3135021;2094-09-01
"1078";10;2094;23259,2597656;32,823288;5,2794437;21,1387539;2,4110618;3,3139241;2094-10-01
"1079";11;2094;23261,6132812;32,8271217;5,2800674;21,1412659;2,4113374;3,3139861;2094-11-01
"1080";12;2094;23263,9667969;32,8309555;5,2806911;21,1437759;2,4114544;3,3140445;2094-12-01
"1081";1;2095;23266,2089844;32,8346062;5,2812848;21,1461658;2,411484;3,3140938;2095-01-01
"1082";2;2095;23268,4492188;32,8382568;5,2818789;21,1485596;2,4116542;3,3143826;2095-02-01
"1083";3;2095;23272,9316406;32,8455544;5,2830663;21,1533413;2,4121699;3,3152783;2095-03-01
"1084";4;2095;23328,9667969;32,9123878;5,2904248;21,173151;2,4187322;3,3289831;2095-04-01
"1085";5;2095;23441,0351562;33,0948715;5,3201284;21,2927017;2,4318564;3,3552001;2095-05-01
"1086";6;2095;23512,7578125;33,2116623;5,339139;21,369215;2,4402559;3,3706324;2095-06-01
