"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"2342";2;2200;29,9264736;0,0083489;0,0009166;0,0038345;0,0003213;0,000311;2200-02-01
"2343";3;2200;30,823019;0,0088067;0,0009503;0,0047909;0,0003338;0,0003273;2200-03-01
"2344";4;2200;32,9747238;0,010943;0,0011562;0,0070863;0,0004136;0,0003843;2200-04-01
"2345";5;2200;39,2505341;0,0207151;0,0026327;0,0137812;0,0010504;0,0016034;2200-05-01
"2346";6;2200;42,1194763;0,0253867;0,0033931;0,0168418;0,0013863;0,0023051;2200-06-01
"2347";7;2200;44,9884186;0,0300584;0,0041535;0,0199023;0,0017223;0,0030067;2200-07-01
"2348";8;2200;47,4987411;0,0341461;0,0048189;0,0225803;0,0020163;0,0036207;2200-08-01
"2349";9;2200;47,4987411;0,0341461;0,0048189;0,0225803;0,0020163;0,0036207;2200-09-01
"2350";10;2200;47,4987411;0,0341461;0,0048189;0,0225803;0,0020163;0,0036207;2200-10-01
"2351";11;2200;47,5883942;0,034292;0,0048427;0,0226759;0,0020268;0,0036426;2200-11-01
"2352";12;2200;47,678051;0,034438;0,0048664;0,0227715;0,0020373;0,0036645;2200-12-01
"2353";1;2201;47,7677078;0,0344392;0,0048665;0,0228672;0,0020373;0,0036649;2201-01-01
"2354";2;2201;47,8573608;0,0344403;0,0048666;0,0229628;0,0020373;0,0036649;2201-02-01
"2355";3;2201;48,7539062;0,0345468;0,0048731;0,0239192;0,0020397;0,0036679;2201-03-01
"2356";4;2201;50,9056091;0,0351312;0,0049116;0,0262146;0,0020539;0,0036769;2201-04-01
"2357";5;2201;57,1814194;0,0392643;0,0052395;0,0329095;0,0021771;0,0038413;2201-05-01
"2358";6;2201;60,0503616;0,0408913;0,0053626;0,0359701;0,002223;0,0039019;2201-06-01
"2359";7;2201;62,9193077;0,0429849;0,0055352;0,0390306;0,0022882;0,0039899;2201-07-01
"2360";8;2201;65,4296265;0,0453553;0,0057567;0,0417086;0,0023736;0,0041103;2201-08-01
"2361";9;2201;65,4296265;0,0453553;0,0057567;0,0417086;0,0023736;0,0041103;2201-09-01
"2362";10;2201;65,4296265;0,0453553;0,0057567;0,0417086;0,0023736;0,0041103;2201-10-01
"2363";11;2201;65,5192871;0,0453776;0,0057582;0,0418042;0,0023741;0,0041109;2201-11-01
"2364";12;2201;65,6089401;0,0454026;0,0057598;0,0418999;0,0023747;0,0041117;2201-12-01
"2365";1;2202;65,6985931;0,0454036;0,0057599;0,0419955;0,0023748;0,0041117;2202-01-01
"2366";2;2202;65,7882538;0,0454047;0,0057599;0,0420911;0,0023748;0,0041118;2202-02-01
"2367";3;2202;66,6847916;0,0455081;0,0057663;0,0430476;0,0023771;0,0041147;2202-03-01
"2368";4;2202;68,8365021;0,0460762;0,0058036;0,0453429;0,0023908;0,0041234;2202-04-01
"2369";5;2202;75,1123123;0,0501132;0,0061213;0,0520379;0,00251;0,0042821;2202-05-01
"2370";6;2202;77,9812546;0,051675;0,0062381;0,0550984;0,0025536;0,0043393;2202-06-01
"2371";7;2202;80,8501892;0,0536664;0,0063991;0,0581589;0,0026142;0,0044207;2202-07-01
"2372";8;2202;83,3605194;0,0558832;0,0065987;0,0608369;0,0026907;0,004527;2202-08-01
"2373";9;2202;83,3605194;0,0558832;0,0065987;0,0608369;0,0026907;0,004527;2202-09-01
"2374";10;2202;83,3605194;0,0558832;0,0065987;0,0608369;0,0026907;0,004527;2202-10-01
"2375";11;2202;83,4501724;0,0558989;0,0065997;0,0609325;0,002691;0,0045275;2202-11-01
"2376";12;2202;83,5398254;0,055916;0,0066008;0,0610281;0,0026914;0,004528;2202-12-01
"2377";1;2203;83,6294861;0,0559171;0,0066008;0,0611238;0,0026915;0,004528;2203-01-01
"2378";2;2203;83,7191391;0,0559181;0,0066009;0,0612194;0,0026915;0,004528;2203-02-01
"2379";3;2203;84,6156769;0,0560196;0,0066071;0,0621758;0,0026938;0,0045309;2203-03-01
"2380";4;2203;86,7673874;0,0565775;0,0066437;0,0644712;0,0027072;0,0045394;2203-04-01
"2381";5;2203;93,0431976;0,0605548;0,0069551;0,0711661;0,002824;0,0046947;2203-05-01
"2382";6;2203;95,9121323;0,0620769;0,0070682;0,0742267;0,0028661;0,0047499;2203-06-01
"2383";7;2203;98,7810669;0,0640068;0,0072225;0,0772872;0,0029241;0,0048275;2203-07-01
"2384";8;2203;101,2913971;0,0661328;0,0074098;0,0799652;0,0029956;0,0049261;2203-08-01
"2385";9;2203;101,2913971;0,0661328;0,0074098;0,0799652;0,0029956;0,0049261;2203-09-01
"2386";10;2203;101,2913971;0,0661328;0,0074098;0,0799652;0,0029956;0,0049261;2203-10-01
"2387";11;2203;101,3810577;0,0661459;0,0074106;0,0800608;0,0029959;0,0049265;2203-11-01
"2388";12;2203;101,4707108;0,0661599;0,0074115;0,0801564;0,0029962;0,0049269;2203-12-01
"2389";1;2204;101,5603638;0,066161;0,0074115;0,0802521;0,0029962;0,0049269;2204-01-01
"2390";2;2204;101,6500168;0,0661621;0,0074116;0,0803169;0,0029963;0,004927;2204-02-01
"2391";3;2204;102,5465546;0,0662622;0,0074177;0,0805818;0,0029985;0,0049298;2204-03-01
"2392";4;2204;104,6982651;0,0668134;0,0074538;0,0812526;0,0030117;0,0049382;2204-04-01
"2393";5;2204;110,9740753;0,0707506;0,0077611;0,0839858;0,0031269;0,0050912;2204-05-01
"2394";6;2204;113,8430099;0,0722466;0,0078717;0,0862786;0,0031681;0,0051451;2204-06-01
"2395";7;2204;116,7119522;0,0741361;0,0080216;0,0893391;0,0032244;0,0052203;2204-07-01
"2396";8;2204;119,2222748;0,0762033;0,0082013;0,092017;0,0032928;0,0053143;2204-08-01
"2397";9;2204;119,2222748;0,0762033;0,0082013;0,092017;0,0032928;0,0053143;2204-09-01
"2398";10;2204;119,2222748;0,0762033;0,0082013;0,092017;0,0032928;0,0053143;2204-10-01
"2399";11;2204;119,3119354;0,0762151;0,008202;0,0921127;0,0032931;0,0053146;2204-11-01
"2400";12;2204;119,4015884;0,0762275;0,0082028;0,0922083;0,0032934;0,0053149;2204-12-01
"2401";1;2205;119,8498611;0,0762331;0,0082031;0,0923776;0,0032935;0,0053151;2205-01-01
"2402";2;2205;120,2981415;0,0762386;0,0082034;0,0923968;0,0032936;0,0053152;2205-02-01
"2403";3;2205;124,7808533;0,0767633;0,0082358;0,0927123;0,0033054;0,00533;2205-03-01
"2404";4;2205;135,5393829;0,0796457;0,0084253;0,0935916;0,0033749;0,0053743;2205-04-01
"2405";5;2205;166,9184265;0,1000771;0,0100398;0,0978523;0,0039812;0,0061825;2205-05-01
"2406";6;2205;181,2631378;0,10729;0,0105685;0,1004844;0,0041777;0,0064391;2205-06-01
"2407";7;2205;195,6078491;0,1163303;0,0112751;0,1040854;0,0044427;0,0067912;2205-07-01
"2408";8;2205;208,1594696;0,1260796;0,0121;0,1081891;0,0047556;0,0072172;2205-08-01
"2409";9;2205;208,1594696;0,1260796;0,0121;0,1081891;0,0047556;0,0072172;2205-09-01
"2410";10;2205;208,1594696;0,1260796;0,0121;0,1081891;0,0047556;0,0072172;2205-10-01
"2411";11;2205;208,6077271;0,1261271;0,0121029;0,1086673;0,0047567;0,0072185;2205-11-01
"2412";12;2205;209,0559998;0,126177;0,012106;0,1089838;0,0047578;0,0072199;2205-12-01
"2413";1;2206;210,4008179;0,1261925;0,012107;0,109057;0,0047581;0,0072203;2206-01-01
"2414";2;2206;211,7456207;0,1262082;0,0121079;0,1090931;0,0047584;0,0072208;2206-02-01
"2415";3;2206;225,1937866;0,1276844;0,0122024;0,1097284;0,0047917;0,0072655;2206-03-01
"2416";4;2206;257,4693604;0,1358201;0,0127547;0,111544;0,0049876;0,0073988;2206-04-01
"2417";5;2206;351,6065063;0,1941188;0,0174409;0,1210497;0,0066946;0,0094558;2206-05-01
"2418";6;2206;394,6406555;0,212952;0,0188283;0,1258086;0,0071928;0,0101454;2206-06-01
"2419";7;2206;437,6748047;0,23594;0,0206005;0,1320393;0,0078339;0,011042;2206-07-01
"2420";8;2206;475,3296509;0,2595539;0,0225061;0,1384985;0,0085284;0,0120249;2206-08-01
"2421";9;2206;475,3296509;0,2595539;0,0225061;0,1384985;0,0085284;0,0120249;2206-09-01
"2422";10;2206;475,3296509;0,2595539;0,0225061;0,1384985;0,0085284;0,0120249;2206-10-01
"2423";11;2206;476,6744995;0,2596319;0,022511;0,1389579;0,0085302;0,0120272;2206-11-01
"2424";12;2206;478,0193481;0,259712;0,022516;0,1393043;0,0085319;0,0120296;2206-12-01
"2425";1;2207;480,9331055;0,2597372;0,0225177;0,1393934;0,0085325;0,0120304;2207-01-01
"2426";2;2207;483,8468933;0,2597626;0,0225193;0,1394369;0,008533;0,0120312;2207-02-01
"2427";3;2207;512,9845581;0,262195;0,0226823;0,1402547;0,008588;0,0121122;2207-03-01
"2428";4;2207;582,9150391;0,2757505;0,0236305;0,1427429;0,0089102;0,0123511;2207-04-01
"2429";5;2207;786,8787842;0,3756167;0,031547;0,156572;0,011664;0,0152248;2207-05-01
"2430";6;2207;880,1193848;0,404377;0,0336548;0,1623156;0,0123862;0,0163046;2207-06-01
"2431";7;2207;973,3599854;0,4369486;0,0360834;0,1690773;0,013221;0,0175567;2207-07-01
"2432";8;2207;1054,9455566;0,4666471;0,0383115;0,1750284;0,0139878;0,0187081;2207-08-01
"2433";9;2207;1054,9455566;0,4666471;0,0383115;0,1750284;0,0139878;0,0187081;2207-09-01
"2434";10;2207;1054,9455566;0,4666471;0,0383115;0,1750284;0,0139878;0,0187081;2207-10-01
"2435";11;2207;1057,8592529;0,4667052;0,0383153;0,1753265;0,0139891;0,01871;2207-11-01
"2436";12;2207;1060,7729492;0,4667639;0,0383191;0,175511;0,0139903;0,0187119;2207-12-01
"2437";1;2208;1065,1436768;0,4667929;0,0383211;0,1756026;0,013991;0,0187129;2208-01-01
"2438";2;2208;1069,5142822;0,4668221;0,0383231;0,1756445;0,0139916;0,0187139;2208-02-01
"2439";3;2208;1113,2208252;0,4696431;0,038519;0,1764728;0,0140559;0,018815;2208-03-01
"2440";4;2208;1218,1165771;0,4854909;0,0396556;0,1791176;0,0144312;0,0191116;2208-04-01
"2441";5;2208;1524,0622559;0,6054097;0,0491193;0,194446;0,0176193;0,022132;2208-05-01
"2442";6;2208;1663,9230957;0,6375313;0,0514937;0,2001032;0,018408;0,0232964;2208-06-01
"2443";7;2208;1803,7839355;0,6725002;0,0540993;0,206277;0,019275;0,0246745;2208-07-01
"2444";8;2208;1926,1621094;0,702473;0,0563281;0,2114272;0,0200163;0,0258524;2208-08-01
"2445";9;2208;1926,1621094;0,702473;0,0563281;0,2114272;0,0200163;0,0258524;2208-09-01
"2446";10;2208;1926,1621094;0,702473;0,0563281;0,2114272;0,0200163;0,0258524;2208-10-01
"2447";11;2208;1930,5328369;0,7025214;0,0563314;0,2116334;0,0200174;0,0258541;2208-11-01
"2448";12;2208;1934,9035645;0,70257;0,0563347;0,2117556;0,0200184;0,0258558;2208-12-01
"2449";1;2209;1940,7310791;0,7026013;0,0563369;0,2118409;0,0200192;0,0258569;2209-01-01
"2450";2;2209;1946,5585938;0,7026327;0,0563392;0,2118816;0,0200199;0,0258581;2209-02-01
"2451";3;2209;2004,8339844;0,7056858;0,0565575;0,2127257;0,02009;0,0259742;2209-03-01
"2452";4;2209;2144,6948242;0,7229245;0,0578224;0,2154448;0,0204988;0,0263133;2209-04-01
"2453";5;2209;2552,6223145;0,8558819;0,068357;0,2317321;0,0239643;0,0294053;2209-05-01
"2454";6;2209;2739,1037598;0,8899118;0,070909;0,2372783;0,024793;0,0305666;2209-06-01
"2455";7;2209;2925,5849609;0,9261867;0,0736417;0,2432187;0,0256814;0,0320456;2209-07-01
"2456";8;2209;3088,7561035;0,9563966;0,0759094;0,2479975;0,026418;0,0331092;2209-08-01
"2457";9;2209;3088,7561035;0,9563966;0,0759094;0,2479975;0,026418;0,0331092;2209-09-01
"2458";10;2209;3088,7561035;0,9563966;0,0759094;0,2479975;0,026418;0,0331092;2209-10-01
"2459";11;2209;3094,5837402;0,956441;0,0759126;0,2481442;0,026419;0,0331108;2209-11-01
"2460";12;2209;3100,411377;0,9564857;0,0759157;0,2482525;0,02642;0,0331125;2209-12-01
"2461";1;2210;3107,2475586;0,9565165;0,0759179;0,2483299;0,0264207;0,0331137;2210-01-01
"2462";2;2210;3114,0839844;0,9565473;0,0759202;0,248366;0,0264214;0,0331149;2210-02-01
"2463";3;2210;3182,4453125;0,95956;0,0761405;0,2491445;0,0264915;0,033235;2210-03-01
"2464";4;2210;3346,5131836;0,9766296;0,0774152;0,2517471;0,0268988;0,0335849;2210-04-01
"2465";5;2210;3825,0437012;1,110136;0,0880454;0,2678266;0,0303492;0,0364923;2210-05-01
"2466";6;2210;4043,800293;1,1432821;0,0905631;0,2730471;0,0311569;0,0375797;2210-06-01
"2467";7;2210;4262,5571289;1,1781991;0,0932231;0,2785825;0,0320109;0,0390502;2210-07-01
"2468";8;2210;4453,9692383;1,2068136;0,095395;0,2829589;0,0327076;0,0399862;2210-08-01
"2469";9;2210;4453,9692383;1,2068136;0,095395;0,2829589;0,0327076;0,0399862;2210-09-01
"2470";10;2210;4453,9692383;1,2068136;0,095395;0,2829589;0,0327076;0,0399862;2210-10-01
"2471";11;2210;4460,8051758;1,2068543;0,095398;0,2831047;0,0327086;0,0399878;2210-11-01
"2472";12;2210;4467,6416016;1,2068954;0,0954009;0,2831936;0,0327095;0,0399894;2210-12-01
"2473";1;2211;4475,262207;1,2069451;0,0954062;0,2832735;0,0327114;0,039993;2211-01-01
"2474";2;2211;4482,8828125;1,2069948;0,0954115;0,2833129;0,0327134;0,0399966;2211-02-01
"2475";3;2211;4559,0888672;1,2118546;0,0959362;0,2843918;0,0328928;0,0402645;2211-03-01
"2476";4;2211;4741,9838867;1,2396166;0,0989912;0,2888049;0,033934;0,0408654;2211-04-01
"2477";5;2211;5275,4277344;1,4597191;0,1246816;0,3205295;0,0428119;0,044164;2211-05-01
"2478";6;2211;5519,2875977;1,5125811;0,1305828;0,3291276;0,0448329;0,0458069;2211-06-01
"2479";7;2211;5763,1474609;1,5681735;0,1368042;0,3380954;0,0469627;0,0481971;2211-07-01
"2480";8;2211;5976,5253906;1,6145482;0,1419818;0,3455405;0,0487381;0,0494976;2211-08-01
"2481";9;2211;5976,5253906;1,6145482;0,1419818;0,3455405;0,0487381;0,0494976;2211-09-01
"2482";10;2211;5976,5253906;1,6145482;0,1419818;0,3455405;0,0487381;0,0494976;2211-10-01
"2483";11;2211;5984,1459961;1,6146065;0,141988;0,3456708;0,0487409;0,0495021;2211-11-01
"2484";12;2211;5991,7670898;1,6146635;0,1419941;0,3457452;0,0487433;0,0495063;2211-12-01
"2485";1;2212;5999,7236328;1,6147099;0,1419992;0,3458118;0,0487451;0,0495097;2212-01-01
"2486";2;2212;6007,6801758;1,6147561;0,1420042;0,3458462;0,048747;0,0495132;2212-02-01
"2487";3;2212;6087,2485352;1,6192945;0,1425048;0,3468339;0,0489183;0,0497496;2212-03-01
"2488";4;2212;6278,2124023;1,6452618;0,1454157;0,3509121;0,0499121;0,0502878;2212-04-01
"2489";5;2212;6835,1904297;1,8517319;0,1697528;0,3804629;0,0583188;0,0530138;2212-05-01
"2490";6;2212;7089,809082;1,9001724;0,1752452;0,3881831;0,0602012;0,0544196;2212-06-01
"2491";7;2212;7344,4277344;1,9508657;0,1810038;0,3962403;0,062174;0,0564188;2212-07-01
"2492";8;2212;7567,21875;1,9926662;0,1857407;0,4028271;0,0637991;0,0575192;2212-08-01
"2493";9;2212;7567,21875;1,9926662;0,1857407;0,4028271;0,0637991;0,0575192;2212-09-01
"2494";10;2212;7567,21875;1,9926662;0,1857407;0,4028271;0,0637991;0,0575192;2212-10-01
"2495";11;2212;7575,175293;1,9927186;0,1857464;0,4029206;0,0638016;0,0575233;2212-11-01
"2496";12;2212;7583,1318359;1,9927702;0,1857521;0,4029867;0,0638037;0,0575272;2212-12-01
"2497";1;2213;7590,9765625;1,9928122;0,1857568;0,4030422;0,0638054;0,0575304;2213-01-01
"2498";2;2213;7598,8212891;1,9928545;0,1857614;0,4030711;0,0638071;0,0575336;2213-02-01
"2499";3;2213;7677,2695312;1,9969964;0,1862254;0,4039374;0,0639665;0,0577401;2213-03-01
"2500";4;2213;7865,5439453;2,0207036;0,1889198;0,4076197;0,0648896;0,0582161;2213-04-01
"2501";5;2213;8414,6767578;2,2109711;0,2115467;0,4347931;0,072722;0,0604813;2213-05-01
"2502";6;2213;8665,7089844;2,2551689;0,216621;0,4417716;0,0744665;0,061699;2213-06-01
"2503";7;2213;8916,7412109;2,3008459;0,2218715;0,4489858;0,0762706;0,0633859;2213-07-01
"2504";8;2213;9136,3945312;2,3382568;0,2261616;0,4548395;0,0777465;0,0643251;2213-08-01
"2505";9;2213;9136,3945312;2,3382568;0,2261616;0,4548395;0,0777465;0,0643251;2213-09-01
"2506";10;2213;9136,3945312;2,3382568;0,2261616;0,4548395;0,0777465;0,0643251;2213-10-01
"2507";11;2213;9144,2392578;2,3383038;0,2261668;0,454928;0,0777487;0,0643288;2213-11-01
"2508";12;2213;9152,0839844;2,3383498;0,2261719;0,4549811;0,0777506;0,0643324;2213-12-01
"2509";1;2214;9159,8164062;2,3383892;0,2261764;0,4550317;0,0777523;0,0643354;2214-01-01
"2510";2;2214;9167,5498047;2,3384287;0,2261808;0,455057;0,0777539;0,0643384;2214-02-01
"2511";3;2214;9244,8759766;2,3423185;0,226621;0,4558454;0,0779056;0,0645255;2214-03-01
"2512";4;2214;9430,4609375;2,364584;0,2291756;0,459271;0,0787834;0,064961;2214-04-01
"2513";5;2214;9971,7490234;2,5437496;0,2506169;0,4847547;0,086221;0,0669238;2214-05-01
"2514";6;2214;10219,1953125;2,5848281;0,2553728;0,4911568;0,0878604;0,0680093;2214-06-01
"2515";7;2214;10466,6416016;2,6270704;0,2602679;0,497699;0,0895468;0,0694911;2214-07-01
"2516";8;2214;10683,15625;2,6614826;0,2642464;0,5030101;0,090919;0,0703225;2214-08-01
"2517";9;2214;10683,15625;2,6614826;0,2642464;0,5030101;0,090919;0,0703225;2214-09-01
"2518";10;2214;10683,15625;2,6614826;0,2642464;0,5030101;0,090919;0,0703225;2214-10-01
"2519";11;2214;10690,8896484;2,6615255;0,2642512;0,5030835;0,0909211;0,0703259;2214-11-01
"2520";12;2214;10698,6230469;2,6615679;0,264256;0,5031268;0,0909229;0,0703292;2214-12-01
"2521";1;2215;10705,7958984;2,6616032;0,26426;0,5031683;0,0909243;0,070332;2215-01-01
"2522";2;2215;10712,96875;2,6616383;0,264264;0,5031903;0,0909258;0,0703347;2215-02-01
"2523";3;2215;10784,6923828;2,6651084;0,2646604;0,5038899;0,0910629;0,0704976;2215-03-01
"2524";4;2215;10956,828125;2,6849837;0,2669599;0,5069323;0,0918562;0,0708737;2215-04-01
"2525";5;2215;11458,8925781;2,8448749;0,2862055;0,5296541;0,0985524;0,072521;2215-05-01
"2526";6;2215;11688,4082031;2,881278;0,2904523;0,5352816;0,1000216;0,073428;2215-06-01
"2527";7;2215;11917,9238281;2,9187622;0,2948291;0,5410671;0,1015349;0,0746933;2215-07-01
"2528";8;2215;12118,75;2,9492009;0,2983753;0,5457316;0,1027625;0,0754105;2215-08-01
"2529";9;2215;12118,75;2,9492009;0,2983753;0,5457316;0,1027625;0,0754105;2215-09-01
"2530";10;2215;12118,75;2,9492009;0,2983753;0,5457316;0,1027625;0,0754105;2215-10-01
"2531";11;2215;12125,9228516;2,9492388;0,2983796;0,5457856;0,1027643;0,0754136;2215-11-01
"2532";12;2215;12133,0957031;2,9492764;0,2983838;0,5458242;0,1027659;0,0754165;2215-12-01
"2533";1;2216;12139,7080078;2,9493079;0,2983874;0,5458584;0,1027672;0,075419;2216-01-01
"2534";2;2216;12146,3203125;2,9493394;0,298391;0,5458769;0,1027685;0,0754215;2216-02-01
"2535";3;2216;12212,4414062;2,9524486;0,2987486;0,5464879;0,1028927;0,0755646;2216-03-01
"2536";4;2216;12371,1289062;2,970258;0,300822;0,5491961;0,1036106;0,0758912;2216-04-01
"2537";5;2216;12833,9697266;3,1142774;0,3182401;0,5696377;0,1096572;0,0773019;2216-05-01
"2538";6;2216;13045,5546875;3,1470153;0,3220822;0,5746773;0,110991;0,0780797;2216-06-01
"2539";7;2216;13257,1386719;3,1805317;0,3260185;0,5798457;0,1123568;0,0791778;2216-07-01
"2540";8;2216;13442,2753906;3,2076185;0,3291923;0,583987;0,1134591;0,0797974;2216-08-01
"2541";9;2216;13442,2753906;3,2076185;0,3291923;0,583987;0,1134591;0,0797974;2216-09-01
"2542";10;2216;13442,2753906;3,2076185;0,3291923;0,583987;0,1134591;0,0797974;2216-10-01
"2543";11;2216;13448,8876953;3,2076526;0,3291962;0,5840386;0,1134608;0,0798001;2216-11-01
"2544";12;2216;13455,5;3,2076855;0,3292;0,5840704;0,1134622;0,0798028;2216-12-01
"2545";1;2217;13461,6640625;3,2077141;0,3292033;0,5841018;0,1134634;0,0798051;2217-01-01
"2546";2;2217;13467,8271484;3,2077429;0,3292066;0,5841179;0,1134646;0,0798074;2217-02-01
"2547";3;2217;13529,4638672;3,2105865;0,3295354;0,5846648;0,1135791;0,0799362;2217-03-01
"2548";4;2217;13677,3935547;3,2268734;0,3314409;0,5871261;0,1142408;0,0802276;2217-04-01
"2549";5;2217;14108,8564453;3,3587625;0,3474508;0,6057987;0,1195964;0,0814678;2217-05-01
"2550";6;2217;14306,0957031;3,3885536;0,3509628;0,6103501;0,1208189;0,0821486;2217-06-01
"2551";7;2217;14503,3359375;3,418999;0,3545542;0,6149892;0,1220683;0,0831232;2217-07-01
"2552";8;2217;14675,9199219;3,4435151;0,3574394;0,6187074;0,1230731;0,0836619;2217-08-01
"2553";9;2217;14675,9199219;3,4435151;0,3574394;0,6187074;0,1230731;0,0836619;2217-09-01
"2554";10;2217;14675,9199219;3,4435151;0,3574394;0,6187074;0,1230731;0,0836619;2217-10-01
"2555";11;2217;14682,0839844;3,4435456;0,3574429;0,61875;0,1230746;0,0836644;2217-11-01
"2556";12;2217;14688,2470703;3,4435756;0,3574464;0,6187761;0,1230759;0,0836668;2217-12-01
"2557";1;2218;14693,8496094;3,4436014;0,3574494;0,6188022;0,1230769;0,0836688;2218-01-01
"2558";2;2218;14699,453125;3,4436274;0,3574524;0,6188164;0,123078;0,0836709;2218-02-01
"2559";3;2218;14755,4873047;3,4461682;0,3577471;0,6193011;0,123181;0,0837843;2218-03-01
"2560";4;2218;14889,96875;3,4607234;0,359455;0,6214874;0,1237758;0,0840386;2218-04-01
"2561";5;2218;15282,2060547;3,5784547;0,3737738;0,6381013;0,1283824;0,0851059;2218-05-01
"2562";6;2218;15461,5146484;3,6049693;0,3769076;0,6421206;0,1294764;0,0856891;2218-06-01
"2563";7;2218;15640,8242188;3,6321294;0,3801202;0,6462432;0,1305972;0,086538;2218-07-01
"2564";8;2218;15797,7197266;3,6539464;0,3826946;0,6495318;0,1314964;0,0869995;2218-08-01
"2565";9;2218;15797,7197266;3,6539464;0,3826946;0,6495318;0,1314964;0,0869995;2218-09-01
"2566";10;2218;15797,7197266;3,6539464;0,3826946;0,6495318;0,1314964;0,0869995;2218-10-01
"2567";11;2218;15803,3222656;3,6539731;0,3826977;0,649564;0,1314977;0,0870017;2218-11-01
"2568";12;2218;15808,9257812;3,654;0,3827008;0,6495874;0,1314988;0,0870038;2218-12-01
"2569";1;2219;15813,96875;3,6540232;0,3827035;0,6496084;0,1314998;0,0870057;2219-01-01
"2570";2;2219;15819,0117188;3,6540458;0,3827061;0,6496202;0,1315008;0,0870075;2219-02-01
"2571";3;2219;15869,4423828;3,6562998;0,3829687;0,6500418;0,1315927;0,0871071;2219-03-01
"2572";4;2219;15990,4765625;3,6692138;0,3844896;0,6519721;0,1321238;0,0873292;2219-04-01
"2573";5;2219;16343,4902344;3,7740796;0,3972827;0,6667644;0,1361215;0,0882543;2219-05-01
"2574";6;2219;16504,8671875;3,7977076;0,4000857;0,6703408;0,1371025;0,0887609;2219-06-01
"2575";7;2219;16666,2460938;3,8218191;0,4029477;0,6740071;0,1381035;0,0894929;2219-07-01
"2576";8;2219;16807,453125;3,8411443;0,4052362;0,6769218;0,1389048;0,0898909;2219-08-01
"2577";9;2219;16807,453125;3,8411443;0,4052362;0,6769218;0,1389048;0,0898909;2219-09-01
"2578";10;2219;16807,453125;3,8411443;0,4052362;0,6769218;0,1389048;0,0898909;2219-10-01
"2579";11;2219;16812,4960938;3,8411679;0,405239;0,6769524;0,138906;0,0898928;2219-11-01
"2580";12;2219;16817,5371094;3,8411922;0,4052418;0,6769716;0,138907;0,0898947;2219-12-01
"2581";1;2220;16822,2441406;3,841213;0,4052443;0,6769915;0,1389079;0,0898964;2220-01-01
"2582";2;2220;16826,9511719;3,8412342;0,4052467;0,6770021;0,1389088;0,0898981;2220-02-01
"2583";3;2220;16874,0214844;3,8433201;0,4054903;0,6773849;0,1389943;0,0899895;2220-03-01
"2584";4;2220;16986,9863281;3,8552644;0,4069015;0,6791617;0,1394879;0,0901923;2220-04-01
"2585";5;2220;17316,4667969;3,9523447;0,4187736;0,6928292;0,1430921;0,0910295;2220-05-01
"2586";6;2220;17467,0859375;3,9741287;0,4213652;0,6961086;0,1440006;0,0914867;2220-06-01
"2587";7;2220;17617,703125;3,9963386;0,4240088;0,6994551;0,1449268;0,092146;2220-07-01
"2588";8;2220;17749,4960938;4,0141087;0,426119;0,7021215;0,1456669;0,0925037;2220-08-01
"2589";9;2220;17749,4960938;4,0141087;0,426119;0,7021215;0,1456669;0,0925037;2220-09-01
"2590";10;2220;17749,4960938;4,0141087;0,426119;0,7021215;0,1456669;0,0925037;2220-10-01
"2591";11;2220;17754,203125;4,0141306;0,4261216;0,7021472;0,145668;0,0925055;2220-11-01
"2592";12;2220;17758,9101562;4,0141521;0,4261241;0,7021636;0,1456689;0,0925073;2220-12-01
"2593";1;2221;17763,1679688;4,0141716;0,4261263;0,7021801;0,1456698;0,0925088;2221-01-01
"2594";2;2221;17767,4277344;4,0141907;0,4261286;0,7021895;0,1456706;0,0925103;2221-02-01
"2595";3;2221;17810,0136719;4,0160704;0,4263482;0,7025298;0,1457478;0,0925907;2221-03-01
"2596";4;2221;17912,21875;4,0268326;0,42762;0,704117;0,1461936;0,0927696;2221-04-01
"2597";5;2221;18210,3203125;4,1141429;0,4382976;0,7163517;0,1491853;0,0934975;2221-05-01
"2598";6;2221;18346,59375;4,1337118;0,4406261;0,7192725;0,1500032;0,0938934;2221-06-01
"2599";7;2221;18482,8691406;4,1537161;0,4430078;0,7222736;0,1508393;0,0944643;2221-07-01
"2600";8;2221;18602,109375;4,1697059;0,4449072;0,7246631;0,1515068;0,09478;2221-08-01
"2601";9;2221;18602,109375;4,1697059;0,4449072;0,7246631;0,1515068;0,09478;2221-09-01
"2602";10;2221;18602,109375;4,1697059;0,4449072;0,7246631;0,1515068;0,09478;2221-10-01
"2603";11;2221;18606,3691406;4,1697259;0,4449095;0,724683;0,1515077;0,0947817;2221-11-01
"2604";12;2221;18610,6269531;4,1697454;0,4449117;0,7246975;0,1515086;0,0947832;2221-12-01
"2605";1;2222;18614,3261719;4,1697617;0,4449137;0,7247104;0,1515093;0,0947845;2222-01-01
"2606";2;2222;18618,0253906;4,1697783;0,4449156;0,7247182;0,15151;0,0947859;2222-02-01
"2607";3;2222;18655,0078125;4,1713848;0,4451045;0,7250054;0,1515766;0,0948547;2222-03-01
"2608";4;2222;18743,765625;4,1805859;0,4461983;0,726364;0,1519608;0,0950075;2222-04-01
"2609";5;2222;19002,640625;4,2555575;0,4554132;0,7369012;0,1545413;0,0956286;2222-05-01
